geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04, -Log.p.value,Student's T-test q-value eat2_d15_eat2_d10,log2FC,Student's T-test Test statistic eat2_d15_eat2_d10,Sign p-val: 0.05 
npp-11,1.19149,1.14415,O01576,Nuclear Pore complex Protein,17.7255,18.7182,17.8454,18.4267,17.0491,16.8787,15.8092,18.2128,1.14415,0.0241559,1.19149,2.1831,+
unc-108,0.753451,1.21668,O01577,Uncharacterized protein,19.7419,20.0039,19.7949,19.0463,19.3007,19.2873,18.2465,18.7387,1.21668,0.0208944,0.753451,2.30458,+
"F53F10,3",0.219246,0.304484,O01578,Probable mitochondrial pyruvate carrier 2,14.3753,15.2597,15.0657,14.4979,14.5798,14.0045,14.7144,15.023,0.304484,0.255533,0.219246,0.724478,
"CELE_K09H11,1",1.65395,2.92233,O01590,Uncharacterized protein,14.9419,13.8733,14.5335,14.9397,13.2694,12.6962,12.6994,13.0076,2.92233,0.000983796,1.65395,5.75795,+
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",1.32342,1.35008,O01591;O16247;O44538,Uncharacterized protein,14.6618,15.1978,12.8117,14.376,13.0558,13.081,12.9855,12.6313,1.35008,0.0155476,1.32342,2.53032,+
cysl-3,1.63393,2.69154,O01592,Cysteine synthase 3,19.4185,20.5153,19.3782,19.648,18.2025,17.6026,18.3094,18.3097,2.69154,0.00152371,1.63393,5.18998,+
"CELE_R08E5,3",-0.84368,0.752799,O01593,Uncharacterized protein,16.7621,16.2008,16.6156,15.951,16.2719,16.3964,17.9806,18.2552,0.752799,0.0652424,-0.84368,-1.53085,
nuo-2,-0.0730519,0.130678,O01602;Q86NC2,NADH Ubiquinone Oxidoreductase,19.3672,19.3949,19.2709,19.5259,19.6501,19.9474,19.0977,19.1559,0.130678,0.524423,-0.0730519,-0.347399,
"CELE_T10E9,3",0.902497,0.742901,O01603,Uncharacterized protein,14.7432,14.9682,12.3911,14.4073,13.3364,13.3046,12.9765,13.2823,0.742901,0.0669268,0.902497,1.51415,
ugt-12,-0.0122979,0.0132441,O01614,UDP-GlucuronosylTransferase,14.8597,14.2802,14.5487,14.9386,15.0023,15.1683,14.567,13.9388,0.0132441,0.937026,-0.0122979,-0.0392498,
"T19H12,2",-0.031992,0.0181272,O01615,Acidic leucine-rich nuclear phosphoprotein 32-related protein 2,17.789,19.5044,18.2474,19.7457,18.8007,17.8448,19.4071,19.3619,0.0181272,0.916477,-0.031992,-0.0534354,
inx-12,0.0530901,0.170505,O01634,Innexin-12,17.279,17.6084,17.1461,17.296,17.4073,17.2036,17.1188,17.3875,0.170505,0.436484,0.0530901,0.440068,
jmjc-1,2.61026,3.451,O01658,Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66,23.1579,23.6431,23.3135,23.7408,21.8207,20.377,20.7731,20.4435,3.451,0.000430359,2.61026,7.23437,+
hmg-3,0.0997558,0.119266,O01683,FACT complex subunit ssrp1-B,14.8104,15.5381,14.6173,14.6224,14.5965,14.3956,14.7735,15.4235,0.119266,0.553033,0.0997558,0.319941,
"C32F10,8",-0.450308,1.4137,O01685,Uncharacterized protein,17.2423,17.9765,17.7139,17.9048,18.071,18.2738,18.1332,18.1609,1.4137,0.0134062,-0.450308,-2.63935,+
obr-4,-0.217518,0.166674,O01686,Oxysterol-binding protein,13.464,15.3347,14.2906,15.313,15.1445,15.1257,14.1731,14.8291,0.166674,0.444107,-0.217518,-0.431351,
rps-17,1.04829,2.05326,O01692,40S ribosomal protein S17,18.654,19.7987,19.1765,19.618,18.3855,18.4825,18.1418,18.044,2.05326,0.00388952,1.04829,3.81171,+
ddo-3,0.682662,2.19534,O01739,D-aspartate oxidase 3,19.2604,19.5399,19.2188,19.5652,18.5245,18.4264,18.9877,18.9151,2.19534,0.00278023,0.682662,4.09717,+
apm-1,0.200003,0.24379,O01755,"AdaPtin, Mu/medium chain (Clathrin associated complex)",14.831,14.4706,14.9339,15.4468,14.2655,15.3665,14.3064,14.9438,0.24379,0.321531,0.200003,0.600025,
"CELE_F55A12,5",0.878311,2.0734,O01756,Uncharacterized protein,14.8091,15.0859,14.4417,15.4094,13.8956,14.335,13.9401,14.0622,2.0734,0.00368293,0.878311,3.85152,+
nath-10,-1.25684,1.84087,O01757,RNA cytidine acetyltransferase,14.5469,15.371,14.352,15.3912,16.8507,15.7116,15.901,16.2251,1.84087,0.00574052,-1.25684,-3.40395,+
dhs-2,1.72037,2.84114,O01758;Q86NJ7,"DeHydrogenases, Short chain;DeHydrogenases, Short chain",14.0466,15.0353,15.0039,15.4093,13.2094,13.3286,12.8415,13.2342,2.84114,0.00104642,1.72037,5.55334,+
ppk-1,1.06229,1.21637,O01759,PIP Kinase,15.2426,16.0883,14.5687,15.1257,14.4684,14.926,14.0452,13.3365,1.21637,0.0208824,1.06229,2.30405,+
unc-89,0.496375,1.80768,O01761,Muscle M-line assembly protein unc-89,17.999,18.2779,17.9776,18.5273,17.7239,17.7098,17.5076,17.855,1.80768,0.00613627,0.496375,3.3421,+
ncbp-1,0.281368,0.309986,O01763,Nuclear cap-binding protein subunit 1,15.6117,17.2241,16.3203,17.0386,16.2494,16.5449,16.2345,16.0404,0.309986,0.251057,0.281368,0.735467,
ule-1,-0.425435,1.24662,O01780,Uterine Lumin Expressed/locailized,19.8428,19.7095,19.4762,19.9013,20.4338,20.3986,19.9925,19.8067,1.24662,0.0196216,-0.425435,-2.35496,+
him-1,2.26994,4.37952,O01789,Structural maintenance of chromosomes protein 1,17.4246,17.3691,16.7233,17.4215,14.9573,15.1444,14.6014,15.1557,4.37952,0,2.26994,10.59,+
rpl-7,1.76713,3.99259,O01802,60S ribosomal protein L7,20.5257,20.8987,21.1095,21.1096,19.1484,19.5231,19.0291,18.8745,3.99259,0.000114286,1.76713,9.05492,+
"rab-11,1",0.886337,1.74697,O01803,"Ras-related protein rab-11,1",19.9901,21.0184,20.2076,20.9999,19.69,19.7624,19.741,19.4773,1.74697,0.00713137,0.886337,3.23015,+
"got-2,1",0.815074,1.69577,O01804,Aspartate aminotransferase,17.4089,17.894,17.5274,18.4627,16.9587,17.1056,16.7353,17.2333,1.69577,0.00769037,0.815074,3.13686,+
acbp-1,0.451044,0.752026,O01805,Acyl-CoA-binding protein homolog 1,19.5723,20.7476,19.7467,19.6457,19.621,19.1793,19.6298,19.4781,0.752026,0.0653903,0.451044,1.52954,
"C44E4,4",1.55691,3.61907,O01806,Uncharacterized protein,20.7711,21.5306,21.0772,21.5839,19.8057,19.739,19.5898,19.6006,3.61907,0.000319088,1.55691,7.76256,+
lbp-6,0.21318,0.427875,O01812,Fatty acid-binding protein homolog 6,18.9401,19.382,19.1959,19.9086,19.0064,19.1695,19.3713,19.0266,0.427875,0.167681,0.21318,0.961659,
"ant-1,2",1.08034,0.987552,O01813,Adenine Nucleotide Translocator,24.1696,23.7506,23.6224,24.2887,22.669,21.4378,23.7525,23.6507,0.987552,0.0354915,1.08034,1.92251,+
lbp-5,1.08328,2.12093,O01814,Fatty acid-binding protein homolog 5,17.853,18.2206,17.4837,18.6112,17.2762,16.8027,16.701,17.0555,2.12093,0.00334659,1.08328,3.94632,+
dhod-1,0.770757,3.58062,O01815,"Dihydroorotate dehydrogenase (quinone), mitochondrial",16.3,16.7156,16.4022,16.4383,15.6034,15.7307,15.6282,15.8107,3.58062,0.000308257,0.770757,7.63898,+
"cytb-5,2",2.48147,4.91517,O01816,YTochrome B,19.9639,20.5846,20.1887,20.5143,17.5172,17.8039,17.9008,18.1037,4.91517,0,2.48147,13.1086,+
htp-3,2.08781,3.35709,O01820,Him-Three Paralog,15.4379,14.8577,14.857,14.8056,13.0561,13.2609,12.1313,13.1586,3.35709,0.000543478,2.08781,6.95239,+
"C53H9,2",0.756557,0.699176,O01826,Uncharacterized protein,15.5387,17.4281,16.989,17.8726,16.4265,16.4154,15.8307,16.1296,0.699176,0.0750993,0.756557,1.44011,
hil-5,1.84371,1.42731,O01833,"Histone H1,5",15.1282,16.5879,16.6647,18.2998,15.267,15.192,14.5969,14.2499,1.42731,0.0129641,1.84371,2.66279,+
"CELE_T05E7,1",1.94814,3.88868,O01862,Uncharacterized protein,14.4709,15.2386,14.7553,15.2578,13.1158,13.1996,12.9387,12.6759,3.88868,0.000102564,1.94814,8.67797,+
nrd-1,2.8007,4.07853,O01864,NRD (Yeast Nuclear pre-mRNA Down-regulation) homolog,27.4207,28.1912,27.7303,28.096,25.3404,24.3541,25.1484,25.3924,4.07853,0.000128637,2.8007,9.37753,+
"rpl-24,1",2.13492,3.15304,O01868,60S ribosomal protein L24,19.1589,19.8156,19.3446,19.8373,17.8402,17.8239,16.6105,17.3421,3.15304,0.000673854,2.13492,6.37004,+
rps-10,3.11172,4.97178,O01869,"Ribosomal Protein, Small subunit",22.6525,23.4637,22.9175,23.5709,20.1871,20.1255,19.842,20.0032,4.97178,0,3.11172,13.4051,+
"CELE_D1007,5",1.88897,2.62053,O01870,Uncharacterized protein,14.7182,15.5485,13.9498,15.2369,12.8361,13.308,12.6732,13.0803,2.62053,0.00148319,1.88897,5.02342,+
pqn-24,0.429185,0.741017,O01876,Prion-like-(Q/N-rich)-domain-bearing protein,17.4908,18.1949,17.571,18.0234,17.5181,17.9725,16.9655,17.1072,0.741017,0.0672018,0.429185,1.51097,
acl-14,2.2241,3.59358,O01882,ACyLtransferase-like,18.7675,18.0275,17.9721,18.9535,16.3862,16.5141,15.956,15.9679,3.59358,0.000312558,2.2241,7.68046,+
coq-6,1.65989,3.02168,O01884,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",15.0079,14.6715,14.8635,14.9291,12.5414,13.1329,13.8303,13.3277,3.02168,0.000860321,1.65989,6.0158,+
"CELE_R08F11,4",1.94756,3.90723,O01889,Uncharacterized protein,14.6058,15.3387,14.6515,15.3141,12.8849,12.9528,12.9747,13.3074,3.90723,0.000105,1.94756,8.74425,+
"CELE_R08F11,1",4.41088,2.1386,O01893,Non-lysosomal glucosylceramidase,15.7466,16.1022,16.3349,17.3755,13.337,8.85319,12.6662,13.0593,2.1386,0.00327029,4.41088,3.98186,+
bra-2,-0.240333,0.242614,O01918,BMP Receptor Associated protein family,14.4564,15.1547,14.7381,14.4549,14.1257,15.1366,14.6525,15.8506,0.242614,0.322941,-0.240333,-0.597549,
mboa-6,0.54174,0.786107,O01925,Lysophospholipid acyltransferase 5,19.0716,18.3133,18.8246,18.114,18.4953,17.3276,17.9911,18.3427,0.786107,0.0597836,0.54174,1.58686,
tag-96,1.6716,4.44596,O01969;X5LVA8,Uncharacterized protein,14.51,14.593,14.7308,14.9782,12.7584,13.1503,12.9395,13.2774,4.44596,0,1.6716,10.876,+
emr-1,1.47336,3.78736,O01971,Emerin homolog 1,18.4543,18.9114,18.5998,18.9732,17.4274,17.4991,16.9466,17.1723,3.78736,0.000184818,1.47336,8.32366,+
"eif-3,H",0.515293,1.52594,O01974,Eukaryotic translation initiation factor 3 subunit H,17.7143,18.3418,17.9784,18.2428,17.7799,17.2764,17.4603,17.6996,1.52594,0.0103804,0.515293,2.83429,+
"CELE_T23C6,4",1.6051,3.16191,O02040,Uncharacterized protein,14.5915,15.1993,14.1818,14.7885,13.2652,13.3456,12.969,12.7608,3.16191,0.00067659,1.6051,6.39454,+
san-1,2.15277,3.15603,O02053,Uncharacterized protein,17.3821,17.3972,16.3669,17.4777,15.3992,14.686,15.3319,14.5957,3.15603,0.000674764,2.15277,6.3783,+
rpl-4,2.52886,3.38735,O02056,60S ribosomal protein L4,20.3278,20.8892,20.5303,21.2887,17.7972,18.5661,17.6842,18.873,3.38735,0.000438792,2.52886,7.04224,+
ptps-1,-0.50468,0.525404,O02058,Putative 6-pyruvoyl tetrahydrobiopterin synthase,14.952,15.1263,14.9369,15.0211,15.8814,16.3945,14.3217,15.4573,0.525404,0.12382,-0.50468,-1.13865,
smz-2,-1.3977,1.94502,O02063,Sperm Meiosis PDZ domain containing proteins,14.5535,14.8948,14.0889,14.4102,16.2138,16.5479,15.8527,14.9238,1.94502,0.0048191,-1.3977,-3.60123,+
"CELE_F19B10,10",1.20939,2.20168,O02075,Uncharacterized protein,13.4937,14.6217,14.612,14.5773,13.3404,13.1006,12.868,13.1582,2.20168,0.00276824,1.20939,4.11016,+
"C48E7,1",-1.87079,1.83158,O02082,Uncharacterized protein,18.1385,17.6856,15.6205,16.9354,18.9898,19.0387,18.8334,19.0013,1.83158,0.00589802,-1.87079,-3.38659,+
haf-2,1.32371,1.89111,O02086,HAlF transporter (PGP related),14.7213,15.6577,15.0862,15.4906,14.209,14.4225,13.0031,14.0264,1.89111,0.00515804,1.32371,3.4985,+
msra-1,1.42578,2.61505,O02089,Methionine Sulfoxide Reductase A,16.5309,16.7342,17.1596,17.3835,15.9808,15.7262,15.0306,15.3674,2.61505,0.0014761,1.42578,5.01072,+
rpb-4,0.166597,0.232509,O02092,RNA Polymerase II (B) subunit,17.0054,18.2517,17.5229,17.5557,17.5743,17.5057,17.0157,17.5736,0.232509,0.336322,0.166597,0.576165,
"C18E3,5",1.67137,2.03465,O02097,Uncharacterized protein,13.6368,15.4386,14.4634,15.3389,13.3271,13.2162,12.8859,12.763,2.03465,0.00396096,1.67137,3.77511,+
"swsn-2,2",2.22983,2.72017,O02101,SWI/SNF nucleosome remodeling complex component,17.6158,17.7703,17.9006,18.085,16.5219,16.095,15.0015,14.834,2.72017,0.00134619,2.22983,5.25818,+
mlt-8,1.90226,2.4868,O02106,Uncharacterized protein,14.9178,15.3417,13.8966,15.3876,13.2616,13.1033,12.3726,13.1971,2.4868,0.00184838,1.90226,4.71944,+
cdc-37,1.65637,3.01203,O02108;Q336L8,Probable Hsp90 co-chaperone cdc37;Cell Division Cycle related,18.8128,19.5985,19.194,19.7358,17.5166,17.4984,18.2225,17.4781,3.01203,0.000855562,1.65637,5.9904,+
"CELE_W08F4,3",1.88226,1.00962,O02109,Uncharacterized protein,17.1505,20.4078,19.5005,20.5551,17.3339,16.0336,18.3076,18.4098,1.00962,0.033879,1.88226,1.95915,+
pcn-1,0.927052,1.42269,O02115,Proliferating cell nuclear antigen,19.4233,19.8839,19.1837,20.1453,18.2727,18.2462,19.1812,19.2279,1.42269,0.0130512,0.927052,2.65482,+
"CELE_E03H12,7",1.65544,2.80275,O02129,Uncharacterized protein,14.9567,15.3646,14.0266,14.422,12.8583,13.1149,12.9813,13.1936,2.80275,0.00111514,1.65544,5.45843,+
"C46G7,2",1.44166,2.32805,O02141,Uncharacterized protein,17.1561,16.857,17.1935,17.2751,16.5479,15.7117,15.3698,15.0857,2.32805,0.00217627,1.44166,4.37403,+
grd-14,-0.868089,1.64113,O02153,GRounDhog (Hedgehog-like family),14.5172,14.874,14.2571,14.5635,15.4364,16.1111,14.8917,15.245,1.64113,0.00851373,-0.868089,-3.03842,+
grd-4,2.01106,3.53272,O02154,GRounDhog (Hedgehog-like family),14.574,14.6718,14.803,15.3074,13.3422,12.3001,12.7916,12.8781,3.53272,0.000297872,2.01106,7.48731,+
"CELE_T09B4,5",0.852372,1.23849,O02155,Uncharacterized protein,17.4518,18.6848,18.0921,18.5884,17.8019,17.4969,16.7132,17.3955,1.23849,0.0198603,0.852372,2.34126,+
"CELE_T09B4,8",1.0148,4.82675,O02158,Uncharacterized protein,18.7472,18.9549,18.6835,18.8307,17.888,17.6717,17.8766,17.7206,4.82675,0,1.0148,12.6577,+
tin-44,1.2306,1.57936,O02161,Probable mitochondrial import inner membrane translocase subunit tin-44,16.2248,16.8223,16.1428,17.761,15.9296,15.7393,15.1573,15.2023,1.57936,0.0095035,1.2306,2.92842,+
pigv-1,1.38029,3.04787,O02164,GPI mannosyltransferase pigv-1,16.3238,16.4786,16.7018,16.7309,14.6824,15.5773,15.0083,15.4459,3.04787,0.000795995,1.38029,6.08522,+
aakg-2,0.353383,0.502995,O02168,AMP-Activated protein Kinase Gamma subunit,16.4538,15.7539,16.8937,15.9759,15.9235,16.3145,16.0479,15.3778,0.502995,0.132192,0.353383,1.09861,
oxa-1,1.38624,1.7196,O02207,OXA mitochondrial inner membrane insertase homolog,13.8001,14.9132,13.7252,15.4705,13.1946,13.0076,12.9056,13.2563,1.7196,0.00734606,1.38624,3.18016,+
"C01A2,4",-1.6749,2.76654,O02208,Uncharacterized protein,14.4225,15.2369,14.6742,14.1693,16.4051,16.7853,16.2536,15.7585,2.76654,0.00116554,-1.6749,-5.36999,+
tads-1,-1.51674,3.2781,O02209,Temporal Asymmetry between Division of Sister cells,14.0883,14.9829,14.5244,14.8521,16.0862,16.1982,15.8633,16.3669,3.2781,0.000538799,-1.51674,-6.72216,+
cbl-1,2.06795,3.4652,O02215,Cystathionine Beta Lyase,16.9056,17.2637,17.3778,17.6194,15.679,15.4417,14.5534,15.2206,3.4652,0.000435076,2.06795,7.2778,+
mrpl-34,6.20268,5.0643,O02220,"Mitochondrial Ribosomal Protein, Large",19.3319,19.9975,18.2869,18.9598,13.2847,13.1613,12.1444,13.1751,5.0643,0,6.20268,13.9035,+
gln-6,-1.76512,4.02941,O02225,GLutamiNe synthetase (Glutamate-ammonia ligase),15.8125,15.9442,16.5554,16.0951,17.9326,17.5874,18.0808,17.867,4.02941,0.000121916,-1.76512,-9.19192,+
"C54C8,3;CELE_E03H4,11",1.66366,3.12253,O02231;O17750,Hexosyltransferase,14.686,15.4059,14.4001,14.3735,12.8346,13.1058,12.9321,13.3383,3.12253,0.000684661,1.66366,6.28638,+
pqn-27,0.617328,2.10454,O02238,Prion-like-(Q/N-rich)-domain-bearing protein,16.876,17.1014,17.0948,17.5337,16.6048,16.7127,16.3713,16.4476,2.10454,0.00349381,0.617328,3.9135,+
pcp-3,1.93888,2.93383,O02252,Prolyl Carboxy Peptidase like,18.6647,18.7176,18.5,19.6277,17.1944,17.3007,16.3269,16.9325,2.93383,0.000990676,1.93888,5.78737,+
alh-7,2.24828,5.01904,O02266,ALdehyde deHydrogenase,18.4353,19.0882,18.6851,18.9905,16.6403,16.3435,16.6372,16.5849,5.01904,0,2.24828,13.6575,+
"CELE_F45H10,3",-1.44091,2.95552,O02267,Uncharacterized protein,17.7464,18.13,18.4484,17.4756,19.6295,19.5516,19.0911,19.2918,2.95552,0.000916716,-1.44091,-5.84316,+
drr-1,1.34033,1.07607,O02268,Dietary Restriction Response (WT but not eat-2 lifespan increased),16.8794,17.1569,17.2101,17.927,15.6938,14.339,16.8277,16.9516,1.07607,0.0284977,1.34033,2.06962,+
pck-2,0.466213,4.85124,O02286,Phosphoenolypyruvate CarboxyKinase,20.2669,20.4062,20.3773,20.3823,19.9215,19.8464,19.8744,19.9256,4.85124,0,0.466213,12.7811,+
lbp-7,1.16337,2.32013,O02323,Fatty acid-binding protein homolog 7,17.1739,17.8863,16.9823,17.9529,16.2794,16.6399,16.2129,16.2097,2.32013,0.00225433,1.16337,4.35723,+
prmt-9,1.95085,3.98806,O02325,PRotein arginine MethylTransferase,17.1019,17.9758,17.6485,17.645,15.829,15.8379,15.5476,15.3533,3.98806,0.000113667,1.95085,9.03821,+
"T23D8,3",0.905383,0.760964,O02327,Protein LTV1 homolog,15.3209,17.1383,16.1972,17.3495,16.5688,15.4242,14.8673,15.5241,0.760964,0.0640274,0.905383,1.5446,
"eif-3,C",0.897148,2.80938,O02328,Eukaryotic translation initiation factor 3 subunit C,17.8649,18.3542,17.9816,18.5331,17.2731,17.2189,17.2249,17.4282,2.80938,0.00112111,0.897148,5.47474,+
lron-9,1.85629,4.91296,O02329;Q58A95,ELRR (Extracellular Leucine-Rich Repeat) ONly,14.8989,14.959,14.985,15.48,13.2105,13.3468,13.1279,13.2126,4.91296,0,1.85629,13.0971,+
pri-2,1.52313,2.61645,O02334,DNA primase large subunit,14.5723,14.5612,14.4144,14.4672,12.6593,13.1069,13.7681,12.3884,2.61645,0.00147893,1.52313,5.01395,+
clec-186,2.12207,4.00264,O02343,C-type LECtin,14.7834,15.2019,15.0505,15.2526,12.9954,13.2763,12.3502,13.1783,4.00264,0.000116505,2.12207,9.09213,+
nstp-5,1.08923,3.07922,O02345,Nucleotide Sugar TransPorter family,18.4817,18.8473,18.6296,18.8797,17.9508,17.7287,17.2419,17.5599,3.07922,0.000718211,1.08923,6.16907,+
irg-5,1.89054,2.72053,O02357,Infection Response protein,14.984,15.554,13.9153,15.167,12.985,13.1756,12.8079,13.0896,2.72053,0.00134688,1.89054,5.25906,+
"CELE_F35E12,6",0.127387,0.175586,O02358,Uncharacterized protein,16.5054,17.2202,16.7662,17.5839,17.1563,17.1324,16.5627,16.7147,0.175586,0.42765,0.127387,0.45157,
dct-17,-2.35394,4.50491,O02360;Q52GX8;Q52GY0;Q52GY1,"DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting",14.9617,14.7879,14.8876,14.8242,17.6181,17.3613,16.638,17.2597,4.50491,0,-2.35394,-11.1358,+
"CELE_F35E12,10",-0.840744,1.41419,O02362,Uncharacterized protein,14.0799,15.1843,14.8781,15.2372,15.6014,16.1014,15.2684,15.7713,1.41419,0.0133511,-0.840744,-2.64019,+
ifa-2,1.42512,3.86139,O02365,Intermediate filament protein ifa-2,20.5142,21.2349,20.8681,21.0317,19.5653,19.2975,19.4986,19.587,3.86139,0.000100119,1.42512,8.58125,+
unc-37,3.19971,4.9347,O02482,Transcription factor unc-37,18.4829,18.5312,17.9427,18.3705,14.6973,14.8916,15.3871,15.5524,4.9347,0,3.19971,13.2101,+
"ZK1073,1",1.84609,3.38473,O02485,"Uncharacterized protein ZK1073,1",18.2925,18.6188,18.1547,19.2623,16.872,16.895,16.6536,16.5232,3.38473,0.000437748,1.84609,7.03442,+
snb-1,0.919008,1.41914,O02495,Synaptobrevin-1,18.8591,20.1151,19.085,20.0132,18.6665,18.9552,18.391,18.3837,1.41914,0.0131873,0.919008,2.64871,+
gpx-1,0.117888,0.132967,O02621,Glutathione peroxidase 1,15.4286,16.2285,15.6207,16.4367,15.9979,16.2784,15.1846,15.782,0.132967,0.519051,0.117888,0.352854,
aex-3,-0.847718,0.584559,O02626,MAP kinase-activating death domain protein,14.9044,14.0749,14.3394,14.8102,15.1335,13.6294,16.3512,16.4057,0.584559,0.104224,-0.847718,-1.24287,
cyp-35a2,1.1591,2.67675,O02628,CYtochrome P450 family,14.6212,14.2701,13.7325,14.4265,13.333,12.9794,12.8311,13.2704,2.67675,0.00151239,1.1591,5.155,+
cah-6,-0.125153,0.184319,O02637,Carbonic AnHydrase,14.3858,15.3655,14.879,15.2959,15.2119,14.7151,15.3714,15.1284,0.184319,0.411448,-0.125153,-0.47118,
rpl-19,2.13373,5.83937,O02639,60S ribosomal protein L19,20.9468,21.3362,21.1053,21.2141,19.1083,19.1509,19.0046,18.8036,5.83937,0,2.13373,18.8332,+
mdh-2,-0.176355,0.291382,O02640,"Probable malate dehydrogenase, mitochondrial",20.2558,21.195,20.3535,21.0688,21.0802,20.8855,20.7101,20.9027,0.291382,0.267929,-0.176355,-0.69813,
cyp-33c8,1.60751,2.62211,O02641,CYtochrome P450 family,14.921,15.3997,13.9052,14.5269,13.1841,13.1285,12.9666,13.0436,2.62211,0.00148462,1.60751,5.02709,+
sucl-2,0.822677,1.86281,O02642,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",17.4156,18.3779,17.9842,17.8452,17.3779,17.2324,16.8194,16.9026,1.86281,0.00545658,0.822677,3.44512,+
gsp-3;gsp-4,1.25706,0.888775,O02658;P91420,Serine/threonine-protein phosphatase PP1-gamma;Serine/threonine-protein phosphatase PP1-delta,15.7935,16.2825,15.1555,17.1663,15.4278,16.0428,13.4024,14.4965,0.888775,0.0452375,1.25706,1.75836,+
unc-64,1.4114,1.22049,O16000,Syntaxin-1A homolog,15.9311,18.2427,17.1529,18.4404,16.1912,16.5023,15.6071,15.8209,1.22049,0.0207679,1.4114,2.31098,+
gst-33,1.75866,4.3767,O16198,Glutathione S-Transferase,14.9531,15.1637,14.9258,14.5546,13.2863,13.0899,12.8575,13.3288,4.3767,0,1.75866,10.578,+
lys-7,2.1108,2.74828,O16202,Lysozyme-like protein 7,20.1457,21.4512,20.2526,21.3742,18.9652,18.2824,18.4923,19.0405,2.74828,0.00118304,2.1108,5.32577,+
"CELE_F17A9,4",0.115724,0.0947535,O16214,Uncharacterized protein,14.3326,15.5522,14.6629,14.1677,15.3838,13.8612,14.6914,14.3161,0.0947535,0.622732,0.115724,0.259421,
"CELE_F17A9,5",1.71987,1.95519,O16215,Uncharacterized protein,15.3356,16.6501,16.2542,16.0659,13.8203,15.0519,13.5649,14.9892,1.95519,0.00475672,1.71987,3.62077,+
"F17A9,2",2.31816,5.02828,O16216,CWF19-like protein 1 homolog,21.3696,21.9671,21.4936,21.604,19.441,18.9672,19.4107,19.3427,5.02828,0,2.31816,13.7074,+
phat-3,2.66903,3.51373,O16225,PHAryngeal gland Toxin-related,20.7148,21.519,20.8659,21.8075,18.7595,19.0608,17.8952,18.5156,3.51373,0.000376963,2.66903,7.42788,+
"C49G7,3",-0.138985,0.158121,O16226,Uncharacterized protein,20.7759,21.4963,20.8792,21.7913,21.5914,21.9011,20.8421,21.1641,0.158121,0.461257,-0.138985,-0.411745,
"djr-1,2",1.65187,2.21754,O16228,"Glutathione-independent glyoxalase DJR-1,2",13.8599,15.4256,14.1095,15.2099,13.1109,13.0801,12.7637,13.0429,2.21754,0.00273385,1.65187,4.14276,+
"CELE_F44E7,4",0.600305,3.44196,O16249;Q8IA89;Q8MXK1,Uncharacterized protein,18.0989,18.2547,17.9892,18.0598,17.4878,17.6627,17.3634,17.4876,3.44196,0.000427506,0.600305,7.20681,+
"CELE_F44E7,9",-3.1006,4.32435,O16254,Uncharacterized protein,14.6124,15.4365,14.1653,14.8141,17.8111,18.2654,17.6232,17.731,4.32435,0,-3.1006,-10.3577,+
sti-1,0.176053,0.422997,O16259,Stress-induced-phosphoprotein 1,19.0545,19.1551,18.9321,19.2437,19.1141,19.2298,18.4496,18.8877,0.422997,0.170387,0.176053,0.9526,
"CELE_F40A3,2",3.53763,6.07821,O16265,Uncharacterized protein,17.2361,17.4142,17.6945,17.6455,14.3396,13.7197,13.845,13.9355,6.07821,0,3.53763,20.6666,+
"CELE_F40A3,6",0.579078,0.881728,O16266,Uncharacterized protein,16.6804,17.837,17.7621,18.0997,17.2414,16.804,16.8579,17.1596,0.881728,0.0460618,0.579078,1.74662,+
ugt-61,1.74944,1.97969,O16276,UDP-glucuronosyltransferase,14.9681,15.5524,15.0181,13.4342,12.7129,13.1018,12.8254,13.3349,1.97969,0.00457415,1.74944,3.66803,+
"CELE_F59A7,2",1.59945,3.00635,O16281,Uncharacterized protein,14.5728,14.6728,14.2558,15.4437,13.1247,13.2748,12.8861,13.2618,3.00635,0.000852419,1.59945,5.97547,+
cysl-4,0.443994,0.470967,O16284,Cysteine synthase,14.8257,15.3111,14.6684,14.6269,15.4454,14.4883,13.5391,14.1832,0.470967,0.145867,0.443994,1.04077,
"CELE_F32D1,7",-1.41096,2.8225,O16291,Uncharacterized protein,14.5449,15.5066,14.8822,15.4961,16.5712,16.7158,16.5295,16.2571,2.8225,0.00106811,-1.41096,-5.5071,+
"F32D1,5",-1.05404,1.86166,O16294,GMP reductase,17.7704,16.8974,16.9065,16.5237,18.092,17.6632,18.1491,18.4099,1.86166,0.00545467,-1.05404,-3.44296,+
