geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d10_daf2_d1,log2FC,Student's T-test Test statistic daf2_d10_daf2_d1,Sign p-val: 0.05 
"CELE_F54D5,12",-0.208245,1.56931,G5EE46,Uncharacterized protein,16.0093,15.926,15.8823,16.0479,16.355,16.0959,16.137,16.1106,1.56931,0.0140034,-0.208245,-2.91064,+
ttr-50,-0.00780773,0.0193205,G5EE48,TransThyretin-Related family domain,18.7981,18.8776,18.3847,19.0083,18.7922,18.8028,18.8093,18.6957,0.0193205,0.930676,-0.00780773,-0.0568796,
src-1,-0.0555432,0.166861,G5EE56,Tyrosine protein-kinase src-1,10.5523,10.7302,10.6846,10.8032,11.0402,10.5639,10.5526,10.8357,0.166861,0.551693,-0.0555432,-0.431779,
"CELE_F12F6,1",-0.697,0.609386,G5EE62,Uncharacterized protein,13.4364,13.7903,12.55,11.5284,13.4993,13.3967,13.1324,14.0647,0.609386,0.154266,-0.697,-1.28606,
skr-3,0.17132,0.984787,G5EE67,SKR-3,16.5083,16.5907,16.4093,16.6417,16.5585,16.3373,16.3667,16.2021,0.984787,0.0585035,0.17132,1.91792,
mrp-5,-0.167045,0.33298,G5EE72,Uncharacterized protein,14.9102,15.2619,15.5816,15.8397,15.3548,15.6322,15.5888,15.6857,0.33298,0.33411,-0.167045,-0.780919,
nud-1,0.00675964,0.0195512,G5EE74,Aspergillus NUclear Division related,16.7544,16.8041,16.6543,16.7857,16.9239,16.4853,16.9396,16.6227,0.0195512,0.930074,0.00675964,0.0575446,
SRP54,0.270358,0.916756,G5EE80,Signal recognition particle 54 kDa protein,15.1268,15.2557,14.6879,15.1298,14.9647,14.8262,14.7648,14.5631,0.916756,0.069452,0.270358,1.8049,
cdr-1,5.62633,3.03918,G5EE89,CaDmium Responsive,20.9047,16.7659,19.9485,19.9469,14.1045,13.5581,13.2704,14.1277,3.03918,0.00074364,5.62633,6.06212,+
"CELE_F09B9,4",0.191779,0.273524,G5EE90,Uncharacterized protein,16.5999,16.8547,16.4556,15.6602,16.5291,16.1068,16.2666,15.9009,0.273524,0.397993,0.191779,0.661777,
slc-25a10,-0.19362,0.701652,G5EE96,Oxoglutarate/malate carrier protein,16.8111,16.9507,17.0609,17.1403,17.2602,17.2834,17.3455,16.8483,0.701652,0.121099,-0.19362,-1.44431,
lpr-3,1.34343,2.4983,G5EEA2,LiPocalin-Related protein,12.5323,12.6237,11.5026,11.808,10.961,10.6384,10.7958,10.6977,2.4983,0.00177871,1.34343,4.74511,+
nex-1,-0.536378,0.91066,G5EEA8,Annexin,17.7174,17.6253,18.6695,18.6948,18.6823,18.8256,18.5529,18.7917,0.91066,0.0703037,-0.536378,-1.79476,
dpy-14,-0.253475,0.42097,G5EEB6,COLlagen structural,13.1636,13.0199,13.9964,13.2547,13.3072,13.9478,13.7968,13.3968,0.42097,0.26015,-0.253475,-0.948829,
vab-10,0.382773,1.87013,G5EEC4;G5EFW2,VAB-10A protein;Uncharacterized protein,18.1799,17.9288,18.3467,18.3993,17.8848,17.8696,17.7411,17.8281,1.87013,0.00679387,0.382773,3.45888,+
scm-1,0.139685,1.39746,G5EED5,Secretory carrier-associated membrane protein,14.8464,14.8155,14.8244,14.6842,14.6773,14.5756,14.7508,14.6081,1.39746,0.0207532,0.139685,2.61143,+
fut-6,0.109437,0.104191,G5EEE1,"Alpha-(1,3)-fucosyltransferase fut-6",13.7078,13.2472,13.1033,13.3532,14.0851,12.6226,12.6446,13.6215,0.104191,0.681614,0.109437,0.282982,
elo-1,-0.94918,3.86566,G5EEE5,Elongation of very long chain fatty acids protein,17.796,17.6823,17.877,18.1163,18.8833,18.7976,18.9335,18.654,3.86566,0.000166065,-0.94918,-8.59633,+
spas-1,0.22809,0.310196,G5EEF8;Q8MNV0,SPAStin (Human neurodegeneration-associated AAA ATPase) related;Probable spastin homolog spas-1,13.6807,14.2546,13.2631,14.3366,13.5921,14.1412,13.6104,13.2789,0.310196,0.358261,0.22809,0.735886,
mce-1,0.0379148,0.166231,G5EEG4,Methylmalonyl-CoA Epimerase,18.0922,18.4166,18.2713,18.4045,18.3459,18.2081,18.3224,18.1564,0.166231,0.552788,0.0379148,0.43034,
"CELE_T09F3,2",-0.0732977,0.118856,G5EEG6,Carrier protein (C2),16.2314,16.2135,15.8559,15.2657,15.971,15.9108,16.0824,15.8956,0.118856,0.649264,-0.0732977,-0.318947,
smu-1,-0.0719128,0.0995961,G5EEG7,SMU-1,13.4134,13.5361,13.754,12.5795,13.5762,13.3104,13.2982,13.3859,0.0995961,0.692738,-0.0719128,-0.271553,
frm-1,0.488537,1.97256,G5EEG8,"FERM domain (Protein4,1-ezrin-radixin-moesin) family",16.8862,16.8044,16.8318,17.1313,16.5842,16.5252,16.4932,16.0968,1.97256,0.00535404,0.488537,3.65426,+
ivd-1,-1.09255,2.29316,G5EEH6,IsoValeryl-CoA Dehydrogenase,15.7626,16.2135,15.9199,15.9701,17.6961,16.7429,16.6614,17.1359,2.29316,0.00264198,-1.09255,-4.30024,+
npp-10,0.225435,2.59819,G5EEH9,Nuclear pore complex protein Nup98-Nup96,15.8622,15.9768,15.8903,16.0604,15.7238,15.7345,15.7265,15.7032,2.59819,0.0017474,0.225435,4.97176,+
asp-1,-0.485822,1.08016,G5EEI4,ASpartyl Protease,19.218,19.1437,18.8121,18.2309,19.3785,19.1611,19.4709,19.3375,1.08016,0.0458604,-0.485822,-2.07643,+
chp-1,-0.0980873,0.164584,G5EEI8,CHORD Protein,14.426,14.2511,13.6735,13.636,14.0361,13.8085,14.3221,14.2122,0.164584,0.556123,-0.0980873,-0.42658,
"CELE_K11D9,3",-0.22718,0.320841,G5EEI9,Uncharacterized protein,12.9952,13.5664,13.2502,13.4188,14.2291,12.9712,13.6842,13.2548,0.320841,0.346817,-0.22718,-0.757017,
msd-2,-0.844531,2.03362,G5EEJ7,Major Sperm protein Domain containing,17.6193,17.3856,17.5174,17.8988,18.7066,18.4535,18.7433,17.896,2.03362,0.00455143,-0.844531,-3.7731,+
aqp-4,-0.695795,0.639481,G5EEK0,AQuaPorin or aquaglyceroporin related,14.1898,14.8686,14.8793,15.0589,14.2758,15.044,16.0809,16.3792,0.639481,0.143026,-0.695795,-1.33804,
golg-4,-0.283955,0.814421,G5EEK2,GOLGi associated coiled-coil protein homolog,14.1258,14.1528,13.5486,14.1428,14.544,14.155,14.2366,14.1702,0.814421,0.0903407,-0.283955,-1.6343,
sca-1,-0.798432,6.1162,G5EEK8,Calcium-transporting ATPase,18.8671,18.8986,18.7622,18.8542,19.7143,19.6043,19.6358,19.6215,6.1162,0,-0.798432,-20.9738,+
vha-5,0.342368,1.21323,G5EEK9,V-type proton ATPase subunit a,17.5141,17.6188,17.8064,17.1738,17.3066,17.1601,17.006,17.2708,1.21323,0.0325953,0.342368,2.29878,+
alp-1,-0.796135,2.24074,G5EEL1,ALP/Enigma encoding,16.597,16.4249,16.9431,17.2304,17.7313,17.6119,17.6044,17.4323,2.24074,0.00285443,-0.796135,-4.19074,+
plrg-1,0.209573,0.27326,G5EEL2,PLeiotropic ReGulator (Vertebrate) homolog,14.8513,15.6355,14.6597,14.6995,15.3824,14.5811,14.6752,14.369,0.27326,0.398394,0.209573,0.661235,
hmg-11,0.824855,2.49314,G5EEL9,HMG,19.3809,19.0703,19.5481,19.217,18.8809,18.444,18.237,18.3549,2.49314,0.00177498,0.824855,4.73359,+
gmn-1,-0.444737,0.635383,G5EEM1,GeMiNin homolog,12.1019,11.2365,12.5059,12.0481,13.0163,12.1622,12.1799,12.3128,0.635383,0.144598,-0.444737,-1.33098,
clec-248,-1.93239,6.01027,G5EEM2,C-type LECtin,15.4215,15.4553,15.4108,15.7782,17.3754,17.5583,17.4398,17.4219,6.01027,0,-1.93239,-20.128,+
zyg-9,0.542022,2.73137,G5EEM5,Zygote defective protein 9,14.9879,15.0998,15.1866,15.0586,14.7049,14.2711,14.5851,14.6037,2.73137,0.00124919,0.542022,5.28503,+
tap-1,-0.0739698,0.0723871,G5EEM6,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,13.7189,13.8843,13.4781,13.4865,14.0642,13.0689,13.1922,14.5385,0.0723871,0.763933,-0.0739698,-0.202159,
fars-2,-1.13945,1.81821,G5EEN1,Phenylalanyl Amino-acyl tRNA Synthetase,14.0656,14.5736,13.7521,14.6216,15.7666,15.7013,15.4907,14.6121,1.81821,0.00766506,-1.13945,-3.36167,+
gck-3,-0.299753,0.632572,G5EEN4,Germinal center kinase 3,14.9577,14.5359,14.504,14.2657,14.9398,14.4395,14.8008,15.2821,0.632572,0.145458,-0.299753,-1.32614,
"CELE_Y39A1A,3",-1.02906,1.74991,G5EEN7,Uncharacterized protein,13.8249,13.5501,12.4522,12.862,14.1803,14.0946,14.3372,14.1934,1.74991,0.00908329,-1.02906,-3.23553,+
"CELE_F41E7,9",0.721732,0.90074,G5EEQ1,Uncharacterized protein,16.7201,16.9439,15.9913,16.3212,16.2144,15.9046,16.2143,14.7562,0.90074,0.0722153,0.721732,1.77826,
nkcc-1,-0.615931,0.621346,G5EEQ4;G5EFE5;H8ESD4;H8ESD5;L8E912,Na-K-Cl Cotransporter homolog,12.0369,14.0754,13.5424,12.6802,14.0428,13.4752,13.7785,13.5022,0.621346,0.149792,-0.615931,-1.30677,
sftb-1,-0.121847,0.670044,G5EEQ8,Splicing Factor ThreeB (3b) Subunit homolog,15.0945,14.9972,14.9825,15.2279,15.3461,15.0449,15.2641,15.1344,0.670044,0.131621,-0.121847,-1.39045,
ger-1,0.535213,0.653139,G5EER4,GDP-L-fucose synthase,15.4687,16.24,14.6767,14.9184,14.4764,14.5377,14.8658,15.2831,0.653139,0.137471,0.535213,1.36151,
alg-1,1.08001,4.65638,G5EES3;G5EGR6,Protein argonaute,15.8315,15.71,15.6672,15.8979,14.8727,14.51,14.7013,14.7026,4.65638,0.000177474,1.08001,11.8295,+
ufd-3,0.694605,2.16625,G5EES6;G5EFK5,Ubiquitin Fusion Degradation (Yeast UFD homolog),15.308,15.4162,15.219,15.3625,15.0498,14.3924,14.3352,14.7498,2.16625,0.0037022,0.694605,4.03783,+
nspd-5,-1.58951,2.57515,G5EES8,"Nematode Specific Peptide family, group D",14.8215,13.5133,13.7711,14.3601,15.8302,16.0118,15.569,15.4131,2.57515,0.00172687,-1.58951,-4.91888,+
txl-1,-1.412,3.32312,G5EES9,ThioredoXin-Like,14.1536,14.2914,14.9237,14.503,15.8275,16.0674,15.5638,16.0609,3.32312,0.000652381,-1.412,-6.8526,+
dut-1,-0.268568,1.06063,G5EET2,DeoxyUTPase,14.6156,15.1096,14.8285,14.9703,14.9562,15.1302,15.1743,15.3377,1.06063,0.0483419,-0.268568,-2.04393,+
cdr-6,0.0191922,0.0431151,G5EET3,CaDmium Responsive,15.8999,15.6082,15.2822,15.5773,15.7619,15.5873,15.6126,15.329,0.0431151,0.852776,0.0191922,0.123832,
hpl-1,-2.3533,1.68262,G5EET5,HP1 Like (Heterochromatin protein),10.4369,10.8625,7.87606,10.6467,13.16,12.178,11.9454,11.9519,1.68262,0.0108025,-2.3533,-3.11307,+
"pud-1,2",-1.6957,4.55112,G5EET8,Protein Up-regulated in Daf-2(Gf),18.9866,18.8252,19.3102,18.6808,20.7616,20.6111,20.7318,20.4812,4.55112,0.000158055,-1.6957,-11.3433,+
nbet-1,-0.728508,3.88327,G5EEU1,BET1,14.0803,14.0558,14.1462,14.058,15.018,14.8669,14.7144,14.655,3.88327,0.000168807,-0.728508,-8.65872,+
pud-3,-0.581115,1.89011,G5EEV5,5C820,17.4287,17.6579,16.9748,17.414,18.1744,17.7673,17.964,17.8941,1.89011,0.006524,-0.581115,-3.49661,+
"C18B12,6",2.74154,4.82522,G5EEW1,Uncharacterized protein,13.3378,13.1839,14.0892,13.4674,11.0365,10.7123,10.6591,10.7041,4.82522,0.000203922,2.74154,12.65,+
"CELE_F54E12,2",-2.74419,0.80952,G5EEW5,Uncharacterized protein,3.7895,10.8469,9.82456,10.6304,11.9559,11.5341,10.9837,11.5945,0.80952,0.0912124,-2.74419,-1.6261,
sig-7,0.33582,0.450902,G5EEW6,Peptidyl-prolyl cis-trans isomerase sig-7,13.3915,13.6591,12.3273,12.9573,12.9021,12.2757,13.0312,12.783,0.450902,0.238894,0.33582,1.00413,
asd-1,0.56973,0.960037,G5EEW7;M1ZJT7;Q86G94,RNA-binding protein ASD-1;Uncharacterized protein;Uncharacterized protein,13.1227,12.8841,13.0693,13.7908,12.0712,13.1619,12.5423,12.8126,0.960037,0.0622441,0.56973,1.87681,
pbrm-1,0.551123,0.341025,G5EEY5,PolyBRoMo domain containing,14.5245,13.8911,14.4198,11.6736,13.5132,12.7203,12.809,13.262,0.341025,0.326673,0.551123,0.796651,
"CELE_ZK1010,2",0.0336275,0.0331041,G5EEZ0,Uncharacterized protein,13.8202,14.5941,14.418,13.4291,14.6755,13.984,13.7949,13.6725,0.0331041,0.884546,0.0336275,0.0960512,
"CELE_W09G3,7",-0.876657,1.99654,G5EEZ1,Uncharacterized protein,13.2304,13.0542,12.2887,12.9181,13.6993,13.6787,13.532,14.088,1.99654,0.00504503,-0.876657,-3.70071,+
3E324,2.60565,4.31926,G5EEZ4,3E324,15.0305,15.2348,14.6643,14.833,11.7112,12.4791,12.4091,12.7407,4.31926,0.000134715,2.60565,10.3365,+
tbb-6,4.42403,6.45959,G5EF01,Tubulin beta chain,17.6393,17.7343,17.4844,17.6785,13.1384,13.7192,12.9059,13.0768,6.45959,0,4.42403,23.9611,+
"CELE_W07E11,1",0.441125,3.9008,G5EF05,Uncharacterized protein,17.3926,17.3703,17.5494,17.4037,17.0183,16.9424,17.0574,16.9333,3.9008,0.000171004,0.441125,8.72121,+
ncx-1,-1.01014,2.76398,G5EF08;Q1RPT9,Na/Ca eXchangers,13.4861,13.0046,13.4826,13.3517,14.4216,14.5494,13.897,14.4976,2.76398,0.00122415,-1.01014,-5.36377,+
efl-1,1.08471,1.18481,G5EF11,E2F-like (Mammalian transcription factor),12.4146,12.9415,12.5612,13.5275,12.6722,12.0608,10.7032,11.6698,1.18481,0.0351276,1.08471,2.2511,+
5N226,0.236755,0.924252,G5EF26,"Putative low density lipoprotein receptor associated protein (37,4 kD)",14.8913,15.0539,14.5206,14.8306,14.6124,14.4914,14.7674,14.4783,0.924252,0.0682969,0.236755,1.81736,
fbxa-136,-0.185785,0.539328,G5EF28;G5EGC2,F-box A protein,15.9099,15.5426,15.4869,16.1158,15.9453,15.9639,16.0767,15.8124,0.539328,0.185854,-0.185785,-1.16337,
npa-1,0.402532,3.91446,G5EF32,Nematode Polyprotein Allergen related,20.6586,20.5628,20.5618,20.5224,20.2707,20.0998,20.1687,20.1562,3.91446,0.000173258,0.402532,8.77019,+
pat-10,-0.232778,0.586713,G5EF37,Paralysed Arrest at Two-fold,17.9373,17.7799,18.3417,18.287,18.6994,18.2314,18.1426,18.2036,0.586713,0.163837,-0.232778,-1.24663,
snf-11,0.545088,1.63438,G5EF43,Transporter,14.324,13.9585,14.6123,14.5027,13.5127,13.8645,13.8022,14.0379,1.63438,0.0120547,0.545088,3.02633,+
"CELE_Y63D3A,8",-0.144678,0.525139,G5EF48,Uncharacterized protein,14.0207,14.0836,13.9403,13.8264,14.3562,14.0215,14.2329,13.8391,0.525139,0.192396,-0.144678,-1.13818,
swsn-4,-0.0741925,0.279405,G5EF53,SWI/SNF nucleosome remodeling complex component,14.1404,14.1805,14.2409,14.2436,14.3781,14.3406,14.4253,13.958,0.279405,0.390992,-0.0741925,-0.673806,
"CELE_Y106G6A,4",0.221079,0.114472,G5EF57,Uncharacterized protein,13.4362,13.7275,13.1327,10.6233,12.6642,12.631,12.3712,12.3691,0.114472,0.659063,0.221079,0.308277,
ipla-7,0.0708535,0.17562,G5EF58,Intracelllar PhosphoLipase A family,11.2604,10.846,10.637,10.7884,11.0399,10.6444,10.7921,10.772,0.17562,0.536475,0.0708535,0.451646,
"CELE_Y66A7A,2",3.31058,6.83473,G5EF59,Ribonuclease P/MRP protein subunit POP5,14.0365,13.9882,13.9853,14.1903,11.0512,10.7271,10.6155,10.5641,6.83473,0,3.31058,27.7029,+
stim-1,0.0912752,0.270288,G5EF60,Stromal interaction molecule 1,14.903,14.872,14.6774,15.0318,14.948,14.663,15.0043,14.5037,0.270288,0.401985,0.0912752,0.655133,
ndg-4,-0.589017,1.76449,G5EF61;Q86MD1,Transmembrane protein NDG-4;Uncharacterized protein,13.3801,13.7084,14.1638,13.8464,14.5842,14.2682,14.234,14.3684,1.76449,0.00860674,-0.589017,-3.26229,+
sqv-1,-0.295778,0.596168,G5EF65;X5M5R6,SQuashed Vulva,12.5371,12.2513,11.9727,12.5091,12.993,12.6618,12.7246,12.0739,0.596168,0.160104,-0.295778,-1.26311,
sars-2,0.0690703,0.112106,G5EF77,Seryl Amino-acyl tRNA Synthetase,14.0394,14.1309,14.3654,14.731,14.4875,13.9821,13.9349,14.5859,0.112106,0.665254,0.0690703,0.302488,
"CELE_K01G5,9",-3.06354,5.39852,G5EF83,Uncharacterized protein,10.702,10.8088,10.3958,10.6811,13.3341,13.8283,13.552,14.1275,5.39852,0,-3.06354,-15.8545,+
gip-2,0.0148447,0.008414,G5EF84,Gamma-tubulin interacting protein 2,13.0849,13.6412,13.3579,11.1047,12.4259,13.0404,12.9642,12.6988,0.008414,0.969544,0.0148447,0.0250695,
"CELE_Y48G10A,1",0.11379,0.203292,G5EF86,S-formylglutathione hydrolase,15.4313,15.5201,15.3895,15.4168,15.7111,15.6752,14.8173,15.0989,0.203292,0.490825,0.11379,0.513141,
swsn-1,-0.254205,1.30266,G5EF87;H8ESF3,SWI/SNF nucleosome remodeling complex component,15.4867,15.8319,15.8497,15.7487,16.0455,16.0462,16.0424,15.7997,1.30266,0.0254888,-0.254205,-2.44967,+
"CELE_K01D12,15",-0.896763,1.21936,G5EF90,Uncharacterized protein,13.9865,14.5903,14.1315,15.6476,15.3173,15.3521,15.749,15.5245,1.21936,0.0322433,-0.896763,-2.30907,+
sfa-1,0.531527,1.14877,G5EF97,SF1 protein,14.86,15.0289,14.6278,14.3574,13.9452,14.3128,13.8147,14.6753,1.14877,0.0389284,0.531527,2.19081,+
"CELE_ZK1128,7",-0.142747,0.190061,G5EF99,Uncharacterized protein,14.1982,14.211,13.9024,13.267,14.621,13.8463,13.7984,13.8839,0.190061,0.511732,-0.142747,-0.48397,
bir-1,0.0936925,0.140948,G5EFA2,BIR (Baculovirus inhibitory repeat) family,15.2161,15.4236,14.5562,14.6425,14.9151,15.0469,15.0302,14.4713,0.140948,0.60216,0.0936925,0.371746,
cpn-1,-0.104932,0.468611,G5EFB5,CPN-1,17.3333,17.3508,17.2328,17.6575,17.4091,17.5893,17.5517,17.444,0.468611,0.226915,-0.104932,-1.03649,
rab-8,-0.435329,0.754077,G5EFC1,RAB family,16.172,16.2646,16.5692,16.4672,17.4564,16.7665,16.85,16.1414,0.754077,0.105278,-0.435329,-1.533,
cdc-5l,-0.21897,1.1464,G5EFC4,Cell Division Cycle related,14.7822,14.6284,14.6276,14.88,15.1263,14.7456,14.9854,14.9369,1.1464,0.0391575,-0.21897,-2.18686,+
dap-3,-0.617008,1.0064,G5EFC8,Mammalian cell Death Associated Protein related,14.1128,13.9779,14.1151,14.6845,15.1216,15.1358,15.0822,14.0187,1.0064,0.0558618,-0.617008,-1.95381,
hmt-1,0.774705,1.84048,G5EFD4,Heavy Metal Tolerance factor,14.5459,14.4529,13.8842,14.8371,13.4316,13.5139,13.7764,13.8993,1.84048,0.00727361,0.774705,3.40322,+
"CELE_F46C5,9",-0.730995,2.68389,G5EFD7,Uncharacterized protein,13.857,13.673,14.1624,14.2087,14.8652,14.674,14.5702,14.7157,2.68389,0.00155434,-0.730995,-5.17187,+
"CELE_H03A11,2",0.207138,0.597842,G5EFE3,Uncharacterized protein,18.0563,18.0045,17.4173,17.829,17.7506,17.5462,17.7411,17.4406,0.597842,0.159268,0.207138,1.26602,
"C30H7,2",0.077332,0.154044,G5EFF8;Q304D5,Uncharacterized protein,15.9053,15.797,16.0545,15.7917,16.0787,15.8436,16.0316,15.2852,0.154044,0.576868,0.077332,0.402328,
eif-2bdelta,0.219355,0.446071,G5EFF9;G5EG28,Eukaryotic Initiation Factor,13.9351,14.1906,13.9115,14.7871,13.8642,13.8311,14.0665,14.185,0.446071,0.242264,0.219355,0.99526,
sel-1,0.380083,0.698989,G5EFG0,SEL-1,14.29,14.5814,13.9241,13.9804,13.9517,14.082,13.1721,14.0498,0.698989,0.122064,0.380083,1.43979,
abcf-2,-0.113095,0.487107,G5EFG4,"ABC transporter, class F",16.1653,16.1543,16.1604,16.3825,16.4497,16.3734,16.4282,16.0636,0.487107,0.214864,-0.113095,-1.07002,
ins-17,0.969643,1.7645,G5EFH1,Insulin-like peptide 17,14.1924,14.1236,13.0402,14.0168,12.7507,13.115,12.5862,13.0425,1.7645,0.00861077,0.969643,3.26232,+
srp-6,0.445048,1.16965,G5EFH4,SeRPin,14.693,15.2466,14.6943,14.4093,14.573,14.2078,14.3464,14.1358,1.16965,0.0370054,0.445048,2.22573,+
agef-1,-0.246905,0.318277,G5EFH7,Arf-1 Guanine nucleotide Exchange Factor homolog,12.957,12.3426,12.0439,11.8192,12.8413,12.9693,12.0837,12.256,0.318277,0.349734,-0.246905,-0.751942,
cbs-1,0.6097,3.02167,G5EFH8,Cystathionine Beta-Synthase,16.2458,16.5117,16.186,16.5804,15.7217,15.7464,15.7621,15.8547,3.02167,0.000735721,0.6097,6.01578,+
lec-5,0.744762,2.9539,G5EFI4,Galectin,19.441,19.4041,19.6266,19.7922,19.0394,18.809,18.8398,18.5966,2.9539,0.00080666,0.744762,5.83897,+
klp-12,0.195585,0.756258,G5EFJ0;G5EGS3,Kinesin-like protein,15.8774,15.7651,15.3475,15.7928,15.6025,15.3834,15.5361,15.4784,0.756258,0.104699,0.195585,1.53667,
"C08E8,4",2.09639,4.83616,G5EFJ3,Uncharacterized protein,17.6141,17.8524,17.686,18.0208,16.0953,15.6637,15.4881,15.5406,4.83616,0.000207171,2.09639,12.7049,+
pcp-2,-0.283103,0.182804,G5EFJ8,Prolyl Carboxy Peptidase like,13.6195,13.7344,13.5739,13.7913,13.7206,15.733,13.144,13.2541,0.182804,0.523781,-0.283103,-0.467792,
arf-3,-0.21427,0.545267,G5EFK4,ADP-Ribosylation Factor related,17.0554,16.6678,17.2969,17.495,17.4077,17.2469,17.3058,17.4117,0.545267,0.182968,-0.21427,-1.17387,
hex-2,0.66732,1.57617,G5EFL1,HEXosaminidase,15.278,15.5487,15.08,15.8606,15.216,14.5573,14.7456,14.5793,1.57617,0.0136926,0.66732,2.92276,+
alp-1,-0.0120108,0.00407185,G5EFL5,ALP/Enigma encoding,13.171,12.4695,12.8767,14.2672,13.2883,11.8352,15.7442,11.9648,0.00407185,0.985496,-0.0120108,-0.0121916,
mdf-1,-0.00463033,0.00543433,G5EFM0,MAD (Yeast Mitosis arrest DeFicient) related,12.8891,13.989,12.8885,13.4854,13.5905,13.0882,13.3053,13.2867,0.00543433,0.979655,-0.00463033,-0.0162459,
"CELE_F18C12,3",1.16944,4.42964,G5EFM7,Uncharacterized protein,12.91,13.0163,12.6244,12.6553,11.7023,11.7241,11.51,11.5919,4.42964,0.000146893,1.16944,10.8051,+
rict-1,-0.0654871,0.0618294,G5EFN2,Uncharacterized protein,15.7629,14.5011,15.2322,14.6383,15.3101,15.6413,14.5506,14.8944,0.0618294,0.794817,-0.0654871,-0.174379,
"CELE_ZK1321,4",-0.278132,1.3876,G5EFP2,Uncharacterized protein,17.4799,17.4682,17.7167,17.8684,17.9661,17.8575,18.0085,17.8137,1.3876,0.0212781,-0.278132,-2.5945,+
mrp-4,-0.416305,0.849208,G5EFP3,Uncharacterized protein,12.4284,12.0115,12.6162,12.5644,12.964,12.2693,12.8123,13.2402,0.849208,0.0823576,-0.416305,-1.69242,
sym-1,1.38424,3.07971,G5EFP4,SYM-1 protein,14.9726,14.8487,14.8073,15.0245,13.9134,13.7471,12.9149,13.5409,3.07971,0.000724346,1.38424,6.17038,+
fut-3,0.0380049,0.0408775,G5EFP5,"Alpha-(1,3)-fucosyltransferase fut-3",13.089,12.9168,13.419,13.6298,13.6512,13.547,12.4166,13.2878,0.0408775,0.859186,0.0380049,0.117669,
acl-7,-1.41709,2.8996,G5EFP8,ACyLtransferase-like,11.0644,11.7332,12.1152,11.4912,12.7386,12.9586,13.0857,13.2894,2.8996,0.000870504,-1.41709,-5.70011,+
mec-5,0.944837,3.08119,G5EFQ9,MEC-5,16.1012,16.2114,15.9477,16.0319,15.3495,15.3973,14.851,14.9151,3.08119,0.000688822,0.944837,6.17438,+
tag-297,-0.809288,1.26205,G5EFR0,Uncharacterized protein,11.356,12.4636,11.2999,11.6788,13.133,12.3575,12.2791,12.2658,1.26205,0.028764,-0.809288,-2.38098,+
msi-1,0.686303,2.75616,G5EFS2,MuSashI (Fly neural) family,15.9732,15.694,15.5803,16.0263,14.9452,15.1982,15.2697,15.1155,2.75616,0.00126454,0.686303,5.34482,+
dcs-1,0.611788,2.2268,G5EFS4,m7GpppX diphosphatase,14.9723,15.3397,14.9131,15.492,14.4748,14.6355,14.6451,14.5146,2.2268,0.00303756,0.611788,4.16189,+
"CELE_F45D11,15;CELE_F45D11,14",-2.07391,6.01537,G5EFS5;Q9N5T2,Uncharacterized protein,17.267,17.6645,17.4161,17.6698,19.627,19.5903,19.5998,19.496,6.01537,0,-2.07391,-20.168,+
hpl-2,1.16916,1.75438,G5EFS9;Q9U3C6,Chromo-domain protein;HP1 Like (Heterochromatin protein),13.4476,13.954,12.8224,13.2912,12.8571,11.9351,12.4367,11.6097,1.75438,0.00896828,1.16916,3.24373,+
hsf-1,1.51779,1.46991,G5EFT5,Heat Shock Factor,13.1492,13.9979,13.5217,14.5462,13.6334,12.0779,11.5082,11.9243,1.46991,0.0174454,1.51779,2.73652,+
"ant-1,4",-0.318615,0.180317,G5EFU2,Adenine Nucleotide Translocator,14.9458,14.5959,12.7346,15.627,15.4266,14.3569,15.1967,14.1974,0.180317,0.528163,-0.318615,-0.462218,
"CELE_ZK524,4",-1.52154,4.66418,G5EFV2,Uncharacterized protein,10.6817,10.4284,10.7209,10.7967,12.4716,12.0988,12.1255,12.018,4.66418,0.000178694,-1.52154,-11.8663,+
"hmg-1,1",0.347062,0.728601,G5EFV4,HMG,18.0749,17.8428,18.5985,18.8435,17.9971,17.9069,17.9981,18.0695,0.728601,0.112516,0.347062,1.48999,
pkn-1,-1.05458,0.578104,G5EFX2;G5EGE3,Protein Kinase N (PKN) homolog,11.8995,13.7516,13.5915,13.7028,14.234,12.2533,15.5019,15.1744,0.578104,0.167664,-1.05458,-1.2316,
ntl-3,-0.291358,0.43337,G5EFX8,NOT-Like (Yeast CCR4/NOT complex component),15.5088,15.4292,14.8951,14.4841,15.5339,15.5517,15.5625,14.8347,0.43337,0.251273,-0.291358,-0.971837,
sec-31,0.620905,1.72507,G5EFY6,Yeast SEC homolog,14.1032,14.0305,13.4953,14.3931,13.3903,13.2709,13.3517,13.5256,1.72507,0.00974609,0.620905,3.19013,+
ipgm-1,-1.04052,1.47862,G5EFZ1,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",16.5209,16.1379,17.6208,17.5776,18.0147,18.0703,18.0719,17.8623,1.47862,0.01691,-1.04052,-2.75167,+
