geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d15_eat2_d1,log2FC,Student's T-test Test statistic eat2_d15_eat2_d1,Sign p-val: 0.05 
unc-64,3.84559,3.08571,O16000,Syntaxin-1A homolog,15.9311,18.2427,17.1529,18.4404,13.9335,13.158,13.2456,14.0476,3.08571,0.000132835,3.84559,6.18653,+
gst-33,4.54257,6.41863,O16198,Glutathione S-Transferase,14.9531,15.1637,14.9258,14.5546,10.62,10.3034,9.97009,10.5335,6.41863,0,4.54257,23.5839,+
lys-7,5.13517,5.02731,O16202,Lysozyme-like protein 7,20.1457,21.4512,20.2526,21.3742,15.9539,15.3419,15.6079,15.7793,5.02731,0,5.13517,13.7022,+
"CELE_F17A9,4",0.606924,0.969053,O16214,Uncharacterized protein,14.3326,15.5522,14.6629,14.1677,14.1401,14.183,14.1524,13.8123,0.969053,0.01919,0.606924,1.89179,+
"CELE_F17A9,5",1.53797,2.42237,O16215,Uncharacterized protein,15.3356,16.6501,16.2542,16.0659,15.043,14.604,14.3626,14.1443,2.42237,0.000595517,1.53797,4.57732,+
"F17A9,2",5.07068,3.18301,O16216,CWF19-like protein 1 homolog,21.3696,21.9671,21.4936,21.604,15.3426,18.0099,15.0623,17.7369,3.18301,0.000138229,5.07068,6.45307,+
phat-3,5.41549,5.71625,O16225,PHAryngeal gland Toxin-related,20.7148,21.519,20.8659,21.8075,16.0858,15.4572,16.0425,15.6597,5.71625,0,5.41549,17.9509,+
"C49G7,3",3.39276,4.42987,O16226,Uncharacterized protein,20.7759,21.4963,20.8792,21.7913,18.1966,17.2928,17.8396,18.0427,4.42987,0,3.39276,10.8061,+
"djr-1,2",1.37465,1.70212,O16228,"Glutathione-independent glyoxalase DJR-1,2",13.8599,15.4256,14.1095,15.2099,13.0127,13.0698,13.8532,13.1707,1.70212,0.00281024,1.37465,3.14838,+
"CELE_F44E7,4",1.35406,4.16211,O16249;Q8IA89;Q8MXK1,Uncharacterized protein,18.0989,18.2547,17.9892,18.0598,17.0394,16.4184,16.7947,16.734,4.16211,4.56E-05,1.35406,9.701,+
"CELE_F44E7,9",-1.12478,2.01948,O16254,Uncharacterized protein,14.6124,15.4365,14.1653,14.8141,16.2087,15.6304,15.6526,16.0357,2.01948,0.00156846,-1.12478,-3.7454,+
sti-1,1.18204,2.76347,O16259,Stress-induced-phosphoprotein 1,19.0545,19.1551,18.9321,19.2437,18.3549,17.71,17.4319,18.1605,2.76347,0.000202588,1.18204,5.36252,+
"CELE_F40A3,2",3.58448,6.2748,O16265,Uncharacterized protein,17.2361,17.4142,17.6945,17.6455,13.9014,14.0075,13.5876,14.1559,6.2748,0,3.58448,22.3052,+
"CELE_F40A3,6",0.781488,1.32437,O16266,Uncharacterized protein,16.6804,17.837,17.7621,18.0997,16.8136,16.772,16.7834,16.8842,1.32437,0.00741198,0.781488,2.48654,+
ugt-61,1.21099,1.05246,O16276,UDP-glucuronosyltransferase,14.9681,15.5524,15.0181,13.4342,14.5484,12.6993,13.5655,13.3155,1.05246,0.0152418,1.21099,2.03034,+
"CELE_F59A7,2",4.2576,5.42456,O16281,Uncharacterized protein,14.5728,14.6728,14.2558,15.4437,10.6501,10.2737,10.4123,10.5787,5.42456,0,4.2576,16.0171,+
cysl-4,-0.17518,0.262816,O16284,Cysteine synthase,14.8257,15.3111,14.6684,14.6269,15.2811,14.6519,14.6592,15.5405,0.262816,0.207918,-0.17518,-0.639721,
"CELE_F32D1,7",0.578373,1.1119,O16291,Uncharacterized protein,14.5449,15.5066,14.8822,15.4961,14.5494,14.4153,14.2675,14.8841,1.1119,0.013146,0.578373,2.12928,+
"F32D1,5",-0.832405,1.5188,O16294,GMP reductase,17.7704,16.8974,16.9065,16.5237,17.6111,17.9237,17.6953,18.1976,1.5188,0.00440203,-0.832405,-2.82179,+
mcm-7,2.80194,5.38867,O16297,DNA helicase,18.1908,18.0043,17.6601,17.7655,15.2422,15.3939,14.8156,14.9612,5.38867,0,2.80194,15.7935,+
hpo-18,0.0806904,0.101429,O16298,Uncharacterized protein,19.4964,19.8482,19.8224,20.2275,20.355,19.364,19.3359,20.0167,0.101429,0.489478,0.0806904,0.276122,
dnj-19,2.80881,5.88197,O16303,DNaJ domain (Prokaryotic heat shock protein),18.2933,18.6533,18.5148,18.6854,15.983,15.6769,15.4331,15.8184,5.88197,0,2.80881,19.1482,+
cmd-1,3.04792,7.00587,O16305,Calmodulin,21.4754,21.7796,21.4782,21.6043,18.3292,18.6666,18.538,18.612,7.00587,0,3.04792,29.596,+
fkb-3,0.448032,0.452558,O16309,Peptidylprolyl isomerase,15.795,15.7181,13.9591,15.1731,14.7675,14.5168,15.0724,14.4964,0.452558,0.0967998,0.448032,1.00717,
"C05C8,2",1.80083,2.49887,O16311,KRR1 small subunit processome component,14.4422,14.8754,14.7379,15.5021,13.5201,13.0784,12.2245,13.5312,2.49887,0.00047139,1.80083,4.74639,+
"C05C8,1",0.223108,0.671766,O16314,Uncharacterized protein,15.0427,15.2393,15.0095,14.7486,15.0453,14.919,14.7041,14.4793,0.671766,0.0466597,0.223108,1.3934,+
"C05C8,7",-0.221113,0.172515,O16315,Uncharacterized protein,14.7836,15.0363,14.4365,15.1867,14.9091,14.6799,14.2997,16.4389,0.172515,0.325104,-0.221113,-0.444626,
"C10B5,3",3.46071,3.73247,O16319,Uncharacterized protein,17.9094,19.7659,18.6532,18.7072,15.843,15.0339,15.0714,15.2446,3.73247,3.59E-05,3.46071,8.13694,+
irg-1,3.76574,3.65865,O16327,Infection Response protein,15.5351,16.6116,16.9043,17.7534,13.1154,12.7014,12.7095,13.2151,3.65865,3.43E-05,3.76574,7.89156,+
catp-3,3.15634,2.58812,O16331,Cation transporting ATPase,16.7382,15.2592,15.285,16.8177,13.4689,13.6935,12.683,11.6295,2.58812,0.000364401,3.15634,4.9486,+
asp-8,1.88145,2.00657,O16338,ASpartyl Protease,14.5431,15.2738,14.5897,14.8589,14.2796,12.035,12.8,12.6252,2.00657,0.0016072,1.88145,3.72022,+
rpt-2,1.86251,4.7624,O16368,Probable 26S protease regulatory subunit 4,18.1637,18.5401,18.2435,18.1435,16.3725,16.6595,16.0964,16.5124,4.7624,0,1.86251,12.3387,+
aps-1,0.45959,0.905621,O16369,"AdaPtin, Small chain (Clathrin associated complex)",14.7704,15.4735,14.7452,15.24,14.2779,14.8054,15.0117,14.2958,0.905621,0.0228552,0.45959,1.78638,+
"CELE_M03F8,6",-1.43048,2.63676,O16379,Uncharacterized protein,14.8372,15.329,14.8788,14.9509,15.6597,16.7588,16.5831,16.7161,2.63676,0.000280727,-1.43048,-5.06115,+
"C36C5,5",2.23764,3.0472,O16405,Uncharacterized protein,14.7945,14.9439,15.1971,15.3586,13.4383,13.0143,13.0508,11.8402,3.0472,0.000131363,2.23764,6.08342,+
"C36C5,12",0.900436,1.88913,O16406,"UPF0376 protein C36C5,12",15.03,15.5574,14.7646,14.82,14.3128,13.8339,13.8438,14.5798,1.88913,0.00205137,0.900436,3.49476,+
phat-5,-0.457058,0.641447,O16420,PHAryngeal gland Toxin-related,13.5773,14.1413,13.1251,14.3972,14.1482,14.8204,14.0734,14.0272,0.641447,0.0518493,-0.457058,-1.34142,
phat-4,2.126,3.25733,O16424,PHAryngeal gland Toxin-related,17.7857,18.3491,17.2147,18.3752,15.4686,15.7918,16.2456,15.7148,3.25733,0.000126391,2.126,6.66262,+
ftn-1,4.75268,6.51603,O16453,Ferritin,14.7102,15.4413,15.3645,15.3572,10.6547,10.305,10.3076,10.5954,6.51603,0,4.75268,24.4905,+
tag-196,4.16813,5.09208,O16454,Uncharacterized protein,18.6841,19.1615,18.7404,19.6509,15.3826,14.4803,14.9898,14.7118,5.09208,0,4.16813,14.0565,+
vps-60,3.72882,5.36153,O16458,Related to yeast Vacuolar Protein Sorting factor,18.5619,18.8071,19.2499,18.6183,14.8997,14.7086,15.5409,15.1728,5.36153,0,3.72882,15.6264,+
grd-5,1.02084,2.97175,O16462,GRounDhog (Hedgehog-like family),19.5377,19.8957,19.3583,19.6933,18.9683,18.3935,18.6014,18.4384,2.97175,0.000154643,1.02084,5.88517,+
"CELE_F41E6,12",2.93394,4.38222,O16465,Uncharacterized protein,16.4335,15.9949,15.7925,16.5674,12.9512,13.2245,13.8634,13.0135,4.38222,0,2.93394,10.6014,+
cyp-33c9,0.667175,1.44837,O16482,CYtochrome P450 family,14.4942,15.4181,15.0157,15.2075,14.5246,14.6211,14.3717,13.9494,1.44837,0.00528632,0.667175,2.69918,+
natc-2,1.5658,1.93372,O16486,N-alpha-AcetylTransferase C complex subunit,15.7549,15.0553,16.2913,14.4144,14.0022,13.4253,13.7109,14.1143,1.93372,0.00184906,1.5658,3.57959,+
"B0238,11",2.40439,5.07061,O16487,Uncharacterized protein,17.1534,17.5926,17.0954,17.625,14.7413,14.9953,15.2185,14.8938,5.07061,0,2.40439,13.9381,+
"B0238,1",3.53642,1.75928,O16497,Carboxylic ester hydrolase,19.9205,20.5881,17.9141,20.7564,16.9975,18.371,14.8029,14.862,1.75928,0.00251596,3.53642,3.25273,+
atp-4,-2.9516,1.79515,O16517,ATP synthase subunit,15.9137,18.8347,15.7593,18.9782,20.4989,20.3096,20.2388,20.2451,1.79515,0.00232402,-2.9516,-3.31887,+
alh-4,0.541277,1.12149,O16518;Q86S57;Q8MXJ7,Aldehyde dehydrogenase,16.6024,17.6757,16.9948,17.5072,16.7421,16.5446,16.5541,16.7741,1.12149,0.0127974,0.541277,2.14528,+
gad-1,2.23098,4.01091,O16519,Gastrulation defective protein 1,14.3304,14.8284,15.0387,15.4009,12.8812,12.658,12.406,12.7292,4.01091,4.16E-05,2.23098,9.12285,+
erfa-1,1.18903,3.05782,O16520,Eukaryotic peptide chain release factor subunit 1,17.2618,17.7396,17.1033,17.8637,16.2808,16.2031,16.2364,16.492,3.05782,0.000131579,1.18903,6.11172,+
hpo-19,1.8295,2.43535,O16521,NADH-cytochrome b5 reductase,18.5375,19.2704,19.0066,20.3954,17.3598,17.5654,17.4417,17.525,2.43535,0.000597115,1.8295,4.60573,+
gba-1,0.450559,1.48603,O16580,Putative glucosylceramidase 1,14.8751,15.396,14.7315,15.0554,14.5603,14.5655,14.3753,14.7547,1.48603,0.00489657,0.450559,2.76455,+
mtq-2,2.61887,2.68212,O16582,MethylTransferase modifying glutamine (Q),16.7912,17.5006,17.32,17.0351,13.2352,15.5527,14.6065,14.7769,2.68212,0.000231214,2.61887,5.16768,+
"C33C12,10",1.89532,2.37883,O16583,Uncharacterized protein,14.9415,15.3223,13.5388,15.1474,12.8477,12.518,12.981,13.0221,2.37883,0.000669964,1.89532,4.48278,+
dhs-13,4.05753,5.26784,O16619,"DeHydrogenases, Short chain",20.0657,19.0398,19.8462,19.5166,15.1692,15.8622,15.7169,15.4899,5.26784,0,4.05753,15.0624,+
"CELE_K02F6,7",2.32791,3.3242,O16628,Uncharacterized protein,14.597,14.7397,15.0546,14.5857,12.6963,12.4841,11.5019,12.9831,3.3242,8.43E-05,2.32791,6.85575,+
apd-3,1.40462,2.03633,O16637;Q95X88,AP-3 complex subunit delta,14.7336,14.6959,14.4052,13.4228,13.1133,12.4896,12.6356,13.4005,2.03633,0.00150212,1.40462,3.7784,+
"C03H5,3",2.54144,4.58764,O16657,Uncharacterized protein,17.59,17.4765,17.6782,18.3973,15.4467,15.0964,15.1918,15.2411,4.58764,0,2.54144,11.5098,+
nstp-4,-0.441444,2.69802,O16658,Nucleotide Sugar TransPorter family,15.0176,15.2257,15.0078,14.9092,15.3733,15.4861,15.623,15.4437,2.69802,0.000232052,-0.441444,-5.20537,+
sdz-24,0.445035,0.774841,O16689,SKN-1 Dependent Zygotic transcript,14.1637,15.2552,15.0125,15.1737,14.4945,14.2489,14.8166,14.2649,0.774841,0.0332763,0.445035,1.56794,+
alg-2,0.308021,0.286024,O16720;Q86B39,Protein argonaute,14.4977,15.6593,14.9826,15.5793,15.5978,14.4459,15.3393,14.1039,0.286024,0.187887,0.308021,0.687276,
"CELE_T21D12,12",1.23508,2.93458,O16784,Uncharacterized protein,14.4428,15.2434,14.7048,14.6942,13.549,13.2656,13.8869,13.4434,2.93458,0.000152576,1.23508,5.78929,+
pat-6,2.27726,4.37532,O16785,Paralyzed arrest at two-fold protein 6,18.1944,18.1751,18.8613,18.6977,16.5045,15.9221,16.0974,16.2955,4.37532,0,2.27726,10.5721,+
"pqbp-1,1",2.19395,3.32517,O16786,PQBP1 (Polyglutamine tract-binding neurodegeneration protein) homolog,14.5675,14.8203,14.4358,14.7117,12.5509,13.2697,11.9649,11.9741,3.32517,8.44E-05,2.19395,6.85858,+
cpg-4,2.14384,3.16894,O16883,Chondroitin proteoglycan 4,14.7855,14.3735,13.9916,15.4802,12.7788,12.3583,12.352,12.5663,3.16894,0.000137575,2.14384,6.41399,+
"C29G2,6",3.06245,3.52975,O16887,"Uncharacterized protein C29G2,6",16.1253,17.7421,16.9043,17.7194,13.6831,14.2407,14.0241,14.2934,3.52975,7.43E-05,3.06245,7.47801,+
ugt-41,-0.170079,0.0972622,O16922,UDP-GlucuronosylTransferase,12.7888,15.2182,14.8066,14.9732,15.1704,13.7397,14.6416,14.9155,0.0972622,0.502163,-0.170079,-0.265717,
"F25G6,8",1.91959,3.3809,O16927,Signal recognition particle 14 kDa protein,17.6654,17.2204,17.6695,16.643,15.6653,15.0929,15.2698,15.4918,3.3809,8.68E-05,1.91959,7.02303,+
"CELE_F25G6,9",3.84868,4.50999,O16928,Uncharacterized protein,16.3981,17.7442,16.9981,17.7715,13.5412,13.4517,13.4429,13.0814,4.50999,0,3.84868,11.1584,+
symk-1,2.35207,3.52989,O16929,SYMpleKin cleavage and polyadenylation factor,14.9997,15.3604,14.2211,15.4599,13.0402,12.3912,12.6887,12.5129,3.52989,7.43E-05,2.35207,7.47845,+
sftb-2,3.03433,4.49121,O16997,Splicing Factor ThreeB (3b) Subunit homolog,17.0553,18.3871,17.5903,17.6443,14.6007,14.6386,14.644,14.6565,4.49121,0,3.03433,11.0749,+
"W03F9,1",1.63393,2.50179,O16999,Zinc finger protein ZPR1 homolog,16.5447,17.5286,16.9395,17.4569,15.9831,15.3016,14.855,15.7942,2.50179,0.000472033,1.63393,4.75291,+
dnj-22,2.38808,4.13599,O17002,DNaJ domain (Prokaryotic heat shock protein),14.745,15.0398,15.0052,15.1854,13.2078,12.4889,12.091,12.6354,4.13599,4.46E-05,2.38808,9.59887,+
natc-1,1.34499,2.50278,O17003,N-alpha-AcetylTransferase C complex subunit,14.256,14.9142,14.4994,15.2124,13.3259,13.723,13.5789,12.8742,2.50278,0.000472194,1.34499,4.75514,+
mrps-2,0.839041,1.33473,O17004,"Mitochondrial Ribosomal Protein, Small",14.1356,15.3563,14.9333,15.3355,14.594,13.811,13.8931,14.1064,1.33473,0.00714889,0.839041,2.50416,+
mrpl-4,0.347132,0.396179,O17005,"Mitochondrial Ribosomal Protein, Large",13.8413,15.5213,14.0828,14.4747,14.4091,13.9361,14.1547,14.0317,0.396179,0.119797,0.347132,0.902383,
col-143,5.2072,6.32147,O17038,COLlagen,22.083,22.8554,22.3746,22.7996,17.2815,17.6032,16.9571,17.442,6.32147,0,5.2072,22.7125,+
hpo-8,-2.47916,3.92002,O17040,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase hpo-8,14.4613,15.1703,14.2072,15.3051,17.3783,17.4536,17.1532,17.0754,3.92002,3.95E-05,-2.47916,-8.79018,+
flp-24,1.1144,1.94981,O17058,FMRFamide-like neuropeptides 24,14.7132,15.2471,14.5712,14.7074,14.0662,13.6658,12.9422,14.1071,1.94981,0.00177791,1.1144,3.61044,+
"CELE_F23F1,4",3.018,2.91959,O17065,Uncharacterized protein,13.5133,15.4152,14.9641,14.6357,12.0677,10.7234,11.4897,12.1755,2.91959,0.000152038,3.018,5.75094,+
"CELE_F23F1,5",1.11585,2.50515,O17066,Snurportin-1,15.0507,14.6875,14.5184,15.3114,14.0942,13.9546,13.4264,13.6293,2.50515,0.000472516,1.11585,4.76044,+
rpt-4,1.1179,2.40921,O17071,Probable 26S protease regulatory subunit 10B,18.0543,18.4873,18.0816,18.0538,17.626,17.1751,16.7015,16.7028,2.40921,0.000646021,1.1179,4.54862,+
ugt-42,1.73914,2.06331,O17123,UDP-GlucuronosylTransferase,14.961,14.7414,15.0623,14.7417,14.0603,12.0581,12.7883,13.6431,2.06331,0.00137687,1.73914,3.83155,+
"C24H12,4",1.42189,3.67322,O17157,Uncharacterized protein,15.4258,15.6101,15.7786,15.8545,14.6357,14.215,13.8953,14.2354,3.67322,3.47E-05,1.42189,7.93948,+
fum-1,1.64775,3.36574,O17214,"Probable fumarate hydratase, mitochondrial",20.7663,21.2684,20.5529,21.2727,19.1123,19.7039,19.0461,19.407,3.36574,8.62E-05,1.64775,6.97797,+
rps-22,2.18172,4.17195,O17218,"Ribosomal Protein, Small subunit",22.3368,22.6237,22.1746,22.9622,19.9979,20.6748,20.2656,20.432,4.17195,4.58E-05,2.18172,9.73974,+
mnat-1,0.65585,1.66391,O17245,MNAT (Menage a trois) TFIIH subunit,14.9249,15.4643,14.5807,14.8578,14.4255,14.2612,14.0202,14.4973,1.66391,0.0032088,0.65585,3.07934,+
lmtr-5,-0.0632374,0.0831493,O17268,"Late endosomal/lysosomal adaptor, Mapk (MAPK) and mToR (MTOR) activator homolog",14.3261,15.475,15.0636,15.1492,15.4059,14.9284,14.8131,15.1194,0.0831493,0.550285,-0.0632374,-0.229971,
heh-1,3.29693,3.43335,O17271,Putative protein heh-1,18.4115,20.0199,19.7695,20.1685,15.6312,16.5251,16.5335,16.4919,3.43335,7.13E-05,3.29693,7.18065,+
lgc-34,4.78473,4.53149,O17274,Ligand-Gated ion Channel,19.7067,21.1979,19.823,21.1292,15.6126,15.439,15.6164,16.0499,4.53149,0,4.78473,11.2547,+
tomm-22,-0.955802,2.52529,O17287,Mitochondrial import receptor subunit TOM22 homolog,14.7405,15.0808,14.871,15.3043,16.3734,15.7815,15.6646,16.0002,2.52529,0.00045148,-0.955802,-4.80567,+
mct-6,-0.887427,1.14861,O17328,MonoCarboxylate Transporter family,14.7911,16.5991,15.3832,16.0717,16.5145,16.6913,16.393,16.796,1.14861,0.0119234,-0.887427,-2.19054,+
ttr-6,4.73674,5.72887,O17345,TransThyretin-Related family domain,21.0554,21.8814,21.0009,21.9373,16.6266,16.6301,16.7865,16.8849,5.72887,0,4.73674,18.0394,+
aagr-4,-0.15975,0.27081,O17352,Acid Alpha Glucosidase Relate,15.313,15.079,15.2388,16.0325,15.5372,15.5277,15.3288,15.9086,0.27081,0.200594,-0.15975,-0.656205,
srp-2,2.06305,4.27636,O17365,SeRPin,17.1255,17.8713,17.0925,17.5596,15.5768,15.1965,15.3136,15.3097,4.27636,4.90E-05,2.06305,10.1593,+
pho-14,5.37778,4.5839,O17373,Intestinal acid PHOsphatase,20.1522,19.1928,20.9382,21.2227,14.8968,14.8197,15.316,14.9623,4.5839,0,5.37778,11.4927,+
spp-13,1.15689,1.24121,O17387,SaPosin-like Protein family,14.7435,14.6158,14.507,14.5819,12.5225,12.7745,14.6188,13.9047,1.24121,0.00941361,1.15689,2.34584,+
tag-123,2.68277,3.71998,O17388,Transmembrane 9 superfamily member,17.7273,17.7075,17.8029,18.2086,14.9491,15.4388,14.4455,15.8819,3.71998,3.57E-05,2.68277,8.09497,+
tth-1,2.60454,4.96623,O17389,Thymosin beta,20.5014,20.1578,19.85,19.7387,17.6906,17.3431,17.278,17.518,4.96623,0,2.60454,13.3758,+
"F52H2,6",1.96149,2.90247,O17397,Diminuto-like protein,14.8411,14.6572,14.3141,15.437,12.4598,12.47,13.518,12.9557,2.90247,0.000151149,1.96149,5.70738,+
"F09G2,8",1.33935,2.06141,O17405,"Probable phospholipase D F09G2,8",14.1565,15.4999,14.996,14.8808,13.9134,13.4169,12.995,13.8505,2.06141,0.00137645,1.33935,3.8278,+
attf-2,4.05768,5.43317,O17406,AT hook Transcription Factor family,20.2573,21.1868,20.4581,20.9315,16.8595,16.6039,16.2858,16.8538,5.43317,0,4.05768,16.0712,+
"CELE_F09G2,2",5.90141,7.40146,O17407,Uncharacterized protein,16.1492,16.535,16.7219,16.0653,10.5811,10.3415,10.3488,10.5944,7.40146,0,5.90141,34.4749,+
"CELE_W02D7,5",0.639126,0.47281,O17526,Uncharacterized protein,14.4931,15.4803,14.9989,14.7855,15.3543,12.7554,14.9696,14.122,0.47281,0.0899859,0.639126,1.04412,
sel-9,1.68953,2.51165,O17528,Suppressor/enhancer of lin-12 protein 9,17.7755,18.3251,18.2568,19.038,17.233,16.0592,16.6692,16.6758,2.51165,0.000473973,1.68953,4.775,+
hil-4,-0.55335,1.54021,O17536,"Histone H1,4",14.843,14.5955,14.4565,15.1054,15.6126,15.3038,14.9741,15.3235,1.54021,0.00419962,-0.55335,-2.85935,+
clec-223,4.81526,7.52038,O17562,C-type LECtin,18.1405,18.1004,18.1885,18.2025,13.4212,13.4788,13.5178,12.9531,7.52038,0,4.81526,36.0917,+
rpl-38,-3.85903,4.6703,O17570,60S ribosomal protein L38,14.6295,14.9897,14.3636,15.0532,19.0919,17.8024,18.7579,18.82,4.6703,0,-3.85903,-11.8952,+
pro-2,0.882889,1.44337,O17580,Nucleolar complex protein 2 homolog,14.9564,14.542,14.0817,15.1369,14.4214,13.3357,13.6319,13.7965,1.44337,0.00533578,0.882889,2.69053,+
pas-1,0.188718,0.216009,O17586,Proteasome subunit alpha type-6,17.6508,19.0575,17.7714,17.7375,17.642,17.8792,18.1109,17.8302,0.216009,0.260111,0.188718,0.540798,
"C16C2,4",3.51303,4.0461,O17591,Uncharacterized protein,16.726,17.0671,17.8483,17.9076,14.398,13.2233,13.9376,13.9379,4.0461,4.25E-05,3.51303,9.25461,+
"C25A1,1",3.60766,3.15909,O17594,Uncharacterized protein,15.8669,15.6115,15.8353,15.7431,13.5071,10.8275,11.8305,12.461,3.15909,0.000137221,3.60766,6.38673,+
"C27H6,8",2.25139,5.1264,O17606,"UPF0160 protein C27H6,8",18.1209,18.8218,18.3716,18.5322,16.073,16.1679,16.2552,16.3448,5.1264,0,2.25139,14.2478,+
ruvb-1,1.94768,5.10204,O17607,RuvB-like 1,18.3629,18.0644,17.7309,17.9383,16.1068,15.9579,16.1171,16.1241,5.10204,0,1.94768,14.1118,+
"C29F3,7",1.13714,2.35942,O17616,Uncharacterized protein,16.096,15.5535,15.1911,14.9168,14.2626,14.2594,14.367,14.3198,2.35942,0.000695595,1.13714,4.44103,+
"C29F7,1",0.55375,0.59303,O17620,Uncharacterized protein,15.0322,15.5565,14.4967,14.0158,14.1237,13.9563,13.7513,15.055,0.59303,0.0604278,0.55375,1.25764,
"C29F7,2",0.678365,2.08388,O17621,Uncharacterized protein,17.101,17.821,17.2206,17.1869,16.7699,16.6665,16.4886,16.6911,2.08388,0.00133783,0.678365,3.87233,+
"C29F7,3",0.717142,1.03635,O17622,UMP-CMP kinase 1,16.5131,17.8069,16.7125,17.8561,16.4613,16.4021,16.5159,16.6409,1.03635,0.0158225,0.717142,2.00357,+
"C31C9,2",1.82516,4.0206,O17626,Uncharacterized protein,18.996,19.5984,19.5029,19.9228,17.8105,17.5681,17.6232,17.7177,4.0206,4.19E-05,1.82516,9.15898,+
ethe-1,0.323469,0.72534,O17636,ETHE1 (Human ETHylmalonic Encephalopathy) homolog,14.692,14.7474,14.9433,15.2991,14.4708,14.7455,14.1949,14.9766,0.72534,0.0391592,0.323469,1.48448,+
col-179,6.00359,2.6677,O17642,COLlagen,21.4071,21.2192,21.4046,21.4038,17.0293,12.5608,14.3108,17.5194,2.6677,0.000230216,6.00359,5.13365,+
idh-2,-0.752055,1.00847,O17643,Isocitrate dehydrogenase [NADP],16.5686,15.1508,16.8569,16.0217,17.0401,16.7953,16.7261,17.0447,1.00847,0.0171758,-0.752055,-1.95725,+
aspm-1,2.4448,3.94858,O17666,Uncharacterized protein,14.1372,14.4866,14.678,15.2807,12.2792,11.8013,12.3865,12.3363,3.94858,4.00E-05,2.4448,8.89353,+
sams-1,-1.56537,5.12055,O17680,Probable S-adenosylmethionine synthase 1,18.0555,17.9994,18.1051,18.1242,19.5877,19.8713,19.3683,19.7184,5.12055,0,-1.56537,-14.215,+
"C49F5,7",-1.89089,2.20968,O17685,Uncharacterized protein,14.0396,14.9036,13.9232,15.0339,17.2076,15.6984,15.8546,16.7034,2.20968,0.000950079,-1.89089,-4.1266,+
nasp-2,3.28856,4.2109,O17687,NASP (Human Nuclear Autoantigenic Sperm Protein) homolog,20.2572,20.5323,19.2577,20.6069,16.785,17.168,16.6167,16.93,4.2109,4.71E-05,3.28856,9.89441,+
ril-1,1.48892,2.79502,O17694,RNAi-Induced Longevity,19.4313,20.5376,19.5853,20.2974,18.5856,18.4147,18.363,18.5326,2.79502,0.00018053,1.48892,5.43945,+
hda-1,4.07194,6.047,O17695,Histone deacetylase 1,18.5192,19.0631,18.3752,19.1033,14.877,14.7337,14.6043,14.558,6.047,0,4.07194,20.4174,+
"CELE_D1086,3",4.01018,6.96685,O17725,Uncharacterized protein,18.3531,18.2163,17.9487,18.4424,14.1744,14.4398,14.0326,14.273,6.96685,0,4.01018,29.1534,+
"CELE_D1086,1",4.26108,5.92268,O17726,Uncharacterized protein,17.9405,18.345,18.4442,18.9862,14.1891,14.0595,14.2521,14.1709,5.92268,0,4.26108,19.454,+
"CELE_D1086,6",3.63147,5.11826,O17729,Uncharacterized protein,17.9162,18.6399,18.4016,18.0805,14.116,14.8417,15.0196,14.535,5.11826,0,3.63147,14.2022,+
mpst-1,0.454185,1.72263,O17730,Putative thiosulfate sulfurtransferase mpst-1,16.6599,16.7368,16.4093,16.8731,16.2643,16.2839,16.3981,15.9159,1.72263,0.00273378,0.454185,3.18567,+
"CELE_D2023,4",1.9521,3.21428,O17731,Uncharacterized protein,16.8232,17.7159,16.9653,17.9901,15.6584,15.4679,15.3224,15.2374,3.21428,0.000124507,1.9521,6.5406,+
pyc-1,0.510773,2.34205,O17732,Pyruvate carboxylase 1,17.9635,17.8844,17.8449,17.6621,17.1035,17.565,17.2673,17.3761,2.34205,0.000737978,0.510773,4.40386,+
"CELE_D2023,6",0.941101,4.10756,O17735,Uncharacterized protein,14.5012,14.5072,14.4279,14.2856,13.6065,13.2447,13.5061,13.6002,4.10756,4.39E-05,0.941101,9.48876,+
clec-17,3.18736,4.28334,O17741,C-type LECtin,14.1489,15.1733,14.6038,15.3834,12.0596,11.5201,11.4873,11.4929,4.28334,4.93E-05,3.18736,10.188,+
egl-21,2.83363,4.6589,O17754,Carboxypeptidase E,15.9305,16.9332,16.4598,16.8677,13.8287,13.7527,13.7403,13.535,4.6589,0,2.83363,11.8414,+
tkt-1,0.852763,2.32585,O17759,TransKeTolase homolog,20.7411,21.3578,21.0904,21.554,20.1152,20.5255,20.3575,20.3341,2.32585,0.000762712,0.852763,4.36937,+
ech-8,1.71198,1.31218,O17761,Enoyl-CoA Hydratase,14.9073,14.8407,14.9437,14.6927,12.2208,12.3007,12.8471,15.1679,1.31218,0.00775674,1.71198,2.46583,+
lipl-7,1.72709,4.35589,O17766,Lipase,14.7611,15.3005,14.7621,15.17,13.4918,13.2589,13.2723,13.0623,4.35589,0,1.72709,10.4899,+
pes-7,2.93738,3.71224,O17772,Patterned Expression Site,15.0318,15.465,14.7745,15.4718,12.3848,12.6199,11.3045,12.6844,3.71224,3.55E-05,2.93738,8.06905,+
