geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d5_daf2_d1,log2FC,Student's T-test Test statistic daf2_d5_daf2_d1,Sign p-val: 0.05 
eif-3.C,1.09057,0.883079,O02328,O02328,Eukaryotic translation initiation factor 3 subunit C,676,0.999803,19.0415,18.2308,18.7391,20.0593,17.5586,16.8451,18.1399,19.1649,0.883079,0.254175,1.09057,1.74887,
nstp-5,0.119601,0.0460043,O02345,O02345;E5QCI0,,377;217,1,17.2509,19.3691,17.162,20.7897,18.6707,19.1001,18.212,18.1105,0.0460043,0.919618,0.119601,0.13175,
nstp-5,-4.55024,2.76765,O02345,O02345;E5QCI0,,389;229,1,17.8509,20.2784,18.1496,20.5793,24.1829,22.3785,24.0844,24.4134,2.76765,0.00777186,-4.55024,-5.37267,+
ifa-2,1.30032,0.876511,O02365,O02365,Intermediate filament protein ifa-2,256,1,19.4243,19.2068,21.3726,18.2814,17.8581,17.5516,19.2406,18.4334,0.876511,0.257295,1.30032,1.73794,
ifa-2;ifa-3,0.536614,0.353566,O02365;Q21065,O02365;Q21065,Intermediate filament protein ifa-2;Intermediate filament protein ifa-3,411;411,1,17.0985,18.1704,18.2745,17.1982,16.8138,15.9149,17.1925,18.6738,0.353566,0.560589,0.536614,0.82101,
ifa-2,1.45144,1.11599,O02365,O02365,Intermediate filament protein ifa-2,378,1,20.7958,19.7992,19.1146,18.2065,18.1604,17.0269,18.9889,17.9341,1.11599,0.165553,1.45144,2.1361,
snb-1,0.334363,0.301236,O02495,O02495,Synaptobrevin-1,71,1,30.2851,30.2043,29.409,29.2387,28.6253,30.4449,29.2032,29.5263,0.301236,0.605535,0.334363,0.717972,
snb-1,9.17357,4.08929,O02495,O02495,Synaptobrevin-1,77,1,27.2975,26.9113,25.3762,27.0713,16.7756,17.3538,15.8909,19.9417,4.08929,0.00123077,9.17357,9.41861,+
snb-1,0.767375,0.951673,O02495,O02495,Synaptobrevin-1,51,1,25.8599,26.8301,27.4901,26.8,26.2178,25.5029,25.6609,26.529,0.951673,0.22441,0.767375,1.86292,
snb-1,3.69312,2.59357,O02495,O02495,Synaptobrevin-1,39,0.999158,22.6078,22.6658,24.8877,22.2288,18.3968,19.659,19.1099,20.452,2.59357,0.01072,3.69312,4.96114,+
snb-1,2.12892,0.982002,O02495,O02495,Synaptobrevin-1,44,1,24.9429,24.5469,21.5616,24.1071,21.2955,24.0167,20.9994,20.3312,0.982002,0.212673,2.12892,1.91329,
snb-1,0.893514,0.394386,O02495,O02495,Synaptobrevin-1,22,1,19.6929,17.0775,20.4184,19.4048,17.1198,18.8845,17.1332,19.8819,0.394386,0.530738,0.893514,0.899001,
gpx-1;gpx-2,-0.796045,0.641961,O02621;O62327,O02621;O62327;U4PB05,Glutathione peroxidase 1;Glutathione peroxidase 2;Glutathione peroxidase,88;88;104,1,18.2951,18.4201,16.6045,18.1164,18.4222,17.7215,19.7227,18.7539,0.641961,0.370079,-0.796045,-1.34231,
cyp-35a2,0.801481,0.304579,O02628,O02628,,253,1,19.378,19.9679,17.2848,17.5742,16.8573,17.3356,20.3534,16.4525,0.304579,0.602234,0.801481,0.724668,
rpl-19,2.49194,1.89375,O02639,O02639,60S ribosomal protein L19,153,1,19.2984,19.8143,19.4731,21.7328,18.1722,18.4047,17.2732,16.5008,1.89375,0.0402957,2.49194,3.50351,+
rpl-19,1.31662,0.925829,O02639,O02639,60S ribosomal protein L19,92,1,18.9069,18.2638,19.4928,19.8071,16.2968,17.6714,17.8192,19.4168,0.925829,0.234691,1.31662,1.81998,
mdh-2,2.21043,0.957926,O02640,O02640,"Probable malate dehydrogenase, mitochondrial",229,1,20.1105,18.6062,16.1327,20.2017,16.7885,14.6204,16.8286,17.9718,0.957926,0.222304,2.21043,1.87331,
mdh-2,0.472322,0.235687,O02640,O02640,"Probable malate dehydrogenase, mitochondrial",318,1,19.6669,17.872,16.6532,19.1725,17.4967,16.8007,18.7371,18.4409,0.235687,0.658022,0.472322,0.582913,
cyp-33c8,0.342117,0.100255,O02641,O02641,,94,0.99441,20.5711,18.3696,18.5304,21.0893,20.952,16.2983,20.3988,19.5429,0.100255,0.827299,0.342117,0.273197,
cyp-33c8,1.76151,0.904537,O02641,O02641,,104,1,18.5752,21.0393,18.7114,19.778,16.4636,18.4616,19.7111,16.4217,0.904537,0.243977,1.76151,1.78458,
unc-64,0.192227,0.0986501,O16000,O16000,Syntaxin-1A homolog,242,1,18.0198,17.3769,16.592,18.5328,17.659,16.1635,17.0212,18.9089,0.0986501,0.829626,0.192227,0.26919,
unc-64,1.07798,0.44811,O16000,O16000,Syntaxin-1A homolog,96,1,18.5944,19.0516,20.6045,15.5807,17.2888,16.9955,18.0895,17.1453,0.44811,0.487823,1.07798,0.999008,
,-3.61428,2.00951,Q8MXK1,Q8MXK1;O16249;Q8IA89;Q6A598;G5ED87,,330;330;271;330;271,1,17.3738,19.1124,18.2716,15.5716,20.4397,22.8043,21.4307,20.112,2.00951,0.0318223,-3.61428,-3.72595,+
mcm-7,0.137223,0.0441952,O16297,O16297,DNA helicase,34,1,18.3292,15.1343,17.9251,19.3732,17.3872,18.4393,15.9374,18.4489,0.0441952,0.923186,0.137223,0.126797,
dnj-19,1.96847,0.728901,O16303,O16303,,298,0.859467,18.4538,18.1326,17.3355,20.893,13.8135,17.7644,18.7974,16.5657,0.728901,0.323794,1.96847,1.4905,
dnj-19,0.537195,0.84079,O16303,O16303,,374,1,19.4652,18.8335,18.6377,18.4042,18.4855,18.2925,18.7341,17.6797,0.84079,0.27477,0.537195,1.67838,
dnj-19,-0.379991,0.173638,O16303,O16303,,332,1,17.3073,18.4323,19.5068,18.6771,18.627,20.221,19.6498,16.9458,0.173638,0.726597,-0.379991,-0.447167,
cmd-1,0.335819,0.101194,O16305,O16305,Calmodulin,22,0.999998,18.6591,17.4896,17.5602,20.9069,16.0173,18.61,18.1393,20.5059,0.101194,0.825705,0.335819,0.275536,
cmd-1,-0.409032,0.179693,O16305,O16305,Calmodulin,31,1,17.6356,19.4084,16.5653,20.3166,18.2513,19.3532,19.2967,18.6608,0.179693,0.716341,-0.409032,-0.460816,
cmd-1,1.34802,0.59101,O16305,O16305;A0A0K3AVX0,Calmodulin,76;40,1,17.3882,19.2438,18.9633,18.3872,18.7724,14.2701,17.5071,18.041,0.59101,0.399444,1.34802,1.25413,
cmd-1,7.17214,4.25118,O16305,O16305;A0A0K3AVX0,Calmodulin,78;42,1,25.2235,23.9145,25.8958,25.9168,17.4443,17.8506,19.6404,17.3268,4.25118,0.000551724,7.17214,10.0567,+
cmd-1,6.54955,4.39008,O16305,O16305;A0A0K3AVX0,Calmodulin,95;59,1,24.5077,24.054,24.3416,25.9362,16.9399,18.6688,18.0478,18.9849,4.39008,0.000719101,6.54955,10.635,+
catp-3,0.628975,0.269816,O16331,O16331,,26,0.999979,19.4721,19.4702,16.8457,20.8123,18.1342,19.675,18.8583,17.4169,0.269816,0.628099,0.628975,0.654161,
catp-3,-6.69063,2.69389,O16331,O16331,,709,1,18.1277,16.1607,17.4343,21.7909,24.1336,25.3787,26.1615,24.6021,2.69389,0.00826277,-6.69063,-5.19556,+
rpt-2,-0.962415,0.989711,O16368,O16368,Probable 26S protease regulatory subunit 4,261,0.999946,18.2127,19.0713,16.7579,17.6058,19.0673,18.6414,18.7466,19.0422,0.989711,0.208728,-0.962415,-1.92609,
rpt-2,-0.085407,0.0186083,O16368,O16368,Probable 26S protease regulatory subunit 4,379,1,20.0364,20.3979,14.5406,20.0206,17.2834,19.0684,20.5149,18.4703,0.0186083,0.962619,-0.085407,-0.0548251,
C36C5.12,-0.871122,0.398675,O16406,O16406,UPF0376 protein C36C5.12,193,1,20.5383,16.9069,20.0303,19.0728,19.8658,18.6544,21.1782,20.3343,0.398675,0.527444,-0.871122,-0.907088,
tag-196,5.55188,3.64516,O16454,O16454,,43,1,23.5612,23.9923,22.839,24.5143,17.1972,17.9779,17.5756,19.9487,3.64516,0.00134902,5.55188,7.84737,+
atp-4,-0.122863,0.0554975,O16517,O16517,,35,1,19.5813,17.7888,16.1641,18.7632,18.1788,18.3902,18.733,17.4868,0.0554975,0.902082,-0.122863,-0.15747,
atp-4,0.879097,0.78712,O16517,O16517,,72,0.999649,19.0418,18.1606,19.6534,20.0002,19.1674,18.437,18.4081,17.3271,0.78712,0.29853,0.879097,1.58856,
atp-4,0.22333,0.0637267,O16517,O16517,,49,1,17.477,20.5897,16.1626,20.4306,17.9011,17.0492,19.4129,19.4034,0.0637267,0.888098,0.22333,0.179409,
alh-4,0.410024,0.202531,Q8MXJ7,Q8MXJ7;O16518;Q86S57,Aldehyde dehydrogenase,299;299;299,1,19.0613,20.0219,18.4895,18.7238,19.4393,19.9072,16.6143,18.6956,0.202531,0.689835,0.410024,0.511475,
fbxc-50,-1.31171,0.91043,O16541,O16541,,225,1,16.8829,17.4872,19.2586,18.8949,18.7562,19.6217,18.708,20.6846,0.91043,0.24154,-1.31171,-1.79438,
,-1.14001,0.589929,O16547,O16547,,244,1,24.3978,23.9087,24.4159,25.3032,27.4227,25.3101,23.4052,26.4476,0.589929,0.40001,-1.14001,-1.25224,
,1.8952,0.685392,O16547,O16547,,248,1,20.6013,19.272,20.1183,16.6117,19.3552,16.4625,18.3467,14.8583,0.685392,0.347951,1.8952,1.41665,
,0.366769,0.131911,O16547,O16547,,488,1,18.4491,17.8558,17.2083,19.0017,16.5089,15.8253,18.6652,20.0486,0.131911,0.781589,0.366769,0.35034,
,-0.058712,0.0293548,O16680,O16680,,83,1,19.4665,20.2405,19.8311,19.9604,18.1521,21.3719,19.951,20.2583,0.0293548,0.943793,-0.058712,-0.0855049,
,-0.643235,0.255375,O16682,O16682,,64,1,17.3243,18.1073,16.0465,19.1174,18.9281,17.4385,16.5922,20.2097,0.255375,0.637127,-0.643235,-0.624276,
,0.946504,0.329981,O16682,O16682,,76,0.868228,18.9377,18.5987,19.2411,19.0694,16.1835,16.218,21.3306,18.329,0.329981,0.578812,0.946504,0.775032,
,-0.829351,0.545074,O16682,O16682,,60,1,18.6358,17.7383,18.4218,17.2912,17.3432,18.3111,20.1748,19.5754,0.545074,0.428028,-0.829351,-1.17353,
,1.64539,0.868194,O16682,O16682;Q9U5C2,,139;139,1,17.4051,19.7061,21.1584,19.1453,17.0909,17.752,16.7381,19.2523,0.868194,0.261404,1.64539,1.72408,
,-0.741635,0.829576,O16682,O16682,,300,1,24.7799,23.9949,23.6766,23.7363,24.2381,25.7554,24.1942,24.9664,0.829576,0.278094,-0.741635,-1.65965,
,-0.748006,0.343637,O16682,O16682,,232,0.827486,19.4242,18.5316,16.1452,19.5416,20.2307,19.4921,17.8459,19.066,0.343637,0.56755,-0.748006,-0.80174,
,0.579577,0.464767,O16682,O16682,,234,0.85961,25.7346,24.2505,25.6209,24.9876,25.2463,23.7889,23.804,25.4361,0.464767,0.479917,0.579577,1.02949,
,-6.64352,4.06915,O16682,O16682,,78,0.941287,18.4377,18.1414,17.8493,20.047,25.0398,26.7735,24.6983,24.5378,4.06915,0.00156757,-6.64352,-9.34181,+
,0.12099,0.0435196,O16682,O16682,,164,1,21.2599,18.4709,17.0548,17.461,18.0753,18.9174,18.6245,18.1453,0.0435196,0.923799,0.12099,0.124943,
,-0.149342,0.0544736,O16682,O16682,,130,0.575814,18.6485,16.4627,16.3144,17.543,19.6886,16.3271,17.2624,16.2879,0.0544736,0.90347,-0.149342,-0.154718,
,1.49884,0.825424,O16682,O16682,,82,0.997993,20.2456,18.0183,18.0123,17.9689,15.9804,17.1464,19.0464,16.0766,0.825424,0.280197,1.49884,1.65271,
,-2.1174,2.66924,O16684,O16684,,179,0.999997,23.0096,23.3267,22.6747,23.6783,25.4695,26.1669,25.0106,24.5119,2.66924,0.00866426,-2.1174,-5.13728,+
,0.874153,0.34145,O16697,O16697,,11,0.5,20.3303,17.4045,18.0958,20.2211,17.6561,18.8565,16.1478,19.8946,0.34145,0.569043,0.874153,0.79748,
,0.193703,0.0879046,O16697,O16697,,12,0.5,19.0051,18.4688,19.3651,17.8527,17.1967,20.5767,18.0442,18.0993,0.0879046,0.84551,0.193703,0.242105,
pat-6,2.2458,0.88671,O16785,O16785,Paralyzed arrest at two-fold protein 6,23,0.999644,18.4447,19.5493,18.3631,20.4165,16.9694,13.6094,18.8671,18.3444,0.88671,0.252497,2.2458,1.75492,
ugt-41,0.541766,0.168926,O16922,O16922,,458,0.996988,19.8785,17.0912,16.9242,20.2735,19.3963,16.6361,16.376,19.5919,0.168926,0.732624,0.541766,0.43648,
ugt-41,-0.97757,0.758819,O16922,O16922,,235,1,18.3948,18.961,19.0507,18.7933,19.4161,20.2496,21.1742,18.2702,0.758819,0.310909,-0.97757,-1.54099,
,-0.0669861,0.0233964,O16997,O16997,,227,1,18.5601,18.1749,17.1448,16.2035,18.3882,18.0928,15.1579,18.7122,0.0233964,0.95506,-0.0669861,-0.0685789,
,0.846356,0.489358,O16997,O16997,,164,1,18.433,19.7946,18.3496,19.8119,17.4089,19.8122,16.8792,18.9033,0.489358,0.460372,0.846356,1.07408,
,-3.23736,2.22289,O17069,O17069,,566,1,18.4586,19.2775,17.4373,16.2473,20.1452,22.2017,21.0367,20.9867,2.22289,0.0227958,-3.23736,-4.1538,+
,-2.32952,1.61698,O17069,O17069,,27,1,17.1819,17.1308,19.5942,19.6841,20.8509,21.0959,19.8422,21.1201,1.61698,0.0685018,-2.32952,-2.99526,
rpt-4,0.0734458,0.0203484,O17071,O17071,Probable 26S protease regulatory subunit 10B,177,1,21.8764,19.2984,17.058,19.7581,18.8544,21.4139,19.4453,17.9834,0.0203484,0.959639,0.0734458,0.0598396,
rpt-4,-0.665684,0.364835,O17071,O17071,Probable 26S protease regulatory subunit 10B,24,1,16.3335,16.4706,18.1014,17.6988,16.3646,19.338,18.3853,17.1791,0.364835,0.553752,-0.665684,-0.842732,
,0.541426,0.149621,O17167,O17167,,422,1,18.5902,18.0192,18.6292,20.0013,14.3585,19.2606,20.0668,19.3883,0.149621,0.757712,0.541426,0.392055,
,0.162158,0.0417804,O17168,O17168,,21,0.798084,19.4227,17.8706,16.1872,20.6688,16.6233,16.8826,19.9947,20.0002,0.0417804,0.925138,0.162158,0.120159,
fbxa-165,0.694737,0.222043,O17199,O17199,,199,1,16.3681,19.1611,18.3286,21.4556,17.26,20.1209,17.2328,17.9208,0.222043,0.670237,0.694737,0.553798,
rps-22,-0.711299,0.396694,O17218,O17218;A8WIR1,,88;59,1,19.1232,15.9665,16.3689,16.8905,16.8267,17.7648,18.1735,18.4292,0.396694,0.529002,-0.711299,-0.903355,
rps-22,1.67051,1.47104,O17218,O17218;A8WIR1,,71;42,1,23.6393,23.766,23.0128,22.5411,22.4174,21.2021,20.2064,22.4512,1.47104,0.0901597,1.67051,2.73848,
rps-22,-5.43274,3.03921,O17218,O17218,,19,1,16.289,17.1485,17.3061,19.365,22.6014,24.7122,22.6895,21.8364,3.03921,0.00476538,-5.43274,-6.06218,+
mct-6,0.918363,0.503163,O17328,O17328,,261,1,18.1726,20.0564,18.3603,18.0797,16.5977,18.95,16.4996,18.9481,0.503163,0.453892,0.918363,1.09892,
mct-6,0.0661421,0.0397536,O17328,O17328,,359,1,23.6578,23.0696,24.7221,24.3698,23.1476,23.8551,25.1468,23.4052,0.0397536,0.926899,0.0661421,0.114564,
mct-6,1.52874,1.03493,O17328,O17328,,372,0.997341,21.0805,18.2525,19.5067,18.4695,17.8949,17.812,16.7462,18.7412,1.03493,0.193419,1.52874,2.00121,
mct-6,0.181496,0.115522,O17328,O17328,,352,1,18.4905,19.4795,17.9811,17.9856,19.2573,18.9159,17.7219,17.3157,0.115522,0.803418,0.181496,0.310837,
mct-6,-0.267182,0.105281,O17328,O17328,,257,0.983178,17.2746,18.4935,19.9749,16.4405,17.861,18.6751,19.5956,17.1205,0.105281,0.817808,-0.267182,-0.285684,
mct-6,0.776037,0.290128,O17328,O17328,,235,1,19.9416,18.2187,15.7044,17.195,16.8079,15.3162,17.2552,18.5763,0.290128,0.613657,0.776037,0.695594,
tth-1,-0.39438,0.172096,O17389,O17389,,45,1,17.2953,18.4464,17.4097,17.1228,15.8482,19.0893,17.4124,19.5019,0.172096,0.728472,-0.39438,-0.443676,
tth-1,-0.268868,0.117778,O17389,O17389,,101,0.872657,19.7715,18.4176,18.0153,17.6857,19.8367,19.5504,18.9034,16.6749,0.117778,0.80056,-0.268868,-0.316329,
tth-1,1.32632,0.809628,O17389,O17389,,80,0.999231,18.6935,19.9074,16.5485,18.8865,17.3057,17.1664,16.1331,18.1254,0.809628,0.287723,1.32632,1.62628,
tth-1,0.123731,0.0471174,O17389,O17389,,83,0.996426,18.8624,19.4526,16.0637,18.1249,16.3952,18.7592,18.2867,18.5677,0.0471174,0.917233,0.123731,0.13479,
tth-1,-1.09431,0.494354,O17389,O17389,,38,0.999999,15.6087,17.9951,19.5341,19.5235,20.1051,19.2429,19.519,18.1716,0.494354,0.458261,-1.09431,-1.08308,
,0.920939,0.341676,O17390,O17390,,102,1,19.8822,18.4868,17.0645,17.9162,17.1485,15.3356,20.1106,17.0712,0.341676,0.568985,0.920939,0.797921,
F52H2.6,-5.52261,3.61885,O17397,O17397,Diminuto-like protein,103,1,17.5018,20.2259,18.2468,19.414,23.7791,23.9288,25.4364,24.3346,3.61885,0.00129323,-5.52261,-7.76184,+
F52H2.6,-1.27119,0.704932,O17397,O17397,Diminuto-like protein,324,1,24.2563,24.2881,23.4198,23.8171,24.5658,25.6661,27.326,23.3081,0.704932,0.337874,-1.27119,-1.44988,
F52H2.6,0.260342,0.117115,O17397,O17397,Diminuto-like protein,7,0.992273,18.8551,20.0945,18.0111,18.2198,17.8137,17.4111,20.4794,18.435,0.117115,0.801477,0.260342,0.314717,
attf-2,-0.774161,0.277204,O17406,O17406,,112,0.5,17.8971,17.1809,17.2564,20.123,19.3486,20.7049,19.2101,16.2904,0.277204,0.622104,-0.774161,-0.66931,
attf-2,0.0937774,0.0201453,O17406,O17406,,113,0.5,19.1564,21.336,17.74,16.3368,15.5289,17.9264,20.0019,20.7368,0.0201453,0.960128,0.0937774,0.0592551,
attf-2,1.06833,0.94577,O17406,O17406,,125,0.834318,19.8736,18.1716,19.528,19.491,18.1664,17.4487,17.7406,19.4351,0.94577,0.226677,1.06833,1.85311,
attf-2,1.88724,1.02693,O17406,O17406,,192,1,19.8302,19.1591,18.3059,16.9746,18.7257,16.557,15.3884,16.0497,1.02693,0.195972,1.88724,1.98791,
attf-2,-0.693926,0.163539,O17406,O17406,,126,0.894373,18.6772,19.253,15.7154,18.1394,14.4734,18.9619,20.5665,20.5588,0.163539,0.73961,-0.693926,-0.424189,
attf-2,1.06607,0.371667,O17406,O17406,,136,0.831439,20.5188,19.3571,17.4871,17.7335,15.4808,17.2566,20.4157,17.6792,0.371667,0.547793,1.06607,0.855829,
attf-2,-0.130002,0.0472857,O17406,O17406,,104,0.999995,19.9635,19.7112,18.4415,16.8111,17.8906,17.8303,20.5053,19.221,0.0472857,0.917075,-0.130002,-0.135249,
attf-2,0.460847,0.155439,O17406,O17406,,84,0.950732,18.5082,18.1405,18.9459,17.4349,19.4254,19.8725,15.4738,16.4145,0.155439,0.749269,0.460847,0.405555,
,-2.04317,0.660627,O17524,O17524,,75,1,20.0449,15.3141,14.4215,18.4664,18.6259,20.789,17.5451,19.4596,0.660627,0.360474,-2.04317,-1.37434,
rap-2,0.684278,0.280812,O17599,O17599,,170,1,17.1313,18.7313,20.3663,20.7866,18.0549,17.4846,20.1389,18.6,0.280812,0.619828,0.684278,0.676675,
ruvb-1,0.0999806,0.032501,O17607,O17607,,24,0.999123,15.8711,18.9989,17.0065,18.5163,15.5531,17.0446,19.1812,18.2139,0.032501,0.939554,0.0999806,0.0943603,
sams-1,-0.255218,0.074412,O17680,O17680,Probable S-adenosylmethionine synthase 1,381,1,16.9785,17.9138,19.3726,19.3279,17.0622,16.7158,21.3092,19.5264,0.074412,0.867257,-0.255218,-0.20743,
,1.00186,0.52819,O17682,O17682,,193,1,20.438,16.9494,17.8051,18.8947,17.692,18.5812,17.4013,16.4052,0.52819,0.439275,1.00186,1.14361,
nasp-2,-0.449908,0.278891,O17687,O17687,,194,1,17.8857,19.7742,18.1504,18.5113,20.063,18.341,17.9452,19.7721,0.278891,0.619719,-0.449908,-0.672757,
nasp-2,9.54388,4.4561,O17687,O17687,,503,0.998714,29.566,28.6236,27.1812,27.8885,17.8169,20.3948,19.5006,17.3714,4.4561,0.000761905,9.54388,10.9203,+
nasp-2,-5.63994,3.82556,O17687,O17687,,133,1,18.3393,17.6751,17.4662,19.9665,23.3478,24.5406,24.6776,23.4408,3.82556,0.00163033,-5.63994,-8.45573,+
nasp-2,-0.368246,0.117746,O17687,O17687,,356,1,17.5355,16.1232,18.8608,18.3737,18.8884,19.5648,18.7698,15.1432,0.117746,0.800413,-0.368246,-0.316251,
nasp-2,0.929919,0.292639,O17687,O17687,,460,1,15.7468,20.7592,19.4315,20.948,19.3818,17.3074,19.1075,17.369,0.292639,0.611243,0.929919,0.70067,
nasp-2,-1.33917,1.27832,O17687,O17687,,135,1,19.5228,18.7832,17.8859,18.2426,20.388,20.8163,18.8557,19.7312,1.27832,0.126286,-1.33917,-2.40845,
nasp-2,8.30849,4.3025,O17687,O17687,,394,0.998852,25.3447,25.3629,25.7402,25.0568,18.3661,14.9227,16.7918,18.1901,4.3025,0.000598131,8.30849,10.2669,+
nasp-2,-0.0129371,0.00687382,O17687,O17687,,400,1,16.1883,17.7975,16.6699,18.1728,18.0876,17.4911,16.0635,17.238,0.00687382,0.987248,-0.0129371,-0.0205159,
nasp-2,0.0902357,0.0243698,O17687,O17687,,375,1,20.1996,18.8922,16.2923,17.0327,16.4374,16.7289,20.3152,18.5744,0.0243698,0.952727,0.0902357,0.0713581,
nasp-2,2.33864,1.66018,O17687,O17687,,454,0.999952,25.6466,25.5865,22.9827,24.7883,22.1401,21.7247,23.7034,22.0815,1.66018,0.0622515,2.33864,3.07262,
nasp-2,-0.265162,0.085418,O17687,O17687,,239,1,17.607,20.2305,19.4209,19.8405,16.8788,19.4073,20.6724,21.2012,0.085418,0.84927,-0.265162,-0.235771,
nasp-2,0.319839,0.0874014,O17687,O17687,,260,0.70674,19.8798,19.3695,15.7581,19.6813,17.7564,19.0381,16.2001,20.4148,0.0874014,0.845814,0.319839,0.240825,
nasp-2,0.11813,0.0602448,O17687,O17687,,552,0.978802,17.2881,17.2382,18.8996,19.4315,17.4272,19.2845,17.7199,17.9533,0.0602448,0.89501,0.11813,0.170166,
nasp-2,0.752811,0.304241,O17687,O17687,,15,0.99894,18.0578,19.3348,17.4226,17.7176,15.0947,19.747,17.4366,17.2432,0.304241,0.602484,0.752811,0.723993,
nasp-2,1.67679,0.719119,O17687,O17687,,20,0.999977,18.2543,17.8097,17.8795,20.443,17.9388,18.5779,16.9041,14.2586,0.719119,0.328605,1.67679,1.47395,
hda-1,0.282896,0.0965484,O17695,O17695,Histone deacetylase 1,89,0.984476,19.8629,18.8987,16.8532,18.3212,20.4798,17.8336,18.2133,16.2776,0.0965484,0.831498,0.282896,0.263928,
,0.481748,0.1718,O17742,O17742,,42,1,19.5531,15.7889,16.5682,18.9827,16.5375,16.7445,19.0074,16.6764,0.1718,0.728824,0.481748,0.443007,
tkt-1,-1.74059,0.775263,O17759,O17759,,536,0.999918,20.3267,18.1084,16.1288,16.8149,18.0934,21.1001,19.4749,19.6726,0.775263,0.304089,-1.74059,-1.56865,
tkt-1,0.29249,0.0816342,O17759,O17759,,259,0.999906,20.0268,20.7227,15.9473,18.9665,17.3578,17.8116,20.7465,18.5774,0.0816342,0.85462,0.29249,0.226086,
,-0.0326905,0.0132931,O17773,O17773,,198,0.959675,16.9708,17.0956,19.5471,17.3332,17.6181,16.7491,19.3739,17.3363,0.0132931,0.971906,-0.0326905,-0.0393928,
,-1.97036,2.01698,O17785,O17785,,263,0.999994,20.5686,21.4906,21.7538,20.9443,23.4624,23.3007,21.8736,24.002,2.01698,0.0316595,-1.97036,-3.74051,+
,0.140576,0.120938,O17785,O17785,,503,1,19.5002,19.121,19.1996,17.9856,19.566,18.2815,18.8702,18.5264,0.120938,0.796144,0.140576,0.323992,
,-8.21668,3.02627,O17893,O17893,,143,1,20.5917,17.713,16.0325,17.9488,27.559,27.1753,23.35,27.0685,3.02627,0.0052517,-8.21668,-6.02793,+
ctg-1,-0.0455112,0.0139607,O17907,O17907,,79,1,18.2852,18.6286,19.7906,15.5884,16.2153,18.5091,18.6052,19.1453,0.0139607,0.9712,-0.0455112,-0.041341,
ctg-1,0.670012,0.267034,O17907,O17907;K8F7T8;K8ES75,,256;112;161,1,19.9734,18.2594,20.3837,18.6417,17.037,20.9074,19.252,17.3816,0.267034,0.630099,0.670012,0.648433,
ctg-1,1.90595,0.634915,O17907,O17907;K8F7T8;K8ES75,,271;127;176,0.938605,18.5347,20.0674,20.2543,14.9025,16.2639,15.2885,18.5957,15.9869,0.634915,0.374575,1.90595,1.33018,
ctg-1,-0.671396,0.289848,O17907,O17907;K8F7T8;K8ES75,,272;128;177,1,20.1614,16.4968,16.9228,17.662,19.3749,17.0098,18.8043,18.7396,0.289848,0.613276,-0.671396,-0.695026,
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3,0.653234,0.848363,O17914,O17914;Q9TYT9;Q9XWV9;Q18507;O44748,,143;281;282;286;286,1,26.4968,26.6418,25.5127,25.9509,24.6439,25.6952,25.8389,25.8114,0.848363,0.27118,0.653234,1.69102,
ran-1,-1.17692,0.896669,O17915,O17915,GTP-binding nuclear protein ran-1,70,1,18.5829,18.4457,17.2439,18.1823,18.5791,21.0588,18.8469,18.6777,0.896669,0.247503,-1.17692,-1.77149,
ran-1,-1.36402,0.691215,O17915,O17915,GTP-binding nuclear protein ran-1,140,0.5,16.3136,16.3572,16.7547,16.9547,20.5962,17.7352,17.3704,16.1345,0.691215,0.344446,-1.36402,-1.42656,
ran-1,0.338228,0.147819,O17915,O17915,GTP-binding nuclear protein ran-1,141,0.5,16.4969,18.7,17.4351,19.6062,17.5511,18.599,16.2625,18.4725,0.147819,0.759261,0.338228,0.387854,
K01G5.5,-0.233266,0.119671,O17919,O17919,Putative H/ACA ribonucleoprotein complex subunit 4,45,0.950454,20.0133,18.7194,18.4523,17.1634,18.7705,20.0392,18.0461,18.4256,0.119671,0.797895,-0.233266,-0.320923,
tbb-1,0.829257,0.342337,O17921,O17921,,37,1,17.7519,19.3819,20.8413,20.6108,20.7822,18.978,17.1395,18.3692,0.342337,0.568683,0.829257,0.79921,
tbb-1;tbb-2,6.34699,3.50246,O17921;P52275,O17921;P52275,Tubulin beta-2 chain,58;58,1,23.4256,23.3089,22.6721,23.8779,19.0964,16.9669,15.0914,16.7418,3.50246,0.00171053,6.34699,7.39281,+
tbb-1;ben-1,-1.17577,0.547355,O17921;Q18817,O17921;Q18817,,276;276,1,15.1807,19.1749,18.506,16.9223,18.1888,19.7224,18.9293,17.6465,0.547355,0.426412,-1.17577,-1.17756,
arrd-11,6.09939,4.10999,O17981,O17981,,400,1,23.0869,22.7945,23.6285,23.2754,16.2805,18.3428,15.8166,17.9479,4.10999,0.000857143,6.09939,9.49814,+
,1.01875,0.434008,O18131,O18131,,91,1,17.9959,18.0523,17.4405,18.2864,16.2073,19.6038,17.2005,14.6884,0.434008,0.498438,1.01875,0.973017,
