geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04, -Log.p.value,Student's T-test q-value daf2_d15_daf2_d1,log2FC,Student's T-test Test statistic daf2_d15_daf2_d1,Sign p-val: 0.05 
aars-2,0.187122,0.676581,O01541,"Alanine--tRNA ligase, cytoplasmic",17.7205,17.7946,18.2777,17.7368,17.7269,17.7129,17.6709,17.6704,0.676581,0.107892,0.187122,1.40162,
cpn-3,-0.834265,2.50991,O01542,CalPoNin,20.1814,20.1071,20.4886,20.8136,21.3568,21.2824,21.2466,21.0419,2.50991,0.00101529,-0.834265,-4.7711,+
mage-1,1.43807,2.6677,O01549,Melanoma-Associated-antiGEn homolog,13.8229,15.0268,13.8777,14.2257,12.8099,12.8324,12.8661,12.6924,2.6677,0.000726302,1.43807,5.13364,+
"CELE_F48C1,5",1.66511,2.58526,O01571,Uncharacterized protein,13.8698,14.1582,12.8419,13.3377,11.5678,11.9393,11.7009,12.3391,2.58526,0.000844642,1.66511,4.94203,+
"CELE_F48C1,6",0.14456,0.99415,O01572,Uncharacterized protein,15.8856,16.0009,16.0623,15.7247,15.7974,15.7762,15.7552,15.7664,0.99415,0.0439095,0.14456,1.93347,+
npp-11,0.458575,3.26997,O01576,Nuclear Pore complex Protein,16.3182,16.1463,16.0126,16.141,15.7574,15.6518,15.6474,15.7272,3.26997,0.000344,0.458575,6.69878,+
unc-108,1.75755,4.5176,O01577,Uncharacterized protein,18.1658,18.5614,17.8863,18.4681,16.56,16.5802,16.4683,16.443,4.5176,0,1.75755,11.1924,+
"F53F10,3",-1.59681,2.50697,O01578,Probable mitochondrial pyruvate carrier 2,14.1883,13.1338,14.1678,14.2957,16.1065,15.49,15.2253,15.3511,2.50697,0.00101281,-1.59681,-4.7645,+
"CELE_K09H11,1",0.222927,0.270985,O01590,Uncharacterized protein,13.4681,14.9336,13.5409,13.876,13.7232,13.6531,13.7546,13.796,0.270985,0.373357,0.222927,0.656565,
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",-1.17693,2.89235,O01591;O16247;O44538,Uncharacterized protein,12.2424,11.5116,11.68,11.8752,12.675,12.8931,13.1996,13.2493,2.89235,0.000466667,-1.17693,-5.68176,+
cysl-3,0.734538,1.48219,O01592,Cysteine synthase 3,17.3879,17.7159,18.0054,17.126,17.3644,16.5871,16.5813,16.7642,1.48219,0.0115153,0.734538,2.75788,+
"CELE_R08E5,3",-0.441802,0.58988,O01593,Uncharacterized protein,16.5962,16.5883,15.4319,15.497,16.1704,16.3253,16.7637,16.6212,0.58988,0.137984,-0.441802,-1.25216,
nuo-2,0.58265,2.89213,O01602;Q86NC2,NADH Ubiquinone Oxidoreductase,17.8608,17.8494,17.6733,17.7856,17.3634,17.054,17.0429,17.3782,2.89213,0.000466313,0.58265,5.68121,+
"CELE_T10E9,3",-1.81078,4.06746,O01603,Uncharacterized protein,12.1968,11.9522,11.7579,12.1129,13.6411,14.2653,13.4928,13.8637,4.06746,7.26E-05,-1.81078,-9.33539,+
ugt-12,-0.450601,0.804757,O01614,UDP-GlucuronosylTransferase,12.7381,12.7386,13.5252,13.3248,13.607,13.6687,12.9838,13.8697,0.804757,0.0757658,-0.450601,-1.61813,
"T19H12,2",-0.650788,2.2476,O01615,Acidic leucine-rich nuclear phosphoprotein 32-related protein 2,18.4403,17.8949,18.3468,18.5369,19.1112,18.9463,18.9543,18.8102,2.2476,0.00201702,-0.650788,-4.20496,+
inx-12,0.562535,2.12526,O01634,Innexin-12,16.1413,16.1759,15.8353,15.6017,15.4745,15.3709,15.3886,15.27,2.12526,0.00260493,0.562535,3.95502,+
jmjc-1,0.269375,0.313866,O01658,Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66,12.258,12.2234,11.5171,11.902,12.5578,11.3365,11.8113,11.1173,0.313866,0.327104,0.269375,0.743189,
hmg-3,0.90446,1.62869,O01683,FACT complex subunit ssrp1-B,14.9427,14.1829,14.8707,15.2512,14.2063,14.0102,14.0869,13.3262,1.62869,0.0082623,0.90446,3.01616,+
"C32F10,8",-0.630189,2.68826,O01685,Uncharacterized protein,16.8089,16.7118,16.9251,17.215,17.6874,17.5154,17.5506,17.4281,2.68826,0.000737127,-0.630189,-5.18221,+
obr-4,0.685997,0.867756,O01686,Oxysterol-binding protein,14.555,14.6275,13.1996,14.3991,13.8262,13.3295,12.9878,13.8936,0.867756,0.0635061,0.685997,1.72335,
rps-17,-0.802777,2.77056,O01692,40S ribosomal protein S17,18.1562,18.1742,18.2837,18.3133,19.3038,19.1338,19.0725,18.6283,2.77056,0.00065769,-0.802777,-5.37975,+
ddo-3,2.52023,5.24296,O01739,D-aspartate oxidase 3,16.9351,16.9194,17.1542,17.4484,14.8025,14.4973,14.3143,14.762,5.24296,0,2.52023,14.916,+
apm-1,0.0272572,0.0578309,O01755,"AdaPtin, Mu/medium chain (Clathrin associated complex)",14.5085,14.2594,14.4574,14.8497,14.5332,14.5195,14.7277,14.1856,0.0578309,0.788509,0.0272572,0.163723,
"CELE_F55A12,5",1.2926,2.83436,O01756,Uncharacterized protein,14.4607,14.0541,14.0821,14.5221,13.2298,13.2568,12.4071,13.0548,2.83436,0.00060793,1.2926,5.53649,+
nath-10,-0.703053,0.941027,O01757,RNA cytidine acetyltransferase,13.4844,12.4551,11.9971,12.921,13.8152,12.9386,13.7168,13.1992,0.941027,0.0511022,-0.703053,-1.84523,
dhs-2,-2.02835,2.87115,O01758;Q86NJ7,"DeHydrogenases, Short chain;DeHydrogenases, Short chain",12.0389,11.6332,11.4495,11.9754,13.9764,14.1279,14.2818,12.8243,2.87115,0.000461423,-2.02835,-5.62833,+
ppk-1,1.60119,4.08975,O01759,PIP Kinase,15.5632,15.2007,14.8481,14.9762,13.5178,13.7348,13.5015,13.4294,4.08975,7.48E-05,1.60119,9.42039,+
unc-89,0.250373,1.35057,O01761,Muscle M-line assembly protein unc-89,16.7528,16.6234,16.7246,17.0437,16.564,16.5785,16.5855,16.4149,1.35057,0.015853,0.250373,2.53116,+
ncbp-1,0.169155,0.326026,O01763,Nuclear cap-binding protein subunit 1,14.5959,13.9058,14.6247,14.9405,14.3418,14.3451,14.2725,14.4309,0.326026,0.314258,0.169155,0.767251,
ule-1,3.87855,5.83019,O01780,Uterine Lumin Expressed/locailized,20.4517,19.9366,19.4768,19.924,16.113,16.1845,16.0522,15.9252,5.83019,0,3.87855,18.766,+
him-1,-0.247993,0.239925,O01789,Structural maintenance of chromosomes protein 1,12.7534,13.2645,14.0609,14.6399,13.943,13.9901,13.8589,13.9186,0.239925,0.410638,-0.247993,-0.591878,
rpl-7,-1.46849,4.50889,O01802,60S ribosomal protein L7,17.9791,17.9807,18.371,18.4169,19.7019,19.766,19.6433,19.5105,4.50889,0,-1.46849,-11.1535,+
"rab-11,1",0.514035,2.14761,O01803,"Ras-related protein rab-11,1",18.15,18.5645,18.3166,18.2712,18.0483,17.8716,17.7054,17.621,2.14761,0.00252439,0.514035,4.00006,+
"got-2,1",0.848635,3.2089,O01804,Aspartate aminotransferase,15.8094,16.0642,15.9346,16.229,14.8859,15.2347,15.3111,15.2109,3.2089,0.000382576,0.848635,6.52548,+
acbp-1,-1.16944,4.5346,O01805,Acyl-CoA-binding protein homolog 1,19.6985,19.5246,19.8999,19.9058,21.0647,20.8479,20.9303,20.8637,4.5346,0,-1.16944,-11.2687,+
"C44E4,4",0.651065,3.39142,O01806,Uncharacterized protein,19.3983,19.3796,19.4256,19.4119,18.9415,18.7099,18.8427,18.5172,3.39142,0.000261723,0.651065,7.05439,+
lbp-6,-1.21513,3.76484,O01812,Fatty acid-binding protein homolog 6,19.3658,19.0373,19.4767,19.7204,20.7039,20.5262,20.6574,20.5732,3.76484,0.000147727,-1.21513,-8.2466,+
"ant-1,2",-1.3107,1.80885,O01813,Adenine Nucleotide Translocator,22.0884,21.2419,22.2691,22.547,23.7283,23.5024,23.6185,22.54,1.80885,0.00549412,-1.3107,-3.34426,+
lbp-5,0.79548,3.04548,O01814,Fatty acid-binding protein homolog 5,17.3661,17.4986,17.7438,17.8724,16.8474,16.748,16.7113,16.9922,3.04548,0.000447811,0.79548,6.07886,+
dhod-1,-0.0571399,0.13426,O01815,"Dihydroorotate dehydrogenase (quinone), mitochondrial",14.2854,14.6321,14.5692,14.9031,14.6897,14.5264,14.4837,14.9185,0.13426,0.58962,-0.0571399,-0.355929,
"cytb-5,2",0.375625,1.14548,O01816,YTochrome B,16.4265,16.7931,16.7321,17.1559,16.5793,16.3132,16.5019,16.2107,1.14548,0.0288962,0.375625,2.18531,+
htp-3,0.0973041,0.0459872,O01820,Him-Three Paralog,13.3846,14.6073,11.3792,11.9488,12.4838,12.5352,12.9892,12.9225,0.0459872,0.82635,0.0973041,0.131704,
"C53H9,2",1.09638,1.54957,O01826,Uncharacterized protein,15.7619,15.2687,15.1122,15.9403,13.9064,14.8779,15.0904,13.8228,1.54957,0.00991432,1.09638,2.87581,+
hil-5,-1.07886,1.72092,O01833,"Histone H1,5",13.3282,13.3018,13.3946,14.541,15.188,14.5442,14.5352,14.6137,1.72092,0.0064424,-1.07886,-3.18257,+
"CELE_T05E7,1",1.10848,4.14557,O01862,Uncharacterized protein,11.9751,12.0046,11.7397,11.9879,11.0655,10.5941,10.8021,10.8117,4.14557,7.87E-05,1.10848,9.63622,+
nrd-1,3.24257,3.75431,O01864,NRD (Yeast Nuclear pre-mRNA Down-regulation) homolog,17.7552,18.6832,18.1847,19.4949,15.5904,15.4078,15.0946,15.0551,3.75431,0.000146273,3.24257,8.21082,+
"rpl-24,1",-2.28702,5.26171,O01868,60S ribosomal protein L24,17.1121,16.4073,16.8052,16.6997,19.146,19.0058,19.0805,18.94,5.26171,0,-2.28702,-15.0262,+
rps-10,-0.348272,2.25778,O01869,"Ribosomal Protein, Small subunit",19.7385,20.0177,19.6904,19.9353,20.2673,20.1793,20.1854,20.143,2.25778,0.00197647,-0.348272,-4.22615,+
"CELE_D1007,5",1.13488,4.15837,O01870,Uncharacterized protein,12.0653,12.0033,11.6898,11.8613,10.9714,10.7317,10.8022,10.5749,4.15837,8.03E-05,1.13488,9.68632,+
pqn-24,2.12964,6.50066,O01876,Prion-like-(Q/N-rich)-domain-bearing protein,17.7304,17.6049,17.3771,17.4894,15.423,15.4052,15.5331,15.3218,6.50066,0,2.12964,24.3452,+
acl-14,0.235545,1.38506,O01882,ACyLtransferase-like,14.8053,14.6834,14.8131,14.6899,14.5385,14.5524,14.2797,14.679,1.38506,0.0145872,0.235545,2.59014,+
coq-6,0.0711675,0.089157,O01884,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",14.0538,14.749,14.5532,13.5726,14.2154,14.4707,14.0419,13.9159,0.089157,0.699264,0.0711675,0.245285,
"CELE_R08F11,4",-0.77582,2.57477,O01889,Uncharacterized protein,12.2239,12.0304,11.7218,11.8037,13.0318,12.6525,12.6797,12.519,2.57477,0.000860568,-0.77582,-4.91801,+
"CELE_R08F11,1",0.937303,3.12944,O01893,Non-lysosomal glucosylceramidase,14.6105,14.7896,14.1252,14.4868,13.674,13.6017,13.4434,13.5437,3.12944,0.000412297,0.937303,6.30524,+
bra-2,2.15493,2.04737,O01918,BMP Receptor Associated protein family,14.6513,15.4253,13.1048,13.436,11.8592,11.7982,11.8094,12.531,2.04737,0.00310638,2.15493,3.80011,+
mboa-6,1.18533,1.67134,O01925,Lysophospholipid acyltransferase 5,15.7583,16.7677,15.4782,16.6272,15.3592,14.3685,15.007,15.1552,1.67134,0.0072671,1.18533,3.09272,+
tag-96,-0.882298,3.01079,O01969;X5LVA8,Uncharacterized protein,12.2295,12.0654,11.8014,12.0266,13.0847,12.5762,13.069,12.9221,3.01079,0.000432872,-0.882298,-5.98714,+
emr-1,1.66718,3.33907,O01971,Emerin homolog 1,17.3278,16.7988,16.189,16.9197,15.2083,14.9828,15.209,15.1665,3.33907,0.000305759,1.66718,6.8993,+
"eif-3,H",-0.417402,1.2255,O01974,Eukaryotic translation initiation factor 3 subunit H,16.5969,16.8086,16.9375,16.8108,17.2675,17.1566,17.6012,16.7981,1.2255,0.0231428,-0.417402,-2.31941,+
"CELE_T23C6,4",0.761612,1.24937,O02040,Uncharacterized protein,13.4922,13.4909,13.3689,13.73,13.6869,12.5816,12.4431,12.3239,1.24937,0.0215295,0.761612,2.35959,+
san-1,0.0700831,0.0521915,O02053,Uncharacterized protein,14.2338,12.8507,12.9216,14.3365,14.0396,13.8064,13.0234,13.1928,0.0521915,0.805939,0.0700831,0.148564,
rpl-4,-1.00346,1.76737,O02056,60S ribosomal protein L4,17.5843,17.9233,18.8634,17.8471,19.2959,19.2013,19.0194,18.7154,1.76737,0.00590094,-1.00346,-3.26759,+
ptps-1,-0.802499,0.226056,O02058,Putative 6-pyruvoyl tetrahydrobiopterin synthase,12.2576,11.9708,11.4238,12.0831,9.92363,15.6518,14.6379,10.732,0.226056,0.430946,-0.802499,-0.562401,
smz-2,0.356812,0.646764,O02063,Sperm Meiosis PDZ domain containing proteins,15.3366,15.3977,15.7697,15.8488,14.7352,14.9435,15.6428,15.604,0.646764,0.117812,0.356812,1.35056,
"CELE_F19B10,10",-0.263319,0.368304,O02075,Uncharacterized protein,12.2941,12.0861,11.4722,12.1087,12.5786,12.4373,11.499,12.4995,0.368304,0.27492,-0.263319,-0.849389,
"C48E7,1",-0.378,0.731849,O02082,Uncharacterized protein,18.2305,18.0239,17.2506,17.7156,18.3677,18.4559,18.0227,17.8862,0.731849,0.0927925,-0.378,-1.49549,
haf-2,0.343952,0.167559,O02086,HAlF transporter (PGP related),14.353,14.3789,13.5144,11.1517,12.5603,13.2304,12.6903,13.5411,0.167559,0.523004,0.343952,0.433369,
msra-1,0.657285,1.58562,O02089,Methionine Sulfoxide Reductase A,15.2658,15.0493,15.2428,16.0113,14.8864,14.6671,14.5711,14.8154,1.58562,0.00918071,0.657285,2.9395,+
rpb-4,-0.886035,0.598302,O02092,RNA Polymerase II (B) subunit,15.2405,14.391,15.5882,15.1591,15.0476,17.0299,17.1732,14.6721,0.598302,0.134999,-0.886035,-1.26682,
"C18E3,5",1.37211,3.34853,O02097,Uncharacterized protein,12.1369,12.0908,11.7083,11.8639,11.0256,10.5186,10.5717,10.1956,3.34853,0.000308017,1.37211,6.92712,+
"swsn-2,2",0.511208,1.0108,O02101,SWI/SNF nucleosome remodeling complex component,14.8072,14.3758,13.7976,13.7647,13.8785,13.5798,13.5546,13.6877,1.0108,0.041963,0.511208,1.96112,+
mlt-8,-1.46889,2.06441,O02106,Uncharacterized protein,12.2904,11.4072,11.4716,11.9029,12.7555,14.1643,13.1888,12.8391,2.06441,0.00291158,-1.46889,-3.83373,+
cdc-37,-0.988256,3.97854,O02108;Q336L8,Probable Hsp90 co-chaperone cdc37;Cell Division Cycle related,18.2341,17.8592,18.1976,18.1623,19.2281,19.0541,19.1934,18.9306,3.97854,6.73E-05,-0.988256,-9.00313,+
"CELE_W08F4,3",-0.18544,0.644263,O02109,Uncharacterized protein,15.4599,15.7526,15.5009,16.0423,15.9369,15.8462,15.9102,15.8041,0.644263,0.118669,-0.18544,-1.34626,
pcn-1,0.186093,0.747598,O02115,Proliferating cell nuclear antigen,18.1422,17.972,18.372,18.4769,18.1708,18.0196,18.0709,17.9576,0.747598,0.0886663,0.186093,1.52208,
"CELE_E03H12,7",1.14216,4.08695,O02129,Uncharacterized protein,12.1833,11.9964,11.6428,11.814,10.8671,10.7438,10.7125,10.7445,4.08695,7.42E-05,1.14216,9.40967,+
"C46G7,2",0.0354729,0.0367822,O02141,Uncharacterized protein,14.9304,15.9731,14.6323,15.7626,15.2511,15.1515,15.2144,15.5397,0.0367822,0.859018,0.0354729,0.106321,
grd-14,-0.843442,1.03905,O02153,GRounDhog (Hedgehog-like family),13.9088,13.0621,14.5554,13.933,15.515,14.2534,14.3457,14.7191,1.03905,0.0385666,-0.843442,-2.00806,+
grd-4,0.566305,2.11988,O02154,GRounDhog (Hedgehog-like family),15.8134,16.1229,15.4779,15.6858,15.1553,15.1782,15.1475,15.3538,2.11988,0.00259839,0.566305,3.94422,+
"CELE_T09B4,5",1.17204,2.81866,O02155,Uncharacterized protein,17.0513,17.814,17.0999,17.5611,16.4695,15.9477,16.182,16.2389,2.81866,0.00065069,1.17204,5.49763,+
"CELE_T09B4,8",-0.0362673,0.0607133,O02158,Uncharacterized protein,16.9443,16.8593,17.2753,17.7432,17.3647,17.3527,17.1392,17.1105,0.0607133,0.779877,-0.0362673,-0.171413,
tin-44,-0.86774,3.12648,O02161,Probable mitochondrial import inner membrane translocase subunit tin-44,14.6809,14.3132,14.8454,14.6965,15.7193,15.3852,15.5148,15.3876,3.12648,0.000410072,-0.86774,-6.29716,+
pigv-1,1.06373,3.06362,O02164,GPI mannosyltransferase pigv-1,13.711,14.1048,13.5697,13.8794,13.1258,12.5459,12.6118,12.7264,3.06362,0.000455479,1.06373,6.12722,+
aakg-2,1.27274,2.38804,O02168,AMP-Activated protein Kinase Gamma subunit,14.6712,14.9933,14.1685,15.4628,13.7744,13.5163,13.4469,13.4672,2.38804,0.00128588,1.27274,4.50269,+
oxa-1,-2.82384,2.87905,O02207,OXA mitochondrial inner membrane insertase homolog,12.3217,11.6052,11.7505,11.7943,14.9599,15.8037,14.4734,13.5301,2.87905,0.000463506,-2.82384,-5.6482,+
"C01A2,4",1.33893,3.971,O02208,Uncharacterized protein,15.96,16.1805,15.9139,16.5206,14.9605,14.7222,14.8092,14.7275,3.971,6.67E-05,1.33893,8.97544,+
tads-1,-0.514887,1.09143,O02209,Temporal Asymmetry between Division of Sister cells,12.221,11.8694,11.5871,11.523,12.7881,11.8759,12.3387,12.2572,1.09143,0.0334302,-0.514887,-2.09517,+
cbl-1,0.342903,0.762327,O02215,Cystathionine Beta Lyase,15.5218,16.2854,15.8895,15.4841,15.7169,15.3249,15.5752,15.1923,0.762327,0.0851615,0.342903,1.54689,
mrpl-34,0.141887,0.209988,O02220,"Mitochondrial Ribosomal Protein, Large",13.7904,14.3204,14.2007,13.9078,14.0535,13.4955,14.5266,13.5761,0.209988,0.45332,0.141887,0.527748,
gln-6,0.32783,1.35198,O02225,GLutamiNe synthetase (Glutamate-ammonia ligase),16.3823,15.9459,16.3559,16.5133,16.0001,16.029,16.007,15.85,1.35198,0.0158192,0.32783,2.53357,+
"C54C8,3;CELE_E03H4,11",5.20265,5.94381,O02231;O17750,Hexosyltransferase,16.0764,15.289,16.4834,16.1296,11.0062,10.6495,10.6734,10.8387,5.94381,0,5.20265,19.6145,+
pqn-27,-0.139805,0.341986,O02238,Prion-like-(Q/N-rich)-domain-bearing protein,15.5539,15.9196,15.3617,15.2304,15.9003,15.6855,15.5317,15.5074,0.341986,0.299135,-0.139805,-0.798525,
pcp-3,0.421545,1.4362,O02252,Prolyl Carboxy Peptidase like,15.4534,15.3572,15.6342,15.9473,14.9105,15.2819,15.2699,15.2436,1.4362,0.0128393,0.421545,2.67815,+
alh-7,0.0425272,0.0903073,O02266,ALdehyde deHydrogenase,16.4778,16.5692,16.2789,16.348,16.6457,16.4347,16.5044,15.9189,0.0903073,0.696838,0.0425272,0.248201,
"CELE_F45H10,3",0.281655,0.797731,O02267,Uncharacterized protein,19.0373,19.2592,18.6427,19.0872,18.8848,18.5208,18.9674,18.5268,0.797731,0.0773436,0.281655,1.60635,
drr-1,-0.957623,2.97491,O02268,Dietary Restriction Response (WT but not eat-2 lifespan increased),14.9876,15.4021,14.7591,15.0476,16.2628,15.8152,15.9808,15.9681,2.97491,0.000490056,-0.957623,-5.89336,+
pck-2,-0.0278301,0.0807726,O02286,Phosphoenolypyruvate CarboxyKinase,19.9059,19.4583,19.6791,19.8192,19.7942,19.8513,19.8127,19.5156,0.0807726,0.721664,-0.0278301,-0.223872,
lbp-7,-1.0291,2.53722,O02323,Fatty acid-binding protein homolog 7,16.2212,15.6488,15.6677,16.3207,17.3324,16.8734,16.8117,16.9573,2.53722,0.00099194,-1.0291,-4.83261,+
prmt-9,-0.260995,0.171091,O02325,PRotein arginine MethylTransferase,13.9025,12.1967,13.6994,13.6971,13.3858,13.1982,13.0209,14.9349,0.171091,0.516661,-0.260995,-0.441398,
"T23D8,3",-0.358405,0.982215,O02327,Protein LTV1 homolog,13.9523,14.769,14.061,14.3394,14.77,14.5968,14.5936,14.5949,0.982215,0.0454723,-0.358405,-1.91364,+
"eif-3,C",0.2312,1.74651,O02328,Eukaryotic translation initiation factor 3 subunit C,15.7242,15.77,15.8682,15.9962,15.7003,15.5512,15.6445,15.5378,1.74651,0.00610571,0.2312,3.22931,+
lron-9,0.23358,0.33753,O02329;Q58A95,ELRR (Extracellular Leucine-Rich Repeat) ONly,14.9382,14.4306,13.6439,14.5365,14.3286,14.1991,13.8065,14.2806,0.33753,0.303333,0.23358,0.789827,
pri-2,-1.73956,1.35031,O02334,DNA primase large subunit,9.82062,12.2209,11.9796,12.0612,14.3834,13.0374,12.6232,12.9965,1.35031,0.0158474,-1.73956,-2.53071,+
clec-186,3.48747,2.8426,O02343,C-type LECtin,15.4205,15.0801,12.6633,14.0001,11.0653,10.7357,10.6767,10.7364,2.8426,0.000525074,3.48747,5.55696,+
nstp-5,1.12129,2.29114,O02345,Nucleotide Sugar TransPorter family,16.4229,16.6569,15.5701,16.6513,15.2563,15.09,15.1912,15.2785,2.29114,0.00178505,1.12129,4.29599,+
irg-5,1.19269,3.37947,O02357,Infection Response protein,12.2609,11.8201,11.6494,12.0976,11.034,10.548,10.7443,10.731,3.37947,0.000259459,1.19269,7.01876,+
"CELE_F35E12,6",2.92311,7.18913,O02358,Uncharacterized protein,17.1275,17.3468,17.1167,17.2866,14.4382,14.2109,14.1399,14.3962,7.18913,0,2.92311,31.7648,+
dct-17,2.43891,4.30471,O02360;Q52GX8;Q52GY0;Q52GY1,"DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting;DAF-16/FOXO Controlled, germline Tumor affecting",16.4447,16.0869,15.4195,15.9733,13.7774,13.3007,13.4437,13.6471,4.30471,9.01E-05,2.43891,10.2761,+
"CELE_F35E12,10",1.16867,4.47154,O02362,Uncharacterized protein,16.0001,16.2525,15.8255,16.1188,14.8834,14.8872,15.0119,14.7398,4.47154,0,1.16867,10.988,+
ifa-2,0.669897,1.38429,O02365,Intermediate filament protein ifa-2,18.6352,18.4544,18.8949,19.2697,18.5892,18.2048,18.111,17.6697,1.38429,0.014582,0.669897,2.58883,+
unc-37,1.86757,2.9741,O02482,Transcription factor unc-37,16.1607,16.0314,15.1831,16.6878,14.0693,14.0957,14.1088,14.3189,2.9741,0.000489666,1.86757,5.89125,+
"ZK1073,1",0.337993,1.5359,O02485,"Uncharacterized protein ZK1073,1",15.8945,16.2011,15.7232,16.0723,15.7614,15.6121,15.6727,15.4929,1.5359,0.0101747,0.337993,2.85178,+
snb-1,0.868665,2.67703,O02495,Synaptobrevin-1,17.8095,17.9838,17.3489,17.4035,16.7987,16.6997,16.9394,16.6332,2.67703,0.000731183,0.868665,5.15566,+
gpx-1,0.802328,1.314,O02621,Glutathione peroxidase 1,16.7589,16.1642,16.3532,16.1795,16.2105,14.7827,15.6498,15.6034,1.314,0.0177922,0.802328,2.46892,+
aex-3,-2.55213,2.70019,O02626,MAP kinase-activating death domain protein,14.2002,13.2668,13.3482,15.0627,16.6571,16.7203,16.9188,15.7902,2.70019,0.00074064,-2.55213,-5.21053,+
cyp-35a2,1.15447,3.79749,O02628,CYtochrome P450 family,12.2422,11.8927,11.6689,12.057,10.9808,10.7191,10.6997,10.8434,3.79749,0.000152047,1.15447,8.35849,+
cah-6,0.185905,0.386572,O02637,Carbonic AnHydrase,14.4835,15.1725,15.3538,14.7247,14.66,14.9027,14.8052,14.623,0.386572,0.260281,0.185905,0.884216,
rpl-19,-2.16005,6.83877,O02639,60S ribosomal protein L19,17.6782,17.6218,17.4242,17.4008,19.7154,19.7665,19.6822,19.6011,6.83877,0,-2.16005,-27.7462,+
mdh-2,-1.18329,3.92427,O02640,"Probable malate dehydrogenase, mitochondrial",19.7359,19.4749,19.8247,20.0378,21.1003,20.9541,20.9767,20.7754,3.92427,0.000166667,-1.18329,-8.80551,+
cyp-33c8,1.10679,2.65641,O02641,CYtochrome P450 family,12.2932,11.8545,11.3432,12.039,11.0044,10.7415,10.735,10.6219,2.65641,0.00074702,1.10679,5.10713,+
sucl-2,0.255745,1.85827,O02642,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",17.4542,17.2059,17.3446,17.3854,17.1893,16.9742,17.0309,17.1726,1.85827,0.00492362,0.255745,3.43657,+
gsp-3;gsp-4,-0.516324,0.651997,O02658;P91420,Serine/threonine-protein phosphatase PP1-gamma;Serine/threonine-protein phosphatase PP1-delta,14.0622,12.9546,12.2756,12.806,13.6918,13.4461,13.5733,13.4525,0.651997,0.11616,-0.516324,-1.35955,
unc-64,1.12473,2.63701,O16000,Syntaxin-1A homolog,15.3048,15.1291,14.4689,14.6848,14.0081,13.68,13.5138,13.8867,2.63701,0.000780552,1.12473,5.06176,+
gst-33,1.18909,3.93369,O16198,Glutathione S-Transferase,12.1821,12.0225,11.7803,11.6189,10.6387,10.6214,10.7599,10.8274,3.93369,6.51E-05,1.18909,8.83952,+
lys-7,2.22952,5.14864,O16202,Lysozyme-like protein 7,18.1819,18.0366,18.2556,18.5478,16.1489,16.0323,16.2127,15.7098,5.14864,0,2.22952,14.3731,+
"CELE_F17A9,4",-2.08057,4.64307,O16214,Uncharacterized protein,12.2539,11.8348,11.5764,11.9707,14.1657,13.9718,13.6953,14.1252,4.64307,0,-2.08057,-11.767,+
"CELE_F17A9,5",0.967412,1.6302,O16215,Uncharacterized protein,15.6912,14.794,15.6216,14.6322,14.6829,14.081,14.1895,13.9159,1.6302,0.00821769,0.967412,3.01885,+
"F17A9,2",-0.578681,1.13127,O16216,CWF19-like protein 1 homolog,16.91,16.714,17.3362,17.3435,18.1231,17.2494,17.9201,17.3259,1.13127,0.0298559,-0.578681,-2.16158,+
phat-3,0.76989,1.34621,O16225,PHAryngeal gland Toxin-related,17.5717,18.1651,16.8985,17.2271,16.9746,16.878,16.3645,16.5657,1.34621,0.0161593,0.76989,2.52372,+
"C49G7,3",2.26482,2.67343,O16226,Uncharacterized protein,19.7606,20.4284,18.539,19.99,17.7862,17.4547,17.4681,16.9498,2.67343,0.000729223,2.26482,5.14716,+
"djr-1,2",2.2829,5.33847,O16228,"Glutathione-independent glyoxalase DJR-1,2",17.811,17.9515,17.6519,18.2095,15.6835,15.7625,15.6812,15.3651,5.33847,0,2.2829,15.4858,+
"CELE_F44E7,4",-0.50295,1.44612,O16249;Q8IA89;Q8MXK1,Uncharacterized protein,15.9852,16.2816,15.7937,15.7247,16.664,16.5526,16.5392,16.0411,1.44612,0.0124691,-0.50295,-2.69529,+
"CELE_F44E7,9",1.86688,3.75442,O16254,Uncharacterized protein,17.0705,16.6901,16.899,17.4681,14.9627,15.2859,15.5487,14.8629,3.75442,0.000146479,1.86688,8.21117,+
sti-1,0.484482,2.31328,O16259,Stress-induced-phosphoprotein 1,17.9032,18.0685,17.5681,17.9183,17.4568,17.3915,17.2831,17.3887,2.31328,0.00161547,0.484482,4.34272,+
"CELE_F40A3,2",0.0255401,0.0338467,O16265,Uncharacterized protein,15.0771,15.2648,15.2775,14.286,15.2797,14.7823,14.9077,14.8335,0.0338467,0.869231,0.0255401,0.0981308,
