geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value eat2_d15_eat2_d5,log2FC,Student's T-test Test statistic eat2_d15_eat2_d5,Sign p-val: 0.05 
apd-3,1.12707,1.9723,O16637;Q95X88,AP-3 complex subunit delta,14.7336,14.6959,14.4052,13.4228,13.1949,13.1675,13.1016,13.2853,1.9723,0.00128118,1.12707,3.65374,+
"C03H5,3",2.39473,3.6599,O16657,Uncharacterized protein,17.59,17.4765,17.6782,18.3973,16.0434,15.2536,15.0744,15.1917,3.6599,2.04E-05,2.39473,7.89564,+
nstp-4,-0.855002,4.36102,O16658,Nucleotide Sugar TransPorter family,15.0176,15.2257,15.0078,14.9092,15.9481,15.9859,15.7738,15.8725,4.36102,0,-0.855002,-10.5115,+
sdz-24,0.184834,0.277833,O16689,SKN-1 Dependent Zygotic transcript,14.1637,15.2552,15.0125,15.1737,14.9455,14.4383,14.6297,14.8522,0.277833,0.198709,0.184834,0.670596,
alg-2,-0.825494,1.59211,O16720;Q86B39,Protein argonaute,14.4977,15.6593,14.9826,15.5793,15.9335,15.9506,15.9475,16.1893,1.59211,0.00376356,-0.825494,-2.951,+
"CELE_T21D12,12",-0.420063,1.25336,O16784,Uncharacterized protein,14.4428,15.2434,14.7048,14.6942,15.3379,15.0879,15.2136,15.126,1.25336,0.00906986,-0.420063,-2.36631,+
pat-6,2.32099,4.8907,O16785,Paralyzed arrest at two-fold protein 6,18.1944,18.1751,18.8613,18.6977,16.2241,16.2228,16.1178,16.0798,4.8907,0,2.32099,12.9823,+
"pqbp-1,1",2.81851,6.7492,O16786,PQBP1 (Polyglutamine tract-binding neurodegeneration protein) homolog,14.5675,14.8203,14.4358,14.7117,11.7223,11.7349,11.807,11.9971,6.7492,0,2.81851,26.8022,+
cpg-4,-0.161127,0.18605,O16883,Chondroitin proteoglycan 4,14.7855,14.3735,13.9916,15.4802,14.7642,14.5159,15.0456,14.9497,0.18605,0.301108,-0.161127,-0.475045,
"C29G2,6",2.35263,2.70178,O16887,"Uncharacterized protein C29G2,6",16.1253,17.7421,16.9043,17.7194,14.536,15.4404,14.3765,14.7277,2.70178,0.0002223,2.35263,5.21431,+
ugt-41,0.827745,0.637119,O16922,UDP-GlucuronosylTransferase,12.7888,15.2182,14.8066,14.9732,14.3571,13.629,13.3946,13.0951,0.637119,0.0557892,0.827745,1.33398,
"F25G6,8",2.4946,3.39569,O16927,Signal recognition particle 14 kDa protein,17.6654,17.2204,17.6695,16.643,14.1125,15.3357,14.8054,14.9661,3.39569,4.18E-05,2.4946,7.06718,+
"CELE_F25G6,9",2.86761,3.78043,O16928,Uncharacterized protein,16.3981,17.7442,16.9981,17.7715,14.6638,14.2927,14.1945,14.2904,3.78043,2.15E-05,2.86761,8.29986,+
symk-1,0.921866,1.7053,O16929,SYMpleKin cleavage and polyadenylation factor,14.9997,15.3604,14.2211,15.4599,13.8926,14.2333,14.0226,14.2052,1.7053,0.00273591,0.921866,3.15415,+
sftb-2,2.5323,3.97479,O16997,Splicing Factor ThreeB (3b) Subunit homolog,17.0553,18.3871,17.5903,17.6443,15.2615,15.2287,14.9745,15.0833,3.97479,2.42E-05,2.5323,8.98934,+
"W03F9,1",1.67475,2.9214,O16999,Zinc finger protein ZPR1 homolog,16.5447,17.5286,16.9395,17.4569,15.9298,15.4214,15.0961,15.3233,2.9214,0.000142048,1.67475,5.75557,+
dnj-22,0.920922,3.60929,O17002,DNaJ domain (Prokaryotic heat shock protein),14.745,15.0398,15.0052,15.1854,14.2996,13.9729,14.0123,14.0069,3.60929,2.00E-05,0.920922,7.73096,+
natc-1,0.0709605,0.0888869,O17003,N-alpha-AcetylTransferase C complex subunit,14.256,14.9142,14.4994,15.2124,14.0852,14.7216,14.7934,14.9979,0.0888869,0.528541,0.0709605,0.2446,
mrps-2,1.86367,2.95678,O17004,"Mitochondrial Ribosomal Protein, Small",14.1356,15.3563,14.9333,15.3355,13.489,12.8367,12.9922,12.9881,2.95678,0.000111365,1.86367,5.84642,+
mrpl-4,0.0175166,0.00659975,O17005,"Mitochondrial Ribosomal Protein, Large",13.8413,15.5213,14.0828,14.4747,13.7427,13.6285,16.8845,13.5944,0.00659975,0.953141,0.0175166,0.019704,
col-143,5.6435,6.53021,O17038,COLlagen,22.083,22.8554,22.3746,22.7996,16.7981,17.2442,16.5842,16.9121,6.53021,0,5.6435,24.6253,+
hpo-8,-1.71507,2.60412,O17040,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase hpo-8,14.4613,15.1703,14.2072,15.3051,17.0138,16.1617,16.7054,16.1233,2.60412,0.000270233,-1.71507,-4.98545,+
flp-24,1.3816,3.71214,O17058,FMRFamide-like neuropeptides 24,14.7132,15.2471,14.5712,14.7074,13.372,13.5355,13.2183,13.5867,3.71214,2.07E-05,1.3816,8.06873,+
"CELE_F23F1,4",2.92967,3.25238,O17065,Uncharacterized protein,13.5133,15.4152,14.9641,14.6357,11.2267,11.9652,11.9446,11.6732,3.25238,5.49E-05,2.92967,6.64852,+
"CELE_F23F1,5",0.655317,1.89512,O17066,Snurportin-1,15.0507,14.6875,14.5184,15.3114,14.2799,14.2899,14.0714,14.3055,1.89512,0.0016785,0.655317,3.5061,+
rpt-4,1.11032,3.56263,O17071,Probable 26S protease regulatory subunit 10B,18.0543,18.4873,18.0816,18.0538,17.3602,16.9743,16.9346,16.9665,3.56263,4.50E-05,1.11032,7.58173,+
ugt-42,3.08764,6.28445,O17123,UDP-GlucuronosylTransferase,14.961,14.7414,15.0623,14.7417,11.9769,11.9868,11.5716,11.6205,6.28445,0,3.08764,22.3888,+
"C24H12,4",1.03358,3.16401,O17157,Uncharacterized protein,15.4258,15.6101,15.7786,15.8545,15.0098,14.5065,14.5966,14.4218,3.16401,5.30E-05,1.03358,6.40035,+
fum-1,1.75364,4.04607,O17214,"Probable fumarate hydratase, mitochondrial",20.7663,21.2684,20.5529,21.2727,19.2394,19.3499,19.1054,19.151,4.04607,2.52E-05,1.75364,9.25449,+
rps-22,2.57456,4.66142,O17218,"Ribosomal Protein, Small subunit",22.3368,22.6237,22.1746,22.9622,20.2264,20.0924,19.8454,19.6347,4.66142,0,2.57456,11.8533,+
mnat-1,1.82061,3.54326,O17245,MNAT (Menage a trois) TFIIH subunit,14.9249,15.4643,14.5807,14.8578,13.3643,13.0135,12.7514,13.416,3.54326,4.44E-05,1.82061,7.52047,+
lmtr-5,0.873108,1.37078,O17268,"Late endosomal/lysosomal adaptor, Mapk (MAPK) and mToR (MTOR) activator homolog",14.3261,15.475,15.0636,15.1492,13.5107,14.645,14.0619,14.3037,1.37078,0.00642105,0.873108,2.56568,+
heh-1,1.10511,1.4594,O17271,Putative protein heh-1,18.4115,20.0199,19.7695,20.1685,18.4987,18.6454,18.3616,18.4432,1.4594,0.00511035,1.10511,2.71828,+
lgc-34,3.83569,4.0469,O17274,Ligand-Gated ion Channel,19.7067,21.1979,19.823,21.1292,16.6453,16.8215,16.3912,16.656,4.0469,2.52E-05,3.83569,9.25764,+
tomm-22,-0.113854,0.26125,O17287,Mitochondrial import receptor subunit TOM22 homolog,14.7405,15.0808,14.871,15.3043,14.7865,15.4128,15.0818,15.1709,0.26125,0.212432,-0.113854,-0.636479,
mct-6,-0.461592,0.537668,O17328,MonoCarboxylate Transporter family,14.7911,16.5991,15.3832,16.0717,16.1023,16.241,16.2651,16.083,0.537668,0.0761031,-0.461592,-1.16043,
ttr-6,2.62522,4.3063,O17345,TransThyretin-Related family domain,21.0554,21.8814,21.0009,21.9373,18.8076,18.8309,18.8676,18.8681,4.3063,0,2.62522,10.2827,+
aagr-4,1.29422,2.52816,O17352,Acid Alpha Glucosidase Relate,15.313,15.079,15.2388,16.0325,14.3403,13.7547,14.4592,13.9322,2.52816,0.000421407,1.29422,4.81213,+
srp-2,0.849537,2.32819,O17365,SeRPin,17.1255,17.8713,17.0925,17.5596,16.6614,16.6527,16.4725,16.464,2.32819,0.000580045,0.849537,4.37435,+
pho-14,3.23403,3.38582,O17373,Intestinal acid PHOsphatase,20.1522,19.1928,20.9382,21.2227,17.1757,17.1889,17.2518,16.9534,3.38582,4.16E-05,3.23403,7.03769,+
spp-13,0.53022,2.81549,O17387,SaPosin-like Protein family,14.7435,14.6158,14.507,14.5819,14.2009,14.0701,14.2051,13.8512,2.81549,0.000188321,0.53022,5.4898,+
tag-123,1.82769,4.21478,O17388,Transmembrane 9 superfamily member,17.7273,17.7075,17.8029,18.2086,15.7318,16.1515,15.8808,16.3715,4.21478,0,1.82769,9.90996,+
tth-1,1.77316,4.16922,O17389,Thymosin beta,20.5014,20.1578,19.85,19.7387,18.2846,18.4504,18.1453,18.275,4.16922,0,1.77316,9.72898,+
"F52H2,6",1.80892,2.36445,O17397,Diminuto-like protein,14.8411,14.6572,14.3141,15.437,12.9832,12.0943,13.64,13.2963,2.36445,0.000568837,1.80892,4.45184,+
"F09G2,8",1.00479,1.85175,O17405,"Probable phospholipase D F09G2,8",14.1565,15.4999,14.996,14.8808,14.1034,13.7862,13.9606,13.6638,1.85175,0.00191688,1.00479,3.42435,+
attf-2,2.67386,4.37707,O17406,AT hook Transcription Factor family,20.2573,21.1868,20.4581,20.9315,18.0102,18.2647,17.6605,18.2028,4.37707,0,2.67386,10.5795,+
"CELE_F09G2,2",4.44964,6.59476,O17407,Uncharacterized protein,16.1492,16.535,16.7219,16.0653,12.0719,12.0376,11.8312,11.7321,6.59476,0,4.44964,25.2482,+
"CELE_W02D7,5",0.165461,0.177011,O17526,Uncharacterized protein,14.4931,15.4803,14.9989,14.7855,15.4169,15.1443,14.2136,14.3211,0.177011,0.315378,0.165461,0.454782,
sel-9,1.49821,2.86814,O17528,Suppressor/enhancer of lin-12 protein 9,17.7755,18.3251,18.2568,19.038,16.85,16.9286,16.6878,16.9361,2.86814,0.000139311,1.49821,5.62078,+
hil-4,-1.47087,2.73637,O17536,"Histone H1,4",14.843,14.5955,14.4565,15.1054,15.8965,16.866,15.8288,16.2926,2.73637,0.000201848,-1.47087,-5.29706,+
clec-223,3.02603,7.60622,O17562,C-type LECtin,18.1405,18.1004,18.1885,18.2025,15.2929,14.9418,15.217,15.0759,7.60622,0,3.02603,37.3052,+
rpl-38,-3.20839,5.22794,O17570,60S ribosomal protein L38,14.6295,14.9897,14.3636,15.0532,18.3809,17.9471,17.7605,17.781,5.22794,0,-3.20839,-14.8283,+
pro-2,-1.27178,0.920237,O17580,Nucleolar complex protein 2 homolog,14.9564,14.542,14.0817,15.1369,14.1505,17.3195,16.0095,16.3246,0.920237,0.0241455,-1.27178,-1.81069,+
pas-1,0.408675,0.56284,O17586,Proteasome subunit alpha type-6,17.6508,19.0575,17.7714,17.7375,17.7255,17.4981,17.6637,17.6953,0.56284,0.0698141,0.408675,1.20484,
"C16C2,4",2.51652,3.85997,O17591,Uncharacterized protein,16.726,17.0671,17.8483,17.9076,14.8499,14.9537,14.8596,14.8196,3.85997,2.26E-05,2.51652,8.57624,+
"C25A1,1",3.81073,4.86448,O17594,Uncharacterized protein,15.8669,15.6115,15.8353,15.7431,12.2493,11.9523,12.4714,11.1408,4.86448,0,3.81073,12.8483,+
"C27H6,8",2.15914,5.05052,O17606,"UPF0160 protein C27H6,8",18.1209,18.8218,18.3716,18.5322,16.4242,16.3578,16.2054,16.2226,5.05052,0,2.15914,13.8282,+
ruvb-1,1.99445,5.21408,O17607,RuvB-like 1,18.3629,18.0644,17.7309,17.9383,16.0143,16.0296,15.9687,16.1061,5.21408,0,1.99445,14.7477,+
"C29F3,7",0.579201,1.13416,O17616,Uncharacterized protein,16.096,15.5535,15.1911,14.9168,14.6301,14.89,15.0104,14.9101,1.13416,0.0130955,0.579201,2.16642,+
"C29F7,1",-0.0189857,0.0188534,O17620,Uncharacterized protein,15.0322,15.5565,14.4967,14.0158,15.0213,14.7639,14.6883,14.7037,0.0188534,0.872054,-0.0189857,-0.0555326,
"C29F7,2",0.890474,2.69277,O17621,Uncharacterized protein,17.101,17.821,17.2206,17.1869,16.5828,16.4121,16.3858,16.3869,2.69277,0.000221677,0.890474,5.1929,+
"C29F7,3",0.286032,0.124842,O17622,UMP-CMP kinase 1,16.5131,17.8069,16.7125,17.8561,16.2311,19.2776,16.177,16.0589,0.124842,0.420809,0.286032,0.333412,
"C31C9,2",1.38357,3.39067,O17626,Uncharacterized protein,18.996,19.5984,19.5029,19.9228,18.173,18.1878,18.0098,18.1154,3.39067,4.17E-05,1.38357,7.05217,+
ethe-1,-0.220044,0.449269,O17636,ETHE1 (Human ETHylmalonic Encephalopathy) homolog,14.692,14.7474,14.9433,15.2991,14.76,15.5756,15.2084,15.018,0.449269,0.102979,-0.220044,-1.00114,
col-179,3.43603,8.15232,O17642,COLlagen,21.4071,21.2192,21.4046,21.4038,17.9284,18.0008,17.7557,18.0057,8.15232,0,3.43603,46.0328,+
idh-2,-0.21102,0.225101,O17643,Isocitrate dehydrogenase [NADP],16.5686,15.1508,16.8569,16.0217,16.2785,16.4138,16.4055,16.3442,0.225101,0.248787,-0.21102,-0.560357,
aspm-1,1.9881,3.21244,O17666,Uncharacterized protein,14.1372,14.4866,14.678,15.2807,12.5911,13.1828,12.5637,12.2926,3.21244,5.40E-05,1.9881,6.53542,+
sams-1,-1.55717,8.19261,O17680,Probable S-adenosylmethionine synthase 1,18.0555,17.9994,18.1051,18.1242,19.6556,19.6596,19.5832,19.6144,8.19261,0,-1.55717,-46.7518,+
"C49F5,7",-3.61468,4.28425,O17685,Uncharacterized protein,14.0396,14.9036,13.9232,15.0339,18.6841,17.7202,18.023,17.9318,4.28425,0,-3.61468,-10.1918,+
nasp-2,2.15943,3.33364,O17687,NASP (Human Nuclear Autoantigenic Sperm Protein) homolog,20.2572,20.5323,19.2577,20.6069,17.9976,18.1075,17.9129,17.9984,3.33364,5.66E-05,2.15943,6.88339,+
ril-1,1.98425,3.31707,O17694,RNAi-Induced Longevity,19.4313,20.5376,19.5853,20.2974,17.7895,18.2861,17.8618,17.9773,3.31707,5.63E-05,1.98425,6.83495,+
hda-1,3.47512,5.63241,O17695,Histone deacetylase 1,18.5192,19.0631,18.3752,19.1033,15.5083,15.224,15.2352,15.1928,5.63241,0,3.47512,17.3731,+
"CELE_D1086,3",1.4706,4.92671,O17725,Uncharacterized protein,18.3531,18.2163,17.9487,18.4424,16.842,16.7901,16.7068,16.7393,4.92671,0,1.4706,13.1685,+
"CELE_D1086,1",1.48745,3.29075,O17726,Uncharacterized protein,17.9405,18.345,18.4442,18.9862,17.0485,16.9568,16.8272,16.9338,3.29075,5.56E-05,1.48745,6.75861,+
"CELE_D1086,6",1.27624,3.17212,O17729,Uncharacterized protein,17.9162,18.6399,18.4016,18.0805,16.9181,17.3247,16.8496,16.8407,3.17212,5.32E-05,1.27624,6.42282,+
mpst-1,1.07032,3.69032,O17730,Putative thiosulfate sulfurtransferase mpst-1,16.6599,16.7368,16.4093,16.8731,15.4811,15.4944,15.551,15.8712,3.69032,2.06E-05,1.07032,7.99604,+
"CELE_D2023,4",0.586182,1.01719,O17731,Uncharacterized protein,16.8232,17.7159,16.9653,17.9901,17.0105,16.6537,16.6379,16.8476,1.01719,0.0180274,0.586182,1.97173,+
pyc-1,0.450285,2.60972,O17732,Pyruvate carboxylase 1,17.9635,17.8844,17.8449,17.6621,17.5613,17.4021,17.2722,17.3182,2.60972,0.000248456,0.450285,4.99838,+
"CELE_D2023,6",1.07182,2.34706,O17735,Uncharacterized protein,14.5012,14.5072,14.4279,14.2856,13.617,12.8366,13.1023,13.8787,2.34706,0.000583979,1.07182,4.41457,+
clec-17,2.99392,3.77809,O17741,C-type LECtin,14.1489,15.1733,14.6038,15.3834,11.9585,11.1737,12.2262,11.9752,3.77809,2.15E-05,2.99392,8.29186,+
egl-21,1.74464,1.97108,O17754,Carboxypeptidase E,15.9305,16.9332,16.4598,16.8677,14.3223,16.0562,14.4286,14.4055,1.97108,0.00129063,1.74464,3.65139,+
tkt-1,0.97216,2.62234,O17759,TransKeTolase homolog,20.7411,21.3578,21.0904,21.554,20.3537,20.2725,20.2443,19.9841,2.62234,0.000249483,0.97216,5.02761,+
ech-8,0.459295,3.02981,O17761,Enoyl-CoA Hydratase,14.9073,14.8407,14.9437,14.6927,14.3598,14.5284,14.2781,14.381,3.02981,5.04E-05,0.459295,6.03728,+
lipl-7,0.310367,0.896251,O17766,Lipase,14.7611,15.3005,14.7621,15.17,14.4874,14.9883,14.6232,14.6533,0.896251,0.0259082,0.310367,1.7708,+
pes-7,1.82581,3.00098,O17772,Patterned Expression Site,15.0318,15.465,14.7745,15.4718,13.2929,14.0971,13.0078,13.042,3.00098,8.86E-05,1.82581,5.96139,+
col-98,3.19429,5.27979,O17805,COLlagen,14.6008,15.3362,14.7236,15.4088,11.8513,11.9249,11.7445,11.7716,5.27979,0,3.19429,15.1333,+
"CELE_F15A4,6",1.32848,3.19503,O17815,Uncharacterized protein,14.8111,15.2444,14.6964,14.7091,13.6514,13.923,13.3756,13.197,3.19503,5.36E-05,1.32848,6.48662,+
"CELE_F21A3,3",1.31308,3.87997,O17829,Uncharacterized protein,14.6122,15.1437,14.7831,15.2002,13.5162,13.7673,13.6366,13.5668,3.87997,2.28E-05,1.31308,8.647,+
pyk-1,-0.0198808,0.0233577,O17836,Pyruvate kinase,16.5849,15.768,15.832,16.1872,15.4855,16.1935,16.2492,16.5233,0.0233577,0.842441,-0.0198808,-0.0684683,
mrpl-54,1.31275,2.13108,O17839,"Mitochondrial Ribosomal Protein, Large",17.1066,17.119,17.0392,17.7645,15.7271,16.6084,15.2855,16.1572,2.13108,0.000833948,1.31275,3.96672,+
"F37H8,5",1.47849,7.10909,O17861,"GILT-like protein F37H8,5",21.6942,21.565,21.5244,21.533,20.1716,20.1064,20.0856,20.039,7.10909,0,1.47849,30.7988,+
"CELE_F55B11,4",-1.66254,3.89377,O17890,Uncharacterized protein,14.5641,15.0746,14.8826,15.1819,16.3859,16.6067,16.3976,16.9632,3.89377,2.30E-05,-1.66254,-8.6961,+
"CELE_F55B11,2",1.32651,2.51033,O17891,Uncharacterized protein,20.4587,20.9022,20.1245,21.3913,19.5079,19.3109,19.3794,19.3725,2.51033,0.000469799,1.32651,4.77203,+
xhd-1,1.77326,3.78379,O17892,Uncharacterized protein,17.5242,17.7635,18.1992,18.4477,16.2273,16.3273,16.1126,16.1744,3.78379,2.16E-05,1.77326,8.31138,+
"CELE_F55B11,3",0.223345,0.562499,O17893,Uncharacterized protein,17.9865,18.3241,18.6241,18.6913,18.2309,18.1415,17.9598,18.4005,0.562499,0.0698791,0.223345,1.20424,
haf-3,0.971395,3.16966,O17895,HAlF transporter (PGP related),14.8894,15.3529,14.7027,14.997,14.204,13.9256,13.9344,13.9924,3.16966,5.31E-05,0.971395,6.41599,+
copz-1,1.62965,3.29994,O17901,Probable coatomer subunit zeta,18.7916,19.0222,19.2001,19.1022,18.0225,17.4061,16.9994,17.1695,3.29994,5.59E-05,1.62965,6.78519,+
ctg-1,0.922159,2.53282,O17907,CRAL/TRIO and GOLD domain containing,14.8562,15.0025,14.9236,14.2018,13.8139,13.9671,13.715,13.7994,2.53282,0.000422402,0.922159,4.82267,+
ran-1,1.42052,2.53239,O17915,GTP-binding nuclear protein ran-1,20.6544,21.6939,20.3224,21.0056,19.526,19.5513,19.4383,19.4787,2.53239,0.00042226,1.42052,4.82168,+
"K01G5,5",2.28732,5.52574,O17919,Putative H/ACA ribonucleoprotein complex subunit 4,17.3122,17.5724,17.2587,17.8474,15.2348,15.2576,15.149,15.2,5.52574,0,2.28732,16.6639,+
tbb-1,-3.67049,6.69939,O17921,Tubulin beta chain,14.8387,14.3619,14.5797,14.9823,18.3559,18.4182,18.3042,18.3662,6.69939,0,-3.67049,-26.291,+
aipl-1,1.65385,2.89303,O17939,AIP1 (Actin Interacting Protein 1) Like,16.3703,17.1574,16.7837,17.7236,15.4506,15.4132,15.2654,15.2902,2.89303,0.000140561,1.65385,5.68347,+
"CELE_K10C3,5",0.931806,1.04331,O17944,Uncharacterized protein,15.2697,16.9256,15.9329,17.202,15.0698,15.6222,15.41,15.5011,1.04331,0.0167905,0.931806,2.01514,+
dld-1,2.14468,5.91471,O17953,"Dihydrolipoyl dehydrogenase, mitochondrial",20.1269,20.3853,20.3728,20.6591,18.2642,18.2847,18.197,18.2195,5.91471,0,2.14468,19.3937,+
"CELE_LLC1,2",3.66079,7.77785,O17954,Uncharacterized protein,20.9577,20.8114,20.8105,21.1255,17.2744,17.3179,17.1138,17.3557,7.77785,0,3.66079,39.8544,+
top-1,2.27865,5.2539,O17966,DNA topoisomerase 1,14.8043,15.211,15.0713,14.5876,12.6665,12.728,12.4577,12.7074,5.2539,0,2.27865,14.9803,+
arrd-14,4.52016,6.49164,O17983,ARRestin Domain protein,18.7193,18.4828,18.2083,18.6579,14.3941,13.7045,14.0173,13.8718,6.49164,0,4.52016,24.2603,+
pes-9,0.49068,1.14058,O18000,Patterned Expression Site,18.4477,18.7397,18.656,19.4545,18.1731,18.3889,18.4042,18.369,1.14058,0.0128241,0.49068,2.17713,+
"CELE_R11H6,4",-0.254795,0.326742,O18002,Uncharacterized protein,13.8905,15.478,14.7951,14.7154,15.1573,14.8787,14.8872,14.975,0.326742,0.161713,-0.254795,-0.76866,
pde-12,2.09427,1.71742,O18005,PhosphoDiEsterase,15.4953,17.2197,15.3089,17.4863,15.2498,14.2127,13.9289,13.7416,1.71742,0.00265003,2.09427,3.17619,+
grl-7,1.19005,2.28929,O18015;Q52GX6,GRound-Like (Grd related),14.9325,15.2308,14.2179,15.4401,13.6646,13.9838,13.742,13.6707,2.28929,0.000667302,1.19005,4.29211,+
igdb-2,1.01851,2.03109,O18023,Ig-like and fibronectin type-III domain-containing protein 2,14.7085,14.2908,14.446,15.5029,13.7202,13.6587,13.7351,13.7601,2.03109,0.00111012,1.01851,3.76813,+
dhs-4,0.143271,0.261618,O18030,"DeHydrogenases, Short chain",14.1772,14.992,14.5144,14.9452,14.8357,14.2838,14.4717,14.4646,0.261618,0.212252,0.143271,0.63724,
pfd-3,2.01836,4.25778,O18054,Probable prefoldin subunit 3,17.8717,18.3807,17.9258,18.665,16.3835,16.1202,16.1149,16.1512,4.25778,0,2.01836,10.0835,+
"CELE_T13F3,6",1.15448,1.9246,O18089,Uncharacterized protein,19.0897,17.6565,18.8334,18.8364,17.3794,17.3865,17.5501,17.4821,1.9246,0.00155213,1.15448,3.56216,+
"CELE_T20F10,2",0.3057,0.717004,O18092;Q1ZXS4,Uncharacterized protein,14.6617,14.5661,14.9658,14.1276,14.0582,14.1032,14.4098,14.5273,0.717004,0.0436112,0.3057,1.47036,+
"CELE_T26E3,4",-0.108164,0.333599,O18131,Uncharacterized protein,14.6171,15.1944,14.8474,14.9035,15.0694,15.088,15.0504,14.7873,0.333599,0.157118,-0.108164,-0.782132,
tba-7,-4.57764,5.21112,O18154,Tubulin alpha chain,14.4989,14.7419,13.9741,14.855,19.395,18.533,18.8665,19.5858,5.21112,0,-4.57764,-14.7306,+
"CELE_T28D6,3",1.597,3.13602,O18156,Uncharacterized protein,14.0682,15.2183,14.9458,14.5773,13.0351,13.0942,13.0632,13.2292,3.13602,5.24E-05,1.597,6.32326,+
ogt-1,2.70144,3.42379,O18158;Q2L6Y4,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase;O-linked GlcNAc Transferase,16.1322,16.8196,15.5584,15.1578,13.4006,13.0172,13.4126,13.0319,3.42379,4.22E-05,2.70144,7.15171,+
pptr-1,1.91218,0.614825,O18178,Serine/threonine-protein phosphatase 2A regulatory subunit pptr-1,17.2432,17.0872,17.2785,22.9611,16.5644,16.38,16.291,17.6858,0.614825,0.05956,1.91218,1.29548,
mrpl-12,1.63285,0.486916,O18180,"Mitochondrial Ribosomal Protein, Large",15.5615,22.1301,19.6285,21.9121,18.0631,18.4145,18.1242,18.099,0.486916,0.0900215,1.63285,1.06967,
"CELE_W09D10,1",0.893471,2.79918,O18181,Uncharacterized protein,14.3357,14.8201,15.0552,14.5263,13.7092,13.8576,13.7319,13.8647,2.79918,0.000187432,0.893471,5.44965,+
"CELE_W09D10,5",-1.38423,2.30946,O18184,Uncharacterized protein,14.3445,15.556,14.8685,14.7252,16.2831,15.7279,16.3559,16.6642,2.30946,0.000625598,-1.38423,-4.33463,+
mrpl-37,1.13865,3.38153,O18199,"Mitochondrial Ribosomal Protein, Large",15.6079,15.2302,15.0754,15.3989,14.5265,14.0884,14.1304,14.0126,3.38153,4.15E-05,1.13865,7.02489,+
"mop-25,2",0.133233,0.157415,O18211,MO25-like protein 2,14.6419,15.788,15.8535,14.7872,15.0453,15.1712,15.0622,15.2592,0.157415,0.350785,0.133233,0.410119,
"CELE_Y53C12B,1",0.123148,0.211549,O18215,Uncharacterized protein,14.2874,14.6017,14.9341,14.0055,14.5462,14.4463,14.3357,14.0079,0.211549,0.265216,0.123148,0.53114,
pno-1,1.48974,3.7249,O18216,RNA-binding protein pno-1,14.7864,15.3903,14.6773,14.8849,13.6563,13.5016,13.2044,13.4176,3.7249,2.09E-05,1.48974,8.11149,+
nos-3,2.99337,6.58132,O18218;O62486,NanOS related,18.3991,18.7761,18.32,18.7083,15.6673,15.5319,15.4811,15.5497,6.58132,0,2.99337,25.1173,+
"CELE_Y57G11A,4",1.45905,3.75506,O18222,Uncharacterized protein,14.9087,14.964,14.6901,15.4215,13.643,13.6622,13.566,13.2769,3.75506,2.13E-05,1.45905,8.21335,+
"CELE_Y57G11B,5",0.735048,1.68868,O18224,Uncharacterized protein,19.6001,20.6116,19.9291,20.4264,19.5397,19.3591,19.379,19.3492,1.68868,0.00286736,0.735048,3.12403,+
"Y57G11C,3",1.26113,2.6184,O18229,Putative 6-phosphogluconolactonase,16.8481,17.6692,17.4016,17.9397,16.4765,16.0465,16.1348,16.1562,2.6184,0.000249311,1.26113,5.01847,+
coq-3,0.0867422,0.252306,O18235,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",14.5488,14.6444,15.0035,15.0261,14.8678,14.7422,14.7313,14.5346,0.252306,0.220257,0.0867422,0.617877,
nuo-3,0.393116,1.21223,O18236,NADH Ubiquinone Oxidoreductase,15.9032,15.8651,16.4274,15.7818,15.3972,15.8279,15.5762,15.6038,1.21223,0.0101243,0.393116,2.2971,+
rps-18,0.77951,2.47497,O18240,"Ribosomal Protein, Small subunit",19.9149,19.973,20.5278,19.7894,19.3308,19.3118,19.2401,19.2044,2.47497,0.000498839,0.77951,4.69315,+
"CELE_Y7A9A,1",1.56375,1.65167,O18256,Uncharacterized protein,14.2053,15.3351,13.8132,15.3793,12.3415,13.672,13.625,12.8394,1.65167,0.003258,1.56375,3.05733,+
frg-1,3.19908,2.82978,O18282,Protein FRG1 homolog,15.044,15.5506,14.0686,15.4488,13.0559,10.7655,11.7128,11.7816,2.82978,0.000158184,3.19908,5.52512,+
"CELE_ZK909,3",2.55529,5.55062,O18307,Uncharacterized protein,17.5141,17.4329,17.7213,17.7554,15.0348,15.2798,14.6918,15.196,5.55062,0,2.55529,16.8268,+
rps-19,1.04925,4.84852,O18650,40S ribosomal protein S19,19.9995,20.2781,19.936,20.1433,19.027,19.0778,18.9604,19.0947,4.84852,0,1.04925,12.7673,+
"CELE_F26E4,2",3.03839,4.99893,O18686,Uncharacterized protein,14.5453,14.7354,14.7586,15.4991,11.6323,12.005,11.8803,11.8672,4.99893,0,3.03839,13.5496,+
