geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value eat2_d10_eat2_d5,log2FC,Student's T-test Test statistic eat2_d10_eat2_d5,Sign p-val: 0.05 
pud-3,-0.43483,0.488036,G5EEV5,5C820,16.7068,15.1267,15.0392,15.4372,15.7479,16.2713,15.8559,16.1741,0.488036,0.166911,-0.43483,-1.07169,
"C18B12,6",1.23853,3.60767,G5EEW1,Uncharacterized protein,13.0903,12.9777,12.7305,13.1236,12.0544,11.8438,11.4358,11.634,3.60767,0.000439122,1.23853,7.72574,+
"CELE_F54E12,2",-1.20767,2.97168,G5EEW5,Uncharacterized protein,13.3385,13.0886,12.7065,13.0337,13.8942,14.4608,14.0751,14.5679,2.97168,0.000454964,-1.20767,-5.88497,+
sig-7,0.868716,0.975262,G5EEW6,Peptidyl-prolyl cis-trans isomerase sig-7,14.384,15.5002,13.8535,15.7254,14.071,14.2271,13.855,13.8351,0.975262,0.0433842,0.868716,1.9021,+
asd-1,1.17207,4.23469,G5EEW7;M1ZJT7;Q86G94,RNA-binding protein ASD-1;Uncharacterized protein;Uncharacterized protein,12.8898,13.0129,12.8574,13.3534,11.8104,11.9441,11.8451,11.8256,4.23469,0.000103986,1.17207,9.98997,+
pbrm-1,0.984903,2.82137,G5EEY5,PolyBRoMo domain containing,14.314,14.3599,13.9927,13.8361,13.4173,13.2744,12.8526,13.0187,2.82137,0.000510229,0.984903,5.50432,+
"CELE_ZK1010,2",0.23993,0.671505,G5EEZ0,Uncharacterized protein,14.723,15.0226,14.8277,14.9306,15.1051,14.3953,14.4915,14.5524,0.671505,0.0987324,0.23993,1.39295,
"CELE_W09G3,7",0.161337,0.23386,G5EEZ1,Uncharacterized protein,14.4311,14.9159,14.0084,13.6226,14.0363,14.1073,14.11,14.0791,0.23386,0.374753,0.161337,0.579037,
3E324,0.533635,0.610427,G5EEZ4,3E324,13.4953,13.8911,12.9141,14.6027,13.232,13.7802,12.9386,12.8178,0.610427,0.116853,0.533635,1.28787,
tbb-6,1.31137,5.1077,G5EF01,Tubulin beta chain,18.0942,18.1759,17.9566,18.1673,16.6344,16.8998,16.674,16.9404,5.1077,0,1.31137,14.1432,+
"CELE_W07E11,1",0.876523,3.69093,G5EF05,Uncharacterized protein,18.2887,18.1395,17.8201,17.9921,17.3117,17.1578,17.1548,17.1099,3.69093,0.000275132,0.876523,7.99808,+
ncx-1,0.0372522,0.130569,G5EF08;Q1RPT9,Na/Ca eXchangers,14.305,14.4621,14.2175,14.0053,14.2886,14.096,14.2968,14.1596,0.130569,0.559804,0.0372522,0.347139,
efl-1,1.12306,3.63881,G5EF11,E2F-like (Mammalian transcription factor),12.9112,13.0772,12.7351,13.1868,12.0011,12.0412,11.7834,11.5923,3.63881,0.000318693,1.12306,7.82668,+
5N226,1.10059,2.62403,G5EF26,"Putative low density lipoprotein receptor associated protein (37,4 kD)",16.4477,16.3631,15.6589,16.0747,15.3755,15.0736,14.8992,14.7937,2.62403,0.000781709,1.10059,5.03155,+
fbxa-136,1.47386,5.40042,G5EF28;G5EGC2,F-box A protein,17.9384,18.0648,17.6694,17.9968,16.3438,16.4912,16.4691,16.4699,5.40042,0,1.47386,15.8663,+
npa-1,0.935062,3.02885,G5EF32,Nematode Polyprotein Allergen related,19.9895,19.6128,19.2822,19.4476,18.6006,18.7418,18.6469,18.6025,3.02885,0.000437457,0.935062,6.03474,+
pat-10,0.441543,0.945829,G5EF37,Paralysed Arrest at Two-fold,18.8318,18.5667,19.1055,19.5166,18.8523,18.6553,18.2659,18.4809,0.945829,0.0473729,0.441543,1.85321,+
snf-11,-0.156193,0.181088,G5EF43,Transporter,14.2608,13.142,14.0376,13.0643,13.7214,14.015,13.4089,13.9841,0.181088,0.45537,-0.156193,-0.463947,
"CELE_Y63D3A,8",1.17377,3.8444,G5EF48,Uncharacterized protein,15.7006,15.7358,15.2865,15.514,14.6391,14.3417,14.3573,14.2037,3.8444,0.000150485,1.17377,8.52152,+
swsn-4,0.488678,2.51807,G5EF53,SWI/SNF nucleosome remodeling complex component,14.7981,14.6791,14.3817,14.5617,14.212,14.1058,13.9803,14.1677,2.51807,0.000841997,0.488678,4.78943,+
"CELE_Y106G6A,4",1.17779,3.2046,G5EF57,Uncharacterized protein,13.2976,12.9199,12.6443,13.3323,12.0644,11.8919,11.8298,11.6969,3.2046,0.000378663,1.17779,6.51341,+
ipla-7,1.08084,3.25738,G5EF58,Intracelllar PhosphoLipase A family,12.9994,12.7314,12.698,13.2802,12.0452,11.8458,11.6133,11.8813,3.25738,0.000391913,1.08084,6.66278,+
"CELE_Y66A7A,2",-1.46806,3.54197,G5EF59,Ribonuclease P/MRP protein subunit POP5,12.9472,13.153,12.837,12.6634,13.886,14.4626,14.4756,14.6486,3.54197,0.000415879,-1.46806,-7.51642,+
stim-1,0.298227,0.547081,G5EF60,Stromal interaction molecule 1,15.7131,16.2512,15.2208,16.1097,15.7552,15.3395,15.3591,15.648,0.547081,0.139834,0.298227,1.17708,
ndg-4,0.0700352,0.0806991,G5EF61;Q86MD1,Transmembrane protein NDG-4;Uncharacterized protein,14.9348,15.587,16.3262,15.2282,15.4283,15.3856,15.2833,15.6988,0.0806991,0.696973,0.0700352,0.223683,
sqv-1,1.65846,4.6157,G5EF65;X5M5R6,SQuashed Vulva,14.5533,14.4104,14.3629,14.0998,12.8784,12.749,12.3899,12.7752,4.6157,0,1.65846,11.6393,+
sars-2,-0.369182,0.768187,G5EF77,Seryl Amino-acyl tRNA Synthetase,15.3222,14.4218,14.4219,14.471,15.1367,15.177,15.001,14.7989,0.768187,0.0757012,-0.369182,-1.55675,
"CELE_K01G5,9",0.140242,0.0238586,G5EF83,Uncharacterized protein,13.2024,13.1967,5.65786,12.7776,8.76809,11.9997,11.819,11.6868,0.0238586,0.897829,0.140242,0.0698992,
gip-2,-0.140343,0.115231,G5EF84,Gamma-tubulin interacting protein 2,14.6559,12.5833,13.6843,14.045,14.1194,14.0707,13.6338,13.706,0.115231,0.596696,-0.140343,-0.310128,
"CELE_Y48G10A,1",0.6981,3.24352,G5EF86,S-formylglutathione hydrolase,17.2221,17.3034,16.8823,16.9568,16.4417,16.4016,16.3125,16.4165,3.24352,0.000387692,0.6981,6.62328,+
swsn-1,0.704515,1.20681,G5EF87;H8ESF3,SWI/SNF nucleosome remodeling complex component,17.17,17.0792,15.9928,16.2351,15.8355,16.1326,15.7468,15.9441,1.20681,0.0216791,0.704515,2.288,+
"CELE_K01D12,15",1.64239,2.49275,G5EF90,Uncharacterized protein,15.919,16.6166,15.1689,15.4981,14.6007,13.9211,14.0842,14.0272,2.49275,0.000909924,1.64239,4.73272,+
sfa-1,1.46039,3.4761,G5EF97,SF1 protein,15.1849,15.4733,16.0424,15.2557,14.1242,14.0044,14.0743,13.912,3.4761,0.000453645,1.46039,7.3113,+
"CELE_ZK1128,7",0.408195,0.515969,G5EF99,Uncharacterized protein,14.6475,14.813,14.3516,13.2302,13.8182,14.0407,13.8629,13.6876,0.515969,0.153189,0.408195,1.12184,
bir-1,2.29942,4.13649,G5EFA2,BIR (Baculovirus inhibitory repeat) family,16.3736,16.5114,15.8686,16.6399,14.4478,14.1264,13.9944,13.6271,4.13649,0.000194969,2.29942,9.60078,+
cpn-1,0.235043,0.514002,G5EFB5,CPN-1,17.3898,17.6644,16.8414,17.707,17.3615,17.0726,17.1416,17.0868,0.514002,0.153982,0.235043,1.11832,
rab-8,0.414028,2.02132,G5EFC1,RAB family,18.0643,17.7038,17.8944,18.1853,17.5874,17.6252,17.5046,17.4746,2.02132,0.00234704,0.414028,3.749,+
cdc-5l,1.12176,0.526302,G5EFC4,Cell Division Cycle related,15.0569,15.0704,18.914,14.849,14.8233,15.0299,14.7365,14.8135,0.526302,0.148629,1.12176,1.14025,
dap-3,0.144382,0.149342,G5EFC8,Mammalian cell Death Associated Protein related,14.9738,14.6531,15.7721,15.4587,15.846,15.0098,14.8295,14.595,0.149342,0.517568,0.144382,0.391407,
hmt-1,0.82568,2.36476,G5EFD4,Heavy Metal Tolerance factor,15.4202,15.2905,14.9313,14.7515,14.5136,14.3466,14.1889,14.0416,2.36476,0.00115945,0.82568,4.45249,+
"CELE_F46C5,9",0.29554,0.787074,G5EFD7,Uncharacterized protein,16.1716,15.6519,15.4046,15.8813,15.6617,15.5839,15.2634,15.4182,0.787074,0.0723877,0.29554,1.58848,
"CELE_H03A11,2",0.52695,1.82942,G5EFE3,Uncharacterized protein,18.5367,18.4986,17.9738,17.9935,17.7117,17.6847,17.7824,17.7159,1.82942,0.00389135,0.52695,3.38256,+
"C30H7,2",0.588335,3.34836,G5EFF8;Q304D5,Uncharacterized protein,17.1667,16.9043,17.1152,17.2311,16.4464,16.4426,16.6423,16.5327,3.34836,0.000414133,0.588335,6.92662,+
eif-2bdelta,0.93966,0.657407,G5EFF9;G5EG28,Eukaryotic Initiation Factor,14.7219,17.8139,17.0011,15.8737,15.527,15.6297,15.0288,15.4665,0.657407,0.102304,0.93966,1.36882,
sel-1,1.18678,2.069,G5EFG0,SEL-1,16.0948,16.3718,15.3613,15.4248,15.1695,14.503,14.4181,14.4151,2.069,0.00195738,1.18678,3.8428,+
abcf-2,-0.0824924,0.165013,G5EFG4,"ABC transporter, class F",17.0497,16.7355,16.2308,17.0409,16.8873,16.8576,16.8122,16.8297,0.165013,0.48636,-0.0824924,-0.427559,
ins-17,1.14922,2.93265,G5EFH1,Insulin-like peptide 17,12.9529,13.215,12.6487,13.3335,12.0302,11.8392,12.1329,11.5509,2.93265,0.000443874,1.14922,5.78433,+
srp-6,0.7906,3.53342,G5EFH4,SeRPin,16.6473,16.2754,16.295,16.2409,15.6975,15.529,15.4831,15.5865,3.53342,0.000411985,0.7906,7.48951,+
agef-1,-0.399093,0.468565,G5EFH7,Arf-1 Guanine nucleotide Exchange Factor homolog,13.4216,13.4078,14.0267,13.2015,14.8595,13.3507,13.9603,13.4833,0.468565,0.177111,-0.399093,-1.0364,
cbs-1,1.29488,4.04353,G5EFH8,Cystathionine Beta-Synthase,17.257,16.7437,17.171,17.3009,15.7863,15.9667,15.6922,15.8479,4.04353,0.000180233,1.29488,9.24491,+
lec-5,0.99495,3.74357,G5EFI4,Galectin,20.7141,20.298,20.7343,20.7461,19.7845,19.6218,19.536,19.5704,3.74357,0.000288889,0.99495,8.17441,+
klp-12,0.913763,1.3126,G5EFJ0;G5EGS3,Kinesin-like protein,16.8964,15.6924,16.9153,16.7784,15.5728,15.3015,16.3111,15.442,1.3126,0.0156265,0.913763,2.46654,+
"C08E8,4",0.704777,2.72402,G5EFJ3,Uncharacterized protein,17.4804,17.242,17.0541,17.6327,16.759,16.648,16.5861,16.597,2.72402,0.000645606,0.704777,5.26741,+
pcp-2,1.97061,1.58591,G5EFJ8,Prolyl Carboxy Peptidase like,16.646,17.1322,14.1975,16.6281,14.3382,13.8625,14.2776,14.2431,1.58591,0.00672594,1.97061,2.94001,+
arf-3,1.05663,3.95945,G5EFK4,ADP-Ribosylation Factor related,18.5319,18.4108,18.1154,18.1065,17.167,17.1296,17.3308,17.3106,3.95945,0.000167568,1.05663,8.93317,+
hex-2,-0.0679548,0.0580745,G5EFL1,HEXosaminidase,14.7547,14.7461,15.4598,16.4504,15.472,15.6402,15.3889,15.1817,0.0580745,0.769805,-0.0679548,-0.164375,
alp-1,5.38816,2.89318,G5EFL5,ALP/Enigma encoding,19.8208,19.6795,19.1432,18.413,16.533,13.042,12.6951,13.2337,2.89318,0.000433584,5.38816,5.68387,+
mdf-1,0.0468228,0.0531674,G5EFM0,MAD (Yeast Mitosis arrest DeFicient) related,14.7743,14.455,13.6089,14.3908,14.7996,14.209,14.0602,13.9729,0.0531674,0.787272,0.0468228,0.151199,
"CELE_F18C12,3",-0.18751,0.195118,G5EFM7,Uncharacterized protein,13.6574,12.4634,12.1529,13.4963,13.2364,13.2357,12.9733,13.0748,0.195118,0.431125,-0.18751,-0.495169,
rict-1,-1.83983,4.74564,G5EFN2,Uncharacterized protein,13.1438,13.3118,12.8796,12.9872,14.7156,15.2381,14.7785,14.9496,4.74564,0,-1.83983,-12.2569,+
"CELE_ZK1321,4",0.14597,0.404016,G5EFP2,Uncharacterized protein,18.2959,18.2633,17.6447,17.8548,17.8658,17.8882,17.8531,17.8677,0.404016,0.213527,0.14597,0.917132,
mrp-4,0.843743,1.64793,G5EFP3,Uncharacterized protein,14.3446,14.7838,14.4097,14.305,14.131,13.6204,13.7914,12.9252,1.64793,0.00573714,0.843743,3.05061,+
sym-1,9.13675,5.80818,G5EFP4,SYM-1 protein,20.3844,20.3755,20.7231,19.6447,11.9714,10.209,11.7954,10.605,5.80818,0,9.13675,18.6058,+
fut-3,-0.405232,0.617252,G5EFP5,"Alpha-(1,3)-fucosyltransferase fut-3",14.3868,13.6155,13.153,14.4205,14.212,14.4068,14.2757,14.3022,0.617252,0.114661,-0.405232,-1.29969,
acl-7,-0.985064,3.23508,G5EFP8,ACyLtransferase-like,13.3444,13.322,12.9068,13.3215,14.0059,14.3356,14.4379,14.0557,3.23508,0.000385321,-0.985064,-6.59934,+
mec-5,0.58073,2.29415,G5EFQ9,MEC-5,16.8508,16.9972,16.4648,16.5436,16.0369,16.2505,16.0714,16.1747,2.29415,0.00117484,0.58073,4.30232,+
tag-297,1.75303,2.88148,G5EFR0,Uncharacterized protein,12.8374,13.2375,12.9701,13.0231,11.3984,12.0267,11.0001,10.6308,2.88148,0.000459139,1.75303,5.65431,+
msi-1,0.71005,1.74935,G5EFS2,MuSashI (Fly neural) family,16.3901,15.6885,15.6966,15.6294,15.4047,14.9939,14.8703,15.2954,1.74935,0.00469022,0.71005,3.23451,+
dcs-1,1.97577,4.59079,G5EFS4,m7GpppX diphosphatase,16.7186,16.0116,16.1996,16.5655,14.4255,14.2897,14.339,14.538,4.59079,0,1.97577,11.5243,+
"CELE_F45D11,15;CELE_F45D11,14",-0.111212,0.425755,G5EFS5;Q9N5T2,Uncharacterized protein,16.1278,15.9174,15.8136,15.5769,16.0078,15.9521,15.9962,15.9244,0.425755,0.199075,-0.111212,-0.957724,
hpl-2,1.18124,3.56104,G5EFS9;Q9U3C6,Chromo-domain protein;HP1 Like (Heterochromatin protein),13.2473,13.2508,12.6945,13.3485,12.0538,12.0121,11.8866,11.8636,3.56104,0.000421456,1.18124,7.57669,+
hsf-1,1.00173,2.11752,G5EFT5,Heat Shock Factor,12.4684,13.2217,12.427,13.2734,12.1263,11.762,11.6274,11.868,2.11752,0.00167279,1.00173,3.93948,+
"ant-1,4",-2.79081,1.39341,G5EFU2,Adenine Nucleotide Translocator,12.3874,9.13688,14.1472,10.8979,14.7121,14.4318,14.2666,14.3221,1.39341,0.0120236,-2.79081,-2.60446,+
"CELE_ZK524,4",0.846289,2.485,G5EFV2,Uncharacterized protein,13.0319,13.2401,12.7643,13.1106,11.9509,12.5503,12.3191,11.9414,2.485,0.000921519,0.846289,4.71544,+
"hmg-1,1",0.518065,1.41674,G5EFV4,HMG,17.5301,17.2135,17.8479,18.0889,17.231,17.2322,17.0782,17.0666,1.41674,0.0113428,0.518065,2.64457,+
pkn-1,2.14861,0.946754,G5EFX2;G5EGE3,Protein Kinase N (PKN) homolog,15.6476,15.1676,15.5108,16.3514,14.0431,14.2318,15.5329,10.2751,0.946754,0.0472732,2.14861,1.85475,+
ntl-3,0.785862,0.917624,G5EFX8,NOT-Like (Yeast CCR4/NOT complex component),15.3981,16.9024,14.8983,15.5449,15.1161,14.8738,14.8434,14.7669,0.917624,0.0511612,0.785862,1.80634,
sec-31,2.00717,2.89337,G5EFY6,Yeast SEC homolog,15.963,16.5035,15.0739,16.3044,14.1033,14.2987,13.5767,13.8374,2.89337,0.000433856,2.00717,5.68435,+
ipgm-1,-0.241405,0.270924,G5EFZ1,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",17.5678,17.0862,18.4883,18.6042,18.1482,18.2323,18.0969,18.2347,0.270924,0.329291,-0.241405,-0.656438,
icln-1,2.03063,3.57586,G5EFZ5;G5EG22,ICLN (ICLn) ion channel homolog,17.3295,18.3874,17.2529,17.8528,15.7899,15.6541,15.6391,15.617,3.57586,0.000427184,2.03063,7.62379,+
pgp-8,0.442928,0.975158,G5EG03,P-GlycoProtein related,15.8878,15.3347,14.8592,15.1623,14.7947,15.0227,14.6562,14.9987,0.975158,0.0434085,0.442928,1.90192,+
fat-4,1.50815,3.54725,G5EG11,Delta(5) fatty acid desaturase fat-4,13.2084,12.99,12.9641,13.0788,11.0659,11.9842,11.4794,11.6792,3.54725,0.000416667,1.50815,7.53305,+
dhs-12,0.145677,0.305072,G5EG13,"DeHydrogenases, Short chain",17.5067,17.8822,18.4032,18.2225,17.9467,17.8766,17.7905,17.818,0.305072,0.292943,0.145677,0.725656,
crn-2,0.927227,2.95735,G5EG18,Cell death-related nuclease 2,17.2477,17.379,17.1755,17.5286,15.993,16.5798,16.5115,16.5376,2.95735,0.000450814,0.927227,5.84788,+
nspd-6,-0.777341,2.07058,G5EG23,"Nematode Specific Peptide family, group D",13.3032,13.3399,12.6718,13.3283,13.9134,14.0838,14.1438,13.6116,2.07058,0.00194726,-0.777341,-3.84594,+
"R151,8A",0.721475,1.7561,G5EG26,"R151,8A protein",16.5195,16.4732,15.7633,16.6274,15.5054,15.8525,15.4035,15.7363,1.7561,0.00457569,0.721475,3.24688,+
skr-10,3.19275,2.93944,G5EG39,SKR-10,15.1968,14.9376,13.3639,14.7845,12.0197,11.509,11.6541,10.3291,2.93944,0.000445302,3.19275,5.80175,+
"CELE_W05H12,1",1.13329,4.05886,G5EG41,Uncharacterized protein,13.1366,13.2112,12.7189,13.2094,11.9725,12.0015,11.8885,11.8804,4.05886,0.000182891,1.13329,9.30279,+
PRL-1,0.912196,1.72374,G5EG43,Putative prenylated protein tyrosine phosphatase,12.6926,13.2196,12.9796,11.9617,11.9106,11.9838,11.6229,11.6874,1.72374,0.00494908,0.912196,3.1877,+
"CELE_T04A11,1",-1.05493,2.12674,G5EG50,Uncharacterized protein,13.6088,14.266,14.8625,14.2645,15.4856,15.1698,15.3661,15.2,2.12674,0.00167565,-1.05493,-3.95799,+
pgp-9,-0.726346,0.55717,G5EG58,P-GlycoProtein related,13.1428,13.3607,10.8537,13.2107,13.6648,13.3805,13.1435,13.2845,0.55717,0.13623,-0.726346,-1.19487,
unc-45,-1.21697,1.37982,G5EG62,UNC-45,14.7935,15.0482,14.1925,14.0447,15.1706,16.4674,16.4003,14.9085,1.37982,0.0126697,-1.21697,-2.58115,+
hid-1,-0.784168,0.19437,G5EG65;Q7Z135,HID-1;High temperature-Induced Dauer formation,15.9315,15.9614,9.58561,12.0036,14.7497,14.3877,13.5399,13.9415,0.19437,0.432221,-0.784168,-0.493517,
fat-2,-1.40885,2.22985,G5EGA5,Delta(12) fatty acid desaturase fat-2,13.1128,13.1984,14.1685,12.9718,15.2487,14.8753,14.2908,14.6722,2.22985,0.00128732,-1.40885,-4.16818,+
dhrs-4,0.248977,0.530392,G5EGA6,Dehydrogenase/reductase SDR family member 4,15.3359,14.627,15.2576,15.4727,14.6431,14.9824,14.902,15.1698,0.530392,0.146652,0.248977,1.14752,
ras-2,-0.389325,0.618076,G5EGA7,GTP binding protein,14.3334,14.6238,15.603,15.3227,15.4551,15.2393,15.3619,15.3839,0.618076,0.114356,-0.389325,-1.30111,
lec-2,1.87658,4.35264,G5EGB1,Galectin,20.772,20.6858,20.5438,20.7105,19.211,18.46,18.955,18.5797,4.35264,0.000119048,1.87658,10.4762,+
ragc-1,1.14232,2.0825,G5EGB3,RAs-related GTP binding protein C homolog,15.7726,16.1673,16.8777,15.5724,14.9803,14.9788,15.0867,14.7751,2.0825,0.00192593,1.14232,3.86958,+
"CELE_DY3,8",2.07764,3.8677,G5EGC1,Uncharacterized protein,15.4429,15.5923,15.3519,15.5819,14.0684,13.1966,13.4083,12.985,3.8677,0.000153276,2.07764,8.60352,+
skr-12,0.216949,0.125994,G5EGD5,SKR-12,12.989,14.1875,15.2486,15.8819,14.6652,14.2815,14.0957,14.3967,0.125994,0.570372,0.216949,0.33618,
dpy-26,1.31922,3.48383,G5EGE9,Condensin complex subunit dpy-26,13.1472,13.1683,12.9952,13.2542,12.1282,11.9818,11.3385,11.8395,3.48383,0.000456936,1.31922,7.33511,+
uso-1,-1.59495,0.570603,G5EGG0;Q2EEM5,USO1 (Yeast transport protein) homolog,13.3172,13.5266,14.441,14.1466,14.1157,19.2995,14.2212,14.1747,0.570603,0.131131,-1.59495,-1.21846,
rad-51,8.85988,6.43711,G5EGG8;L8E822;Q95Q25,RAD51 short isoform;Uncharacterized protein;Uncharacterized protein,20.9089,19.5211,20.9024,21.0579,11.9966,11.6666,11.546,11.7416,6.43711,0,8.85988,23.7534,+
moc-1,-1.0021,2.95692,G5EGH2,MOlybdenum Cofactor biosynthesis,13.3759,13.1578,13.6589,13.333,13.9779,14.5672,14.4815,14.5072,2.95692,0.000450521,-1.0021,-5.84676,+
lon-8,-0.414243,1.54668,G5EGH7,Protein lon-8,14.8178,15.3727,14.9125,14.944,15.2217,15.5775,15.4792,15.4257,1.54668,0.00775858,-0.414243,-2.87072,+
zig-1,1.33889,2.12891,G5EGI7,Zwei Ig domain protein zig-1,15.6025,15.3221,16.31,16.3451,13.9147,14.8586,14.6223,14.8286,2.12891,0.00167637,1.33889,3.96235,+
ida-1,0.997604,2.95756,G5EGJ5,IA2,13.2608,13.0916,12.516,12.8265,12.0684,11.9296,11.8331,11.8734,2.95756,0.000451108,0.997604,5.84842,+
tln-1,0.821367,3.25062,G5EGK1,TaLiN,17.3294,17.1775,16.8264,16.8707,16.1895,16.2901,16.1919,16.2471,3.25062,0.000389791,0.821367,6.6435,+
ugt-16,-1.61294,4.21021,G5EGK7,UDP-glucuronosyltransferase,13.094,13.2919,12.7704,13.2544,15.0221,14.5217,14.5823,14.7364,4.21021,0.000209814,-1.61294,-9.89167,+
let-92,0.857825,3.5771,G5EGK8,Serine/threonine-protein phosphatase 2A catalytic subunit,17.892,17.6733,18.1306,18.0386,16.9876,17.2262,17.0371,17.0522,3.5771,0.000428432,0.857825,7.62776,+
"CELE_T28D6,6",0.29675,2.74945,G5EGL2,Uncharacterized protein,16.3849,16.5473,16.4225,16.2874,16.1435,16.1283,16.1073,16.076,2.74945,0.000653488,0.29675,5.3286,+
fat-6,0.963355,1.49512,G5EGN2,Delta(9)-fatty-acid desaturase fat-6,15.5001,15.0056,15.183,16.197,13.8648,14.8347,14.8121,14.5206,1.49512,0.00925247,0.963355,2.7804,+
vha-6,0.305923,1.52698,G5EGP4,V-type proton ATPase subunit a,17.5272,17.2381,17.6794,17.6496,17.2452,17.307,17.1248,17.1936,1.52698,0.00822467,0.305923,2.83611,+
cpz-1,-0.0342031,0.0961273,G5EGP8,CathePsin Z,17.4472,17.4593,17.009,17.2762,17.3118,17.2282,17.5555,17.2331,0.0961273,0.650127,-0.0342031,-0.262872,
"CELE_W02A11,1",0.814083,1.55732,G5EGR8,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,14.8102,15.3371,14.2272,14.6933,14.2141,13.4752,14.1286,13.9935,1.55732,0.00741725,0.814083,2.88947,+
gbf-1,0.559047,1.74352,G5EGS5,Uncharacterized protein,15.2439,14.9175,15.1344,15.2782,15.0272,14.4041,14.5494,14.3572,1.74352,0.00477419,0.559047,3.22382,+
syp-1,-0.707386,1.6956,G5EGS8,Synaptonemal complex protein SYP-1,13.3338,12.8189,12.6983,13.2622,13.5633,14.11,13.879,13.3904,1.6956,0.00515809,-0.707386,-3.13656,+
cyp-31a2;cyp-31a3,-0.628583,0.933045,G5EGT6;Q9N574,CYtochrome P450 family,13.3739,12.8554,14.3587,13.9856,14.3307,14.389,14.3542,14.014,0.933045,0.0489271,-0.628583,-1.83197,+
iffb-1,0.646343,2.62104,G5EGT7,Eukaryotic translation initiation factor eIF5B,16.3813,16.7274,16.1677,16.2154,15.7546,15.7662,15.6677,15.7179,2.62104,0.000779587,0.646343,5.02461,+
egl-30,1.15219,5.45969,G5EGU1,EGL-30,17.5285,17.4654,17.2318,17.3039,16.2766,16.2106,16.2019,16.2316,5.45969,0,1.15219,16.2389,+
"B0416,5",0.697322,3.14307,G8JXY9;Q11073,"Uncharacterized protein;Uncharacterized protein B0416,5",16.0423,16.2391,16.2337,16.4354,15.7549,15.4382,15.534,15.4342,3.14307,0.000428571,0.697322,6.34262,+
pdxk-1,2.96284,4.70463,G8JXZ7;H1ZUV6;O01824,PyriDoXal Kinase homolog;PyriDoXal Kinase homolog;Putative pyridoxal kinase,18.0692,17.5355,17.3619,16.934,14.4515,14.3414,14.593,14.6632,4.70463,0,2.96284,12.0588,+
pcm-1,0.970732,2.09808,G8JY24;Q27873,Protein-L-isoaspartate O-methyltransferase,15.3053,14.6179,14.136,14.455,13.7386,13.6799,13.6034,13.6094,2.09808,0.00186452,0.970732,3.9006,+
"CELE_K07C11,7;K07C11,7",-1.76257,2.48616,G8JY31;Q21268,"Uncharacterized protein;UPF0046 protein K07C11,7",17.8752,17.532,17.2158,17.8243,19.0104,19.9306,18.594,19.9627,2.48616,0.000921986,-1.76257,-4.71802,+
ubq-1;ubq-1;ubq-2,-0.778764,1.3049,G8JY83;P0CG71;P49632,UBiQuitin;Polyubiquitin-A;Ubiquitin-60S ribosomal protein L40,22.258,20.8479,21.8904,21.4548,22.3622,22.4247,22.1619,22.6174,1.3049,0.0160331,-0.778764,-2.45348,+
asm-3,1.12054,3.36648,G8JY85;Q9UAY4,Sphingomyelin phosphodiesterase;Putative sphingomyelin phosphodiesterase asm-3,13.057,13.3166,12.9134,13.2157,12.001,11.9931,11.6856,12.3408,3.36648,0.000421757,1.12054,6.98017,+
ifc-2,1.24529,4.14406,G8JY94;Q21067,"Intermediate Filament, C;Intermediate filament protein ifc-2",18.9426,18.7045,19.1497,19.242,17.7559,17.6841,17.9063,17.7113,4.14406,0.000196513,1.24529,9.63031,+
"zfp-1;F54F2,2/F54F2,3/F54F2,4",-3.2943,1.32482,G8JYB8;P34447,"Zinc Finger Protein;Uncharacterized protein F54F2,2, isoform a",7.18589,13.289,12.1071,10.8692,13.895,14.2777,14.2612,14.1944,1.32482,0.0150137,-3.2943,-2.4873,+
"gcp-2,1",1.52974,3.02383,G8JYE4;P91406,See cpr;Glutamate carboxypeptidase 2 homolog,17.3845,17.3099,16.6011,16.9886,15.833,15.5994,15.7141,15.0186,3.02383,0.000435671,1.52974,6.02149,+
nxt-1,-0.137947,0.244935,G8JYG1;Q9U757,NTF2-related eXporT protein;NTF2-related export protein,15.8869,16.3559,15.6441,15.3138,15.7434,16.0264,16.0087,15.974,0.244935,0.360016,-0.137947,-0.602435,
vps-51,1.33959,4.65133,G8XYY4;O01839,Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 51 homolog,13.2314,13.2299,12.9217,13.2501,12.039,11.7731,11.8142,11.6484,4.65133,0,1.33959,11.8058,+
wdr-4,-0.021965,0.0959549,G8XYY6;Q23232,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit,15.8565,16.0469,15.6807,15.8261,15.8834,15.9524,15.7758,15.8864,0.0959549,0.650502,-0.021965,-0.262439,
"CELE_Y48C3A,14",1.12061,1.68415,H1UBJ9,DNA topoisomerase,14.3882,14.0605,13.8198,14.1756,13.6686,12.2016,12.6613,13.4302,1.68415,0.00517826,1.12061,3.11584,+
